outage_id,dispatch_time,arrival_time,crew_id,vehicle_id
OUT-02889,2025-04-15 18:06:00.000000000,2025-04-15 18:22:00.000000000,CREW-10,VEH-048
OUT-02890,2025-04-16 14:08:00.000000000,2025-04-16 14:35:00.000000000,CREW-08,VEH-041
OUT-02891,2025-04-16 15:12:00.000000000,2025-04-16 16:09:00.000000000,CREW-16,VEH-042
OUT-02892,2025-04-17 14:14:00.000000000,2025-04-17 15:12:00.000000000,CREW-06,VEH-028
OUT-02893,2025-04-18 16:13:00.000000000,2025-04-18 16:37:00.000000000,CREW-18,VEH-018
OUT-02894,2025-04-19 09:05:00.000000000,2025-04-19 09:28:00.000000000,CREW-07,VEH-050
OUT-02895,2025-04-19 17:09:00.000000000,2025-04-19 18:06:00.000000000,CREW-07,VEH-041
OUT-02896,2025-04-20 14:09:00.000000000,2025-04-20 14:26:00.000000000,CREW-17,VEH-002
OUT-02897,2025-04-21 05:15:00.000000000,2025-04-21 05:58:00.000000000,CREW-18,VEH-048
OUT-02898,2025-04-21 10:05:00.000000000,2025-04-21 10:41:00.000000000,CREW-04,VEH-006
OUT-02899,2025-04-23 15:07:00.000000000,2025-04-23 15:47:00.000000000,CREW-11,VEH-026
OUT-02900,2025-04-26 18:02:00.000000000,2025-04-26 18:40:00.000000000,CREW-03,VEH-031
OUT-02901,2025-04-27 15:14:00.000000000,2025-04-27 16:03:00.000000000,CREW-16,VEH-015
OUT-02902,2025-04-27 17:12:00.000000000,2025-04-27 17:44:00.000000000,CREW-15,VEH-037
OUT-02903,2025-04-28 04:15:00.000000000,2025-04-28 05:10:00.000000000,CREW-03,VEH-045
OUT-02904,2025-04-28 17:07:00.000000000,2025-04-28 17:56:00.000000000,CREW-07,VEH-038
OUT-02905,2025-04-29 16:10:00.000000000,2025-04-29 16:36:00.000000000,CREW-15,VEH-021
OUT-02906,2025-04-29 20:05:00.000000000,2025-04-29 20:54:00.000000000,CREW-10,VEH-033
OUT-02907,2025-04-30 20:04:00.000000000,2025-04-30 20:37:00.000000000,CREW-13,VEH-044
OUT-02908,2025-05-02 10:02:00.000000000,2025-05-02 10:45:00.000000000,CREW-16,VEH-025
OUT-02909,2025-05-03 20:08:00.000000000,2025-05-03 20:45:00.000000000,CREW-15,VEH-016
OUT-02910,2025-05-04 16:12:00.000000000,2025-05-04 17:04:00.000000000,CREW-11,VEH-003
OUT-02911,2025-05-06 14:02:00.000000000,2025-05-06 14:23:00.000000000,CREW-01,VEH-049
OUT-02912,2025-05-06 15:10:00.000000000,2025-05-06 15:53:00.000000000,CREW-13,VEH-043
OUT-02913,2025-05-06 18:14:00.000000000,2025-05-06 19:06:00.000000000,CREW-01,VEH-007
OUT-02914,2025-05-07 10:13:00.000000000,2025-05-07 10:58:00.000000000,CREW-20,VEH-017
OUT-02915,2025-05-07 19:05:00.000000000,2025-05-07 19:22:00.000000000,CREW-01,VEH-050
OUT-02916,2025-05-08 14:12:00.000000000,2025-05-08 15:06:00.000000000,CREW-01,VEH-020
OUT-02917,2025-05-08 18:15:00.000000000,2025-05-08 19:05:00.000000000,CREW-05,VEH-023
OUT-02918,2025-05-09 12:14:00.000000000,2025-05-09 12:43:00.000000000,CREW-06,VEH-033
OUT-02919,2025-05-09 14:08:00.000000000,2025-05-09 14:41:00.000000000,CREW-13,VEH-029
OUT-02920,2025-05-10 21:14:00.000000000,2025-05-10 21:34:00.000000000,CREW-15,VEH-016
OUT-02921,2025-05-11 13:09:00.000000000,2025-05-11 13:46:00.000000000,CREW-16,VEH-010
OUT-02922,2025-05-12 15:07:00.000000000,2025-05-12 16:02:00.000000000,CREW-09,VEH-049
OUT-02923,2025-05-13 07:02:00.000000000,2025-05-13 08:00:00.000000000,CREW-13,VEH-030
OUT-02924,2025-05-13 20:13:00.000000000,2025-05-13 21:13:00.000000000,CREW-10,VEH-019
OUT-02925,2025-05-14 17:14:00.000000000,2025-05-14 17:30:00.000000000,CREW-04,VEH-019
OUT-02926,2025-05-14 18:08:00.000000000,2025-05-14 18:48:00.000000000,CREW-15,VEH-047
OUT-02927,2025-05-16 14:09:00.000000000,2025-05-16 15:01:00.000000000,CREW-03,VEH-038
OUT-02928,2025-05-16 17:03:00.000000000,2025-05-16 17:48:00.000000000,CREW-07,VEH-030
OUT-02929,2025-05-17 08:12:00.000000000,2025-05-17 08:33:00.000000000,CREW-04,VEH-029
OUT-02930,2025-05-19 08:09:00.000000000,2025-05-19 09:02:00.000000000,CREW-04,VEH-029
OUT-02931,2025-05-19 14:13:00.000000000,2025-05-19 14:32:00.000000000,CREW-19,VEH-026
OUT-02932,2025-05-19 15:06:00.000000000,2025-05-19 15:47:00.000000000,CREW-19,VEH-030
OUT-02933,2025-05-19 17:06:26.936923254,2025-05-19 17:22:22.235926324,CREW-07,VEH-049
OUT-02934,2025-05-21 17:10:00.000000000,2025-05-21 17:33:00.000000000,CREW-09,VEH-042
OUT-02935,2025-05-25 16:14:00.000000000,2025-05-25 16:43:00.000000000,CREW-05,VEH-029
OUT-02936,2025-05-26 16:04:00.000000000,2025-05-26 16:45:00.000000000,CREW-08,VEH-032
OUT-02937,2025-05-27 12:05:00.000000000,2025-05-27 12:29:00.000000000,CREW-13,VEH-029
OUT-02938,2025-05-27 17:04:00.000000000,2025-05-27 17:26:00.000000000,CREW-09,VEH-030
OUT-02939,2025-05-27 23:07:00.000000000,2025-05-27 23:42:00.000000000,CREW-12,VEH-011
OUT-02940,2025-05-28 15:03:00.000000000,2025-05-28 15:58:00.000000000,CREW-02,VEH-034
OUT-02941,2025-05-28 17:04:00.000000000,2025-05-28 17:34:00.000000000,CREW-19,VEH-004
OUT-02942,2025-05-29 14:08:00.000000000,2025-05-29 14:42:00.000000000,CREW-18,VEH-042
OUT-02943,2025-05-29 16:12:00.000000000,2025-05-29 16:55:00.000000000,CREW-17,VEH-026
OUT-02944,2025-05-29 18:09:00.000000000,2025-05-29 18:46:00.000000000,CREW-20,VEH-048
OUT-02945,2025-06-01 18:05:00.000000000,2025-06-01 19:04:00.000000000,CREW-02,VEH-024
OUT-02946,2025-06-02 15:12:00.000000000,2025-06-02 15:28:00.000000000,CREW-14,VEH-004
OUT-02947,2025-06-03 20:02:00.000000000,2025-06-03 20:29:00.000000000,CREW-04,VEH-035
OUT-02948,2025-06-05 15:13:00.000000000,2025-06-05 15:35:00.000000000,CREW-02,VEH-006
OUT-02949,2025-06-06 14:07:00.000000000,2025-06-06 14:31:00.000000000,CREW-12,VEH-021
OUT-02950,2025-06-09 14:11:00.000000000,2025-06-09 14:35:00.000000000,CREW-03,VEH-032
OUT-02951,2025-06-09 16:05:00.000000000,2025-06-09 16:29:00.000000000,CREW-09,VEH-046
OUT-02952,2025-06-10 02:03:00.000000000,2025-06-10 02:54:00.000000000,CREW-20,VEH-008
OUT-02953,2025-06-10 21:08:00.000000000,2025-06-10 21:28:00.000000000,CREW-11,VEH-044
OUT-02954,2025-06-13 08:03:00.000000000,2025-06-13 08:59:00.000000000,CREW-14,VEH-003
OUT-02955,2025-06-14 15:03:00.000000000,2025-06-14 15:41:00.000000000,CREW-15,VEH-038
OUT-02956,2025-06-14 20:11:00.000000000,2025-06-14 20:52:00.000000000,CREW-12,VEH-007
OUT-02957,2025-06-15 15:02:00.000000000,2025-06-15 15:17:00.000000000,CREW-18,VEH-026
OUT-02958,2025-06-15 18:04:00.000000000,2025-06-15 18:51:00.000000000,CREW-05,VEH-047
OUT-02959,2025-06-16 14:04:00.000000000,2025-06-16 14:19:00.000000000,CREW-08,VEH-012
OUT-02960,2025-06-16 17:12:00.000000000,2025-06-16 17:45:00.000000000,CREW-12,VEH-013
OUT-02961,2025-06-16 17:13:00.000000000,2025-06-16 17:28:00.000000000,CREW-19,VEH-006
OUT-02962,2025-06-16 19:09:00.000000000,2025-06-16 19:27:00.000000000,CREW-05,VEH-025
OUT-02963,2025-06-17 04:07:00.000000000,2025-06-17 04:49:00.000000000,CREW-07,VEH-023
OUT-02964,2025-06-17 17:05:00.000000000,2025-06-17 17:23:00.000000000,CREW-15,VEH-021
OUT-02965,2025-06-18 06:06:00.000000000,2025-06-18 07:01:00.000000000,CREW-02,VEH-007
OUT-02966,2025-06-18 09:02:00.000000000,2025-06-18 09:32:00.000000000,CREW-17,VEH-020
OUT-02967,2025-06-18 16:11:00.000000000,2025-06-18 16:48:00.000000000,CREW-02,VEH-011
OUT-02968,2025-06-19 19:03:00.000000000,2025-06-19 19:50:00.000000000,CREW-02,VEH-023
OUT-02969,2025-06-19 19:10:00.000000000,2025-06-19 19:46:00.000000000,CREW-02,VEH-015
OUT-02970,2025-06-19 22:11:00.000000000,2025-06-19 22:40:00.000000000,CREW-10,VEH-029
OUT-02971,2025-06-21 11:10:00.000000000,2025-06-21 11:47:00.000000000,CREW-17,VEH-009
OUT-02972,2025-06-21 18:03:00.000000000,2025-06-21 18:53:00.000000000,CREW-09,VEH-016
OUT-02973,2025-06-22 16:05:00.000000000,2025-06-22 16:52:00.000000000,CREW-06,VEH-010
OUT-02974,2025-06-22 16:05:00.000000000,2025-06-22 16:41:00.000000000,CREW-13,VEH-016
OUT-02975,2025-06-23 04:05:00.000000000,2025-06-23 04:48:00.000000000,CREW-06,VEH-026
OUT-02976,2025-06-23 14:12:00.000000000,2025-06-23 14:50:00.000000000,CREW-03,VEH-010
OUT-02977,2025-06-23 17:14:00.000000000,2025-06-23 17:29:00.000000000,CREW-20,VEH-043
OUT-02978,2025-06-24 17:11:00.000000000,2025-06-24 17:37:00.000000000,CREW-14,VEH-025
OUT-02979,2025-06-26 05:09:00.000000000,2025-06-26 06:06:00.000000000,CREW-04,VEH-028
OUT-02980,2025-06-26 17:08:00.000000000,2025-06-26 17:32:00.000000000,CREW-19,VEH-036
OUT-02981,2025-06-27 14:03:00.000000000,2025-06-27 14:43:00.000000000,CREW-18,VEH-014
OUT-02982,2025-06-27 14:11:00.000000000,2025-06-27 14:41:00.000000000,CREW-11,VEH-042
OUT-02983,2025-06-28 16:02:00.000000000,2025-06-28 17:02:00.000000000,CREW-04,VEH-019
OUT-02984,2025-06-28 17:03:00.000000000,2025-06-28 17:56:00.000000000,CREW-09,VEH-019
OUT-02985,2025-06-29 15:07:00.000000000,2025-06-29 15:46:00.000000000,CREW-16,VEH-018
OUT-02986,2025-06-30 16:08:00.000000000,2025-06-30 16:43:00.000000000,CREW-11,VEH-039
OUT-02987,2025-06-30 17:10:00.000000000,2025-06-30 17:28:00.000000000,CREW-13,VEH-026
OUT-02988,2025-06-30 18:10:00.000000000,2025-06-30 19:00:00.000000000,CREW-19,VEH-034
OUT-02989,2025-07-01 15:10:00.000000000,2025-07-01 15:36:00.000000000,CREW-02,VEH-038
OUT-02990,2025-07-01 18:06:00.000000000,2025-07-01 18:25:00.000000000,CREW-20,VEH-022
OUT-02991,2025-07-02 17:06:00.000000000,2025-07-02 17:24:00.000000000,CREW-09,VEH-029
OUT-02992,2025-07-03 13:07:00.000000000,2025-07-03 13:48:00.000000000,CREW-10,VEH-016
OUT-02993,2025-07-05 07:11:00.000000000,2025-07-05 08:07:00.000000000,CREW-19,VEH-010
OUT-02994,2025-07-07 18:07:00.000000000,2025-07-07 18:26:00.000000000,CREW-06,VEH-047
OUT-02995,2025-07-11 15:10:00.000000000,2025-07-11 15:28:00.000000000,CREW-08,VEH-048
OUT-02996,2025-07-12 05:09:00.000000000,2025-07-12 05:58:00.000000000,CREW-10,VEH-034
OUT-02997,2025-07-13 14:05:00.000000000,2025-07-13 14:25:00.000000000,CREW-11,VEH-046
OUT-02998,2025-07-16 16:12:00.000000000,2025-07-16 16:45:00.000000000,CREW-02,VEH-025
OUT-02999,2025-07-16 17:02:00.000000000,2025-07-16 17:57:00.000000000,CREW-17,VEH-047
OUT-03000,2025-07-17 08:15:00.000000000,2025-07-17 09:08:00.000000000,CREW-19,VEH-035
OUT-03001,2025-07-18 02:14:00.000000000,2025-07-18 02:29:00.000000000,CREW-04,VEH-028
OUT-03002,2025-07-18 02:14:51.390272466,2025-07-18 02:20:14.523316290,CREW-08,VEH-019
OUT-03003,2025-07-18 09:08:00.000000000,2025-07-18 09:28:00.000000000,CREW-01,VEH-008
OUT-03004,2025-07-18 16:02:00.000000000,2025-07-18 16:59:00.000000000,CREW-15,VEH-043
OUT-03005,2025-07-19 09:04:00.000000000,2025-07-19 09:47:00.000000000,CREW-10,VEH-012
OUT-03006,2025-07-19 15:02:00.000000000,2025-07-19 15:23:00.000000000,CREW-17,VEH-010
OUT-03007,2025-07-19 15:13:00.000000000,2025-07-19 15:33:00.000000000,CREW-17,VEH-050
OUT-03008,2025-07-19 17:06:00.000000000,2025-07-19 17:38:00.000000000,CREW-17,VEH-016
OUT-03009,2025-07-19 19:09:00.000000000,2025-07-19 19:47:00.000000000,CREW-13,VEH-029
OUT-03010,2025-07-20 14:09:00.000000000,2025-07-20 14:39:00.000000000,CREW-11,VEH-032
OUT-03011,2025-07-20 14:07:00.000000000,2025-07-20 14:56:00.000000000,CREW-01,VEH-018
OUT-03012,2025-07-21 01:06:00.000000000,2025-07-21 01:33:00.000000000,CREW-10,VEH-037
OUT-03013,2025-07-23 18:11:00.000000000,2025-07-23 19:11:00.000000000,CREW-17,VEH-001
OUT-03014,2025-07-24 00:10:00.000000000,2025-07-24 00:58:00.000000000,CREW-07,VEH-010
OUT-03015,2025-07-25 00:05:00.000000000,2025-07-25 00:26:00.000000000,CREW-16,VEH-037
OUT-03016,2025-07-26 14:14:00.000000000,2025-07-26 14:40:00.000000000,CREW-17,VEH-048
OUT-03017,2025-07-27 15:05:00.000000000,2025-07-27 15:45:00.000000000,CREW-16,VEH-019
OUT-03018,2025-07-27 17:11:00.000000000,2025-07-27 17:37:00.000000000,CREW-10,VEH-034
OUT-03019,2025-07-27 17:08:00.000000000,2025-07-27 18:07:00.000000000,CREW-03,VEH-015
OUT-03020,2025-07-28 16:02:00.000000000,2025-07-28 16:42:00.000000000,CREW-03,VEH-025
OUT-03021,2025-07-29 05:11:00.000000000,2025-07-29 05:40:00.000000000,CREW-06,VEH-015
OUT-03022,2025-07-29 14:09:00.000000000,2025-07-29 14:44:00.000000000,CREW-07,VEH-029
OUT-03023,2025-08-01 02:15:00.000000000,2025-08-01 03:01:00.000000000,CREW-05,VEH-004
OUT-03024,2025-08-02 10:07:00.000000000,2025-08-02 10:39:00.000000000,CREW-03,VEH-017
OUT-03025,2025-08-02 15:03:00.000000000,2025-08-02 15:41:00.000000000,CREW-02,VEH-013
OUT-03026,2025-08-04 16:15:00.000000000,2025-08-04 16:44:00.000000000,CREW-05,VEH-003
OUT-03027,2025-08-06 16:06:00.000000000,2025-08-06 16:57:00.000000000,CREW-05,VEH-003
OUT-03028,2025-08-08 06:04:00.000000000,2025-08-08 06:41:00.000000000,CREW-18,VEH-036
OUT-03029,2025-08-08 08:02:00.000000000,2025-08-08 08:42:00.000000000,CREW-16,VEH-040
OUT-03030,2025-08-08 15:02:00.000000000,2025-08-08 15:56:00.000000000,CREW-07,VEH-008
OUT-03031,2025-08-08 15:11:43.281328443,2025-08-08 15:20:45.697176919,CREW-12,VEH-048
OUT-03032,2025-08-09 02:13:00.000000000,2025-08-09 02:46:00.000000000,CREW-10,VEH-039
OUT-03033,2025-08-10 06:13:00.000000000,2025-08-10 06:47:00.000000000,CREW-05,VEH-048
OUT-03034,2025-08-10 09:10:00.000000000,2025-08-10 09:31:00.000000000,CREW-20,VEH-014
OUT-03035,2025-08-10 17:12:00.000000000,2025-08-10 17:33:00.000000000,CREW-10,VEH-029
OUT-03036,2025-08-11 13:10:00.000000000,2025-08-11 14:00:00.000000000,CREW-16,VEH-010
OUT-03037,2025-08-11 15:04:00.000000000,2025-08-11 15:49:00.000000000,CREW-17,VEH-009
OUT-03038,2025-08-11 15:14:00.000000000,2025-08-11 16:01:00.000000000,CREW-02,VEH-045
OUT-03039,2025-08-13 07:09:00.000000000,2025-08-13 07:32:00.000000000,CREW-07,VEH-016
OUT-03040,2025-08-13 17:04:00.000000000,2025-08-13 17:57:00.000000000,CREW-06,VEH-050
OUT-03041,2025-08-13 17:04:00.000000000,2025-08-13 17:29:00.000000000,CREW-12,VEH-042
OUT-03042,2025-08-13 18:14:00.000000000,2025-08-13 18:40:00.000000000,CREW-10,VEH-020
OUT-03043,2025-08-14 20:03:00.000000000,2025-08-14 20:53:00.000000000,CREW-05,VEH-037
OUT-03044,2025-08-16 15:14:00.000000000,2025-08-16 15:40:00.000000000,CREW-03,VEH-040
OUT-03045,2025-08-16 15:07:00.000000000,2025-08-16 15:23:00.000000000,CREW-18,VEH-041
OUT-03046,2025-08-16 15:14:00.000000000,2025-08-16 16:07:00.000000000,CREW-10,VEH-009
OUT-03047,2025-08-18 14:15:00.000000000,2025-08-18 14:51:00.000000000,CREW-15,VEH-005
OUT-03048,2025-08-18 14:13:00.000000000,2025-08-18 14:28:00.000000000,CREW-12,VEH-022
OUT-03049,2025-08-18 17:07:00.000000000,2025-08-18 17:40:00.000000000,CREW-16,VEH-031
OUT-03050,2025-08-18 20:04:00.000000000,2025-08-18 20:21:00.000000000,CREW-10,VEH-018
OUT-03051,2025-08-19 14:07:22.582526395,2025-08-19 14:20:43.692980916,CREW-18,VEH-003
OUT-03052,2025-08-20 01:11:00.000000000,2025-08-20 01:48:00.000000000,CREW-03,VEH-025
OUT-03053,2025-08-21 10:12:00.000000000,2025-08-21 11:10:00.000000000,CREW-20,VEH-039
OUT-03054,2025-08-21 18:10:00.000000000,2025-08-21 18:48:00.000000000,CREW-08,VEH-009
OUT-03055,2025-08-22 16:15:00.000000000,2025-08-22 17:06:00.000000000,CREW-19,VEH-016
OUT-03056,2025-08-23 15:09:00.000000000,2025-08-23 16:07:00.000000000,CREW-04,VEH-040
OUT-03057,2025-08-23 18:08:00.000000000,2025-08-23 18:28:00.000000000,CREW-05,VEH-014
OUT-03058,2025-08-25 03:06:00.000000000,2025-08-25 04:05:00.000000000,CREW-10,VEH-050
OUT-03059,2025-08-25 08:14:00.000000000,2025-08-25 08:32:00.000000000,CREW-08,VEH-024
OUT-03060,2025-08-25 13:12:00.000000000,2025-08-25 13:43:00.000000000,CREW-18,VEH-021
OUT-03061,2025-08-26 16:10:00.000000000,2025-08-26 16:50:00.000000000,CREW-11,VEH-048
OUT-03062,2025-08-27 15:13:00.000000000,2025-08-27 16:12:00.000000000,CREW-16,VEH-026
OUT-03063,2025-08-27 15:06:00.000000000,2025-08-27 15:53:00.000000000,CREW-16,VEH-047
OUT-03064,2025-08-27 15:07:00.000000000,2025-08-27 16:05:00.000000000,CREW-08,VEH-007
OUT-03065,2025-08-27 17:03:00.000000000,2025-08-27 18:01:00.000000000,CREW-14,VEH-016
OUT-03066,2025-08-27 17:12:00.000000000,2025-08-27 17:35:00.000000000,CREW-10,VEH-017
OUT-03067,2025-08-28 17:13:00.000000000,2025-08-28 17:33:00.000000000,CREW-19,VEH-043
OUT-03068,2025-08-28 18:10:00.000000000,2025-08-28 18:53:00.000000000,CREW-06,VEH-025
OUT-03069,2025-08-28 18:10:00.000000000,2025-08-28 18:48:00.000000000,CREW-16,VEH-016
OUT-03070,2025-09-01 18:07:00.000000000,2025-09-01 18:58:00.000000000,CREW-04,VEH-034
OUT-03071,2025-09-02 17:13:00.000000000,2025-09-02 18:05:00.000000000,CREW-09,VEH-028
OUT-03072,2025-09-04 15:02:00.000000000,2025-09-04 15:30:00.000000000,CREW-07,VEH-022
OUT-03073,2025-09-06 19:04:00.000000000,2025-09-06 19:19:00.000000000,CREW-20,VEH-031
OUT-03074,2025-09-07 00:15:00.000000000,2025-09-07 00:44:00.000000000,CREW-18,VEH-035
OUT-03075,2025-09-07 18:03:00.000000000,2025-09-07 18:47:00.000000000,CREW-02,VEH-042
OUT-03076,2025-09-07 18:12:00.000000000,2025-09-07 18:53:00.000000000,CREW-03,VEH-039
OUT-03077,2025-09-07 18:09:00.000000000,2025-09-07 18:41:00.000000000,CREW-13,VEH-045
OUT-03078,2025-09-09 14:09:00.000000000,2025-09-09 14:46:00.000000000,CREW-12,VEH-049
OUT-03079,2025-09-12 05:15:00.000000000,2025-09-12 06:00:00.000000000,CREW-12,VEH-028
OUT-03080,2025-09-12 15:14:00.000000000,2025-09-12 15:53:00.000000000,CREW-12,VEH-046
OUT-03081,2025-09-13 18:08:00.000000000,2025-09-13 19:07:00.000000000,CREW-06,VEH-024
OUT-03082,2025-09-14 15:04:00.000000000,2025-09-14 15:37:00.000000000,CREW-04,VEH-009
OUT-03083,2025-09-14 20:12:00.000000000,2025-09-14 21:02:00.000000000,CREW-06,VEH-040
OUT-03084,2025-09-15 13:12:00.000000000,2025-09-15 13:55:00.000000000,CREW-16,VEH-005
OUT-03085,2025-09-16 20:06:00.000000000,2025-09-16 21:02:00.000000000,CREW-13,VEH-026
OUT-03086,2025-09-17 04:15:00.000000000,2025-09-17 05:08:00.000000000,CREW-20,VEH-006
OUT-03087,2025-09-17 08:08:00.000000000,2025-09-17 08:59:00.000000000,CREW-18,VEH-023
OUT-03088,2025-09-17 22:13:00.000000000,2025-09-17 23:05:00.000000000,CREW-01,VEH-004
OUT-03089,2025-09-18 15:04:00.000000000,2025-09-18 16:02:00.000000000,CREW-15,VEH-035
OUT-03090,2025-09-19 22:08:00.000000000,2025-09-19 22:49:00.000000000,CREW-20,VEH-008
OUT-03091,2025-09-21 11:12:00.000000000,2025-09-21 11:42:00.000000000,CREW-09,VEH-003
OUT-03092,2025-09-23 17:06:00.000000000,2025-09-23 17:40:00.000000000,CREW-14,VEH-032
OUT-03093,2025-09-25 13:11:00.000000000,2025-09-25 13:31:00.000000000,CREW-04,VEH-040
OUT-03094,2025-09-26 16:04:00.000000000,2025-09-26 16:23:00.000000000,CREW-13,VEH-032
OUT-03095,2025-09-26 19:02:00.000000000,2025-09-26 19:29:00.000000000,CREW-11,VEH-008
OUT-03096,2025-09-28 16:10:00.000000000,2025-09-28 17:04:00.000000000,CREW-14,VEH-045
OUT-03097,2025-09-28 17:04:00.000000000,2025-09-28 17:54:00.000000000,CREW-20,VEH-047
OUT-03098,2025-09-28 17:15:00.000000000,2025-09-28 17:56:00.000000000,CREW-13,VEH-041
OUT-03099,2025-09-28 17:13:00.000000000,2025-09-28 17:52:00.000000000,CREW-10,VEH-044
OUT-03100,2025-09-30 14:15:00.000000000,2025-09-30 15:02:00.000000000,CREW-14,VEH-014
OUT-03101,2025-09-30 16:09:00.000000000,2025-09-30 16:37:00.000000000,CREW-01,VEH-016
OUT-03102,2025-10-01 14:03:00.000000000,2025-10-01 14:24:00.000000000,CREW-15,VEH-024
OUT-03103,2025-10-02 13:02:00.000000000,2025-10-02 13:29:00.000000000,CREW-09,VEH-015
OUT-03104,2025-10-02 17:10:00.000000000,2025-10-02 17:59:00.000000000,CREW-01,VEH-016
OUT-03105,2025-10-06 02:09:00.000000000,2025-10-06 02:52:00.000000000,CREW-13,VEH-031
OUT-03106,2025-10-08 10:09:00.000000000,2025-10-08 10:37:00.000000000,CREW-07,VEH-027
OUT-03107,2025-10-08 18:04:00.000000000,2025-10-08 18:24:00.000000000,CREW-01,VEH-044
OUT-03108,2025-10-10 18:03:00.000000000,2025-10-10 18:33:00.000000000,CREW-12,VEH-020
OUT-03109,2025-10-11 17:14:00.000000000,2025-10-11 18:08:00.000000000,CREW-01,VEH-039
OUT-03110,2025-10-13 08:14:00.000000000,2025-10-13 08:50:00.000000000,CREW-13,VEH-013
OUT-03111,2025-10-13 19:13:00.000000000,2025-10-13 19:36:00.000000000,CREW-15,VEH-036
OUT-03112,2025-10-13 22:14:00.000000000,2025-10-13 22:55:00.000000000,CREW-12,VEH-037
OUT-03113,2025-10-15 18:08:00.000000000,2025-10-15 18:30:00.000000000,CREW-05,VEH-041
OUT-03114,2025-10-15 18:15:00.000000000,2025-10-15 18:41:00.000000000,CREW-04,VEH-040
OUT-03115,2025-10-16 17:02:00.000000000,2025-10-16 17:56:00.000000000,CREW-01,VEH-034
OUT-03116,2025-10-17 08:05:00.000000000,2025-10-17 08:43:00.000000000,CREW-01,VEH-007
OUT-03117,2025-10-18 17:02:00.000000000,2025-10-18 17:57:00.000000000,CREW-03,VEH-044
OUT-03118,2025-10-19 08:04:00.000000000,2025-10-19 08:33:00.000000000,CREW-16,VEH-010
OUT-03119,2025-10-21 16:07:00.000000000,2025-10-21 16:50:00.000000000,CREW-06,VEH-029
OUT-03120,2025-10-22 16:02:00.000000000,2025-10-22 16:38:00.000000000,CREW-17,VEH-021
OUT-03121,2025-10-23 15:04:00.000000000,2025-10-23 15:29:00.000000000,CREW-07,VEH-042
OUT-03122,2025-10-26 16:08:00.000000000,2025-10-26 16:27:00.000000000,CREW-12,VEH-048
OUT-03123,2025-10-26 18:14:00.000000000,2025-10-26 18:49:00.000000000,CREW-18,VEH-035
OUT-03124,2025-10-27 14:05:00.000000000,2025-10-27 14:34:00.000000000,CREW-05,VEH-013
OUT-03125,2025-10-27 15:04:00.000000000,2025-10-27 15:30:00.000000000,CREW-05,VEH-006
OUT-03126,2025-10-28 13:08:00.000000000,2025-10-28 13:48:00.000000000,CREW-10,VEH-048
OUT-03127,2025-10-28 14:09:00.000000000,2025-10-28 14:32:00.000000000,CREW-04,VEH-021
OUT-03128,2025-10-28 17:08:40.669879631,2025-10-28 17:20:37.938349835,CREW-07,VEH-015
OUT-03129,2025-10-29 16:06:00.000000000,2025-10-29 16:55:00.000000000,CREW-17,VEH-043
OUT-03130,2025-11-01 16:10:00.000000000,2025-11-01 17:01:00.000000000,CREW-10,VEH-047
OUT-03131,2025-11-01 18:13:00.000000000,2025-11-01 18:41:00.000000000,CREW-04,VEH-020
OUT-03132,2025-11-01 18:03:00.000000000,2025-11-01 18:29:00.000000000,CREW-01,VEH-024
OUT-03133,2025-11-01 18:05:00.000000000,2025-11-01 18:24:00.000000000,CREW-06,VEH-030
OUT-03134,2025-11-02 16:09:00.000000000,2025-11-02 17:06:00.000000000,CREW-08,VEH-007
OUT-03135,2025-11-07 16:05:00.000000000,2025-11-07 16:57:00.000000000,CREW-16,VEH-015
OUT-03136,2025-11-07 17:15:00.000000000,2025-11-07 17:52:00.000000000,CREW-12,VEH-029
OUT-03137,2025-11-08 06:13:00.000000000,2025-11-08 06:42:00.000000000,CREW-13,VEH-043
OUT-03138,2025-11-09 16:15:00.000000000,2025-11-09 16:50:00.000000000,CREW-15,VEH-014
OUT-03139,2025-11-12 16:11:00.000000000,2025-11-12 17:09:00.000000000,CREW-16,VEH-015
OUT-03140,2025-11-13 08:11:00.000000000,2025-11-13 08:29:00.000000000,CREW-09,VEH-009
OUT-03141,2025-11-13 19:06:00.000000000,2025-11-13 20:03:00.000000000,CREW-11,VEH-007
OUT-03142,2025-11-13 19:06:00.000000000,2025-11-13 20:02:00.000000000,CREW-04,VEH-005
OUT-03143,2025-11-14 17:06:00.000000000,2025-11-14 17:31:00.000000000,CREW-09,VEH-028
OUT-03144,2025-11-16 17:10:00.000000000,2025-11-16 17:54:00.000000000,CREW-04,VEH-002
OUT-03145,2025-11-16 17:15:00.000000000,2025-11-16 17:32:00.000000000,CREW-18,VEH-021
OUT-03146,2025-11-18 13:07:00.000000000,2025-11-18 14:04:00.000000000,CREW-18,VEH-044
OUT-03147,2025-11-18 13:06:00.000000000,2025-11-18 13:29:00.000000000,CREW-20,VEH-028
OUT-03148,2025-11-18 15:11:00.000000000,2025-11-18 15:43:00.000000000,CREW-19,VEH-003
OUT-03149,2025-11-22 13:10:00.000000000,2025-11-22 14:00:00.000000000,CREW-17,VEH-017
