fault_detected,service_restored,cause_code,affected_customers,feeder_id,transformer_id
2024-07-09 13:00:00,2024-07-09 17:21:00,equipment_failure,1400,FDR-0049,recloser
2024-07-10 14:00:00,2024-07-10 21:21:00,equipment_failure,393,FDR-0050,switch
2024-07-10 15:00:00,2024-07-10 19:45:00,overload,1406,FDR-0055,transformer
2024-07-11 15:00:00,2024-07-11 18:34:00,overload,878,FDR-0061,recloser
2024-07-11 16:00:00,2024-07-11 18:46:00,overload,1009,FDR-0063,recloser
2024-07-12 13:00:00,2024-07-12 14:01:00,equipment_failure,190,FDR-0004,overhead line
2024-07-12 15:00:00,2024-07-12 21:01:00,equipment_failure,407,FDR-0058,switch
2024-07-13 13:00:00,2024-07-13 20:34:00,overload,1124,FDR-0032,switch
2024-07-13 14:00:00,2024-07-13 18:17:00,weather,2531,FDR-0040,overhead line
2024-07-13 14:00:00,2024-07-13 19:54:00,overload,1209,FDR-0019,fuse
2024-07-13 15:00:00,2024-07-14 08:15:00,vegetation,194,FDR-0058,overhead line
2024-07-13 15:00:00,2024-07-13 23:30:00,weather,2663,FDR-0043,transformer
2024-07-13 15:00:00,2024-07-13 16:42:00,overload,225,FDR-0011,cable
2024-07-13 16:00:00,2024-07-14 09:50:00,weather,2226,FDR-0006,recloser
2024-07-13 17:00:00,2024-07-13 19:47:00,animal_contact,416,FDR-0009,recloser
2024-07-13 20:00:00,2024-07-13 23:58:00,animal_contact,2887,FDR-0056,recloser
2024-07-14 16:00:00,2024-07-15 08:31:00,animal_contact,213,FDR-0014,cable
2024-07-14 16:00:00,2024-07-15 04:11:00,vegetation,394,FDR-0002,transformer
2024-07-14 18:00:00,2024-07-15 02:43:00,animal_contact,1733,FDR-0032,switch
2024-07-14 19:00:00,2024-07-15 06:37:00,animal_contact,1395,FDR-0039,switch
2024-07-14 20:00:00,2024-07-15 00:28:00,animal_contact,1328,FDR-0008,cable
2024-07-15 17:00:00,2024-07-15 21:30:00,equipment_failure,365,FDR-0006,transformer
2024-07-16 14:00:00,2024-07-16 17:51:00,equipment_failure,317,FDR-0002,cable
2024-07-17 15:00:00,2024-07-17 16:39:00,overload,1425,FDR-0034,cable
2024-07-18 15:00:00,2024-07-18 15:54:00,equipment_failure,863,FDR-0042,overhead line
2024-07-20 16:00:00,2024-07-20 18:37:00,equipment_failure,1052,FDR-0032,cable
2024-07-20 16:00:00,2024-07-20 18:57:00,overload,165,FDR-0014,transformer
2024-07-20 20:00:00,2024-07-20 21:12:00,equipment_failure,334,FDR-0063,transformer
2024-07-21 14:00:00,2024-07-21 19:18:00,equipment_failure,302,FDR-0061,overhead line
2024-07-21 16:00:00,2024-07-21 17:07:00,equipment_failure,149,FDR-0040,cable
2024-07-21 18:00:00,2024-07-22 00:10:00,equipment_failure,575,FDR-0051,switch
2024-07-22 14:00:00,2024-07-22 17:34:00,overload,266,FDR-0054,recloser
2024-07-23 16:00:00,2024-07-23 22:52:00,equipment_failure,342,FDR-0005,transformer
2024-07-23 18:00:00,2024-07-24 00:31:00,equipment_failure,420,FDR-0020,recloser
2024-07-24 13:00:00,2024-07-24 16:31:00,overload,641,FDR-0053,transformer
2024-07-25 13:00:00,2024-07-25 16:41:00,overload,417,FDR-0060,switch
2024-07-26 14:00:00,2024-07-26 19:15:00,overload,603,FDR-0024,recloser
2024-07-26 14:00:00,2024-07-26 20:19:00,animal_contact,308,FDR-0011,recloser
2024-07-26 15:00:00,2024-07-27 02:28:00,weather,2053,FDR-0050,transformer
2024-07-26 15:00:00,2024-07-26 20:51:00,equipment_failure,188,FDR-0052,recloser
2024-07-26 15:00:00,2024-07-27 04:04:00,weather,2371,FDR-0002,recloser
2024-07-26 15:00:00,2024-07-27 01:48:00,weather,1331,FDR-0064,switch
2024-07-26 16:00:00,2024-07-27 06:51:00,weather,554,FDR-0042,cable
2024-07-26 16:00:00,2024-07-27 04:15:00,weather,1499,FDR-0037,recloser
2024-07-26 16:00:00,2024-07-26 22:12:00,weather,714,FDR-0016,transformer
2024-07-26 17:00:00,2024-07-27 02:57:00,vegetation,215,FDR-0004,switch
2024-07-26 18:00:00,2024-07-26 19:43:00,overload,819,FDR-0041,switch
2024-07-26 18:00:00,2024-07-27 02:30:00,vegetation,1942,FDR-0006,cable
2024-07-26 20:00:00,2024-07-27 11:40:00,animal_contact,1065,FDR-0046,transformer
2024-07-27 16:00:00,2024-07-27 18:01:00,equipment_failure,280,FDR-0013,switch
2024-07-28 17:00:00,2024-07-28 17:54:00,overload,321,FDR-0041,overhead line
2024-07-29 15:00:00,2024-07-29 20:39:00,overload,508,FDR-0001,cable
2024-07-29 17:00:00,2024-07-29 17:42:00,equipment_failure,1200,FDR-0051,switch
2024-07-29 18:00:00,2024-07-29 21:36:00,equipment_failure,1242,FDR-0059,switch
2024-07-30 15:00:00,2024-07-30 16:15:00,equipment_failure,1196,FDR-0051,fuse
2024-07-30 16:00:00,2024-07-30 16:39:00,equipment_failure,1005,FDR-0050,fuse
2024-07-31 15:00:00,2024-07-31 19:52:00,equipment_failure,761,FDR-0049,transformer
2024-08-01 13:00:00,2024-08-01 20:00:00,overload,658,FDR-0030,fuse
2024-08-01 15:00:00,2024-08-02 05:36:00,weather,1713,FDR-0059,switch
2024-08-01 17:00:00,2024-08-01 20:40:00,weather,735,FDR-0018,transformer
2024-08-01 17:00:00,2024-08-01 19:58:00,equipment_failure,550,FDR-0043,switch
2024-08-01 18:00:00,2024-08-02 02:04:00,weather,1219,FDR-0057,transformer
2024-08-01 20:00:00,2024-08-02 12:46:00,vegetation,2327,FDR-0042,recloser
2024-08-01 20:00:00,2024-08-02 10:57:00,weather,2153,FDR-0046,switch
2024-08-02 13:00:00,2024-08-02 14:54:00,overload,626,FDR-0028,recloser
2024-08-02 18:00:00,2024-08-03 01:53:00,equipment_failure,1310,FDR-0015,overhead line
2024-08-03 14:00:00,2024-08-04 05:16:00,weather,177,FDR-0023,cable
2024-08-03 15:00:00,2024-08-04 05:17:00,animal_contact,1329,FDR-0063,cable
2024-08-03 15:00:00,2024-08-03 20:27:00,equipment_failure,366,FDR-0061,fuse
2024-08-03 16:00:00,2024-08-04 02:26:00,vegetation,606,FDR-0060,overhead line
2024-08-03 17:00:00,2024-08-03 22:43:00,equipment_failure,1080,FDR-0010,recloser
2024-08-03 17:00:00,2024-08-03 20:20:00,equipment_failure,1439,FDR-0036,overhead line
2024-08-03 17:00:00,2024-08-03 22:06:00,equipment_failure,94,FDR-0011,switch
2024-08-03 18:00:00,2024-08-03 23:25:00,animal_contact,333,FDR-0007,fuse
2024-08-03 20:00:00,2024-08-04 02:54:00,weather,740,FDR-0060,cable
2024-08-04 13:00:00,2024-08-04 18:06:00,equipment_failure,1356,FDR-0050,fuse
2024-08-04 13:00:00,2024-08-04 20:59:00,equipment_failure,1441,FDR-0046,recloser
2024-08-04 14:00:00,2024-08-04 21:27:00,overload,494,FDR-0033,overhead line
2024-08-04 14:00:00,2024-08-04 19:46:00,equipment_failure,1138,FDR-0018,cable
2024-08-04 14:00:00,2024-08-04 16:57:00,weather,1402,FDR-0040,cable
2024-08-04 15:00:00,2024-08-05 03:34:00,vegetation,970,FDR-0051,switch
2024-08-04 15:00:00,2024-08-04 23:46:00,weather,1857,FDR-0025,overhead line
2024-08-04 15:00:00,2024-08-05 03:36:00,weather,1487,FDR-0051,transformer
2024-08-04 16:00:00,2024-08-04 22:39:00,overload,208,FDR-0003,overhead line
2024-08-04 16:00:00,2024-08-04 19:45:00,equipment_failure,253,FDR-0012,fuse
2024-08-04 16:00:00,2024-08-05 00:25:00,animal_contact,1774,FDR-0043,fuse
2024-08-04 16:00:00,2024-08-05 05:14:00,vegetation,964,FDR-0030,switch
2024-08-04 17:00:00,2024-08-05 05:49:00,weather,1727,FDR-0044,fuse
2024-08-04 18:00:00,2024-08-05 05:14:00,weather,1182,FDR-0049,fuse
2024-08-04 18:00:00,2024-08-05 01:37:00,weather,525,FDR-0028,switch
2024-08-04 18:00:00,2024-08-05 09:15:00,animal_contact,152,FDR-0005,cable
2024-08-04 19:00:00,2024-08-05 00:25:00,animal_contact,723,FDR-0029,recloser
2024-08-04 20:00:00,2024-08-05 01:12:00,vegetation,2504,FDR-0012,transformer
2024-08-05 15:00:00,2024-08-05 18:45:00,vegetation,1668,FDR-0005,fuse
2024-08-05 17:00:00,2024-08-06 03:10:00,animal_contact,191,FDR-0006,transformer
2024-08-05 17:00:00,2024-08-06 02:18:00,weather,2290,FDR-0019,cable
2024-08-05 18:00:00,2024-08-05 21:15:00,weather,2005,FDR-0056,overhead line
2024-08-05 18:00:00,2024-08-06 06:01:00,weather,703,FDR-0050,switch
2024-08-05 19:00:00,2024-08-06 02:07:00,vegetation,1457,FDR-0025,overhead line
2024-08-05 19:00:00,2024-08-06 01:09:00,animal_contact,1546,FDR-0039,cable
2024-08-06 14:00:00,2024-08-06 17:44:00,vegetation,1687,FDR-0027,cable
2024-08-06 18:00:00,2024-08-06 21:30:00,vegetation,437,FDR-0001,cable
2024-08-06 18:00:00,2024-08-07 10:13:00,animal_contact,1785,FDR-0028,cable
2024-08-06 18:00:00,2024-08-07 11:07:00,animal_contact,56,FDR-0031,transformer
2024-08-06 19:00:00,2024-08-07 02:49:00,weather,52,FDR-0055,fuse
2024-08-07 14:00:00,2024-08-07 17:16:00,overload,62,FDR-0022,overhead line
2024-08-07 14:00:00,2024-08-07 17:50:00,overload,588,FDR-0054,transformer
2024-08-08 17:00:00,2024-08-08 17:47:00,overload,604,FDR-0048,switch
2024-08-10 14:00:00,2024-08-10 18:52:00,equipment_failure,317,FDR-0027,recloser
2024-08-10 18:00:00,2024-08-10 22:45:00,overload,156,FDR-0029,transformer
2024-08-12 13:00:00,2024-08-12 16:01:00,equipment_failure,377,FDR-0014,overhead line
2024-08-12 14:00:00,2024-08-12 16:51:00,overload,680,FDR-0062,recloser
2024-08-12 18:00:00,2024-08-12 21:49:00,overload,451,FDR-0006,switch
2024-08-13 16:00:00,2024-08-13 20:15:00,equipment_failure,366,FDR-0053,fuse
2024-08-13 16:00:00,2024-08-13 17:35:00,overload,900,FDR-0011,transformer
2024-08-14 18:00:00,2024-08-14 19:02:00,equipment_failure,193,FDR-0013,fuse
2024-08-15 15:00:00,2024-08-15 19:38:00,overload,615,FDR-0024,cable
2024-08-15 17:00:00,2024-08-15 19:38:00,overload,1254,FDR-0029,transformer
2024-08-15 17:00:00,2024-08-15 20:13:00,equipment_failure,245,FDR-0039,overhead line
2024-08-15 18:00:00,2024-08-16 00:44:00,equipment_failure,588,FDR-0006,overhead line
2024-08-16 18:00:00,2024-08-16 19:57:00,overload,1358,FDR-0033,recloser
2024-08-17 13:00:00,2024-08-17 18:07:00,equipment_failure,565,FDR-0053,cable
2024-08-17 13:00:00,2024-08-17 20:44:00,overload,48,FDR-0013,switch
2024-08-19 13:00:00,2024-08-19 14:42:00,equipment_failure,1006,FDR-0045,switch
2024-08-19 13:00:00,2024-08-19 18:03:00,equipment_failure,58,FDR-0013,recloser
2024-08-19 14:00:00,2024-08-19 19:37:00,equipment_failure,1103,FDR-0019,cable
2024-08-19 17:00:00,2024-08-19 21:10:00,equipment_failure,1297,FDR-0018,switch
2024-08-19 18:00:00,2024-08-19 22:39:00,overload,37,FDR-0046,switch
2024-08-20 13:00:00,2024-08-20 14:25:00,overload,667,FDR-0057,transformer
2024-08-20 14:00:00,2024-08-20 14:41:00,equipment_failure,712,FDR-0064,recloser
2024-08-20 14:00:00,2024-08-20 14:46:00,equipment_failure,497,FDR-0021,switch
2024-08-20 18:00:00,2024-08-20 18:51:00,equipment_failure,432,FDR-0030,overhead line
2024-08-21 13:00:00,2024-08-21 13:33:00,equipment_failure,1313,FDR-0015,fuse
2024-08-21 14:00:00,2024-08-21 15:42:00,equipment_failure,610,FDR-0058,cable
2024-08-21 15:00:00,2024-08-21 23:29:00,weather,1742,FDR-0008,fuse
2024-08-21 15:00:00,2024-08-22 06:40:00,weather,1929,FDR-0065,transformer
2024-08-21 15:00:00,2024-08-22 06:21:00,vegetation,1309,FDR-0034,switch
2024-08-21 16:00:00,2024-08-21 20:42:00,equipment_failure,443,FDR-0055,overhead line
2024-08-21 17:00:00,2024-08-21 21:30:00,vegetation,1039,FDR-0062,cable
2024-08-21 17:00:00,2024-08-21 22:12:00,vegetation,2177,FDR-0054,switch
2024-08-21 18:00:00,2024-08-22 00:01:00,vegetation,1371,FDR-0041,switch
2024-08-21 18:00:00,2024-08-21 20:34:00,overload,360,FDR-0028,recloser
2024-08-21 18:00:00,2024-08-22 07:22:00,animal_contact,681,FDR-0026,overhead line
2024-08-21 18:00:00,2024-08-21 19:18:00,weather,441,FDR-0026,overhead line
2024-08-21 19:00:00,2024-08-21 23:27:00,vegetation,109,FDR-0022,switch
2024-08-22 13:00:00,2024-08-22 17:03:00,equipment_failure,1114,FDR-0016,overhead line
2024-08-23 14:00:00,2024-08-23 17:44:00,equipment_failure,1293,FDR-0052,switch
2024-08-24 13:00:00,2024-08-24 16:33:00,overload,846,FDR-0060,transformer
2024-08-24 14:00:00,2024-08-24 18:13:00,animal_contact,1134,FDR-0034,overhead line
2024-08-24 15:00:00,2024-08-24 15:52:00,overload,534,FDR-0009,cable
2024-08-24 15:00:00,2024-08-25 02:16:00,vegetation,1039,FDR-0018,cable
2024-08-24 16:00:00,2024-08-24 18:55:00,weather,75,FDR-0046,switch
2024-08-24 16:00:00,2024-08-25 07:02:00,vegetation,185,FDR-0052,fuse
2024-08-24 16:00:00,2024-08-25 08:32:00,vegetation,1380,FDR-0018,cable
2024-08-24 17:00:00,2024-08-24 19:19:00,equipment_failure,433,FDR-0039,overhead line
2024-08-24 18:00:00,2024-08-25 09:28:00,vegetation,2271,FDR-0063,cable
2024-08-24 18:00:00,2024-08-24 20:30:00,vegetation,744,FDR-0058,recloser
2024-08-24 19:00:00,2024-08-25 06:15:00,vegetation,257,FDR-0009,transformer
2024-08-24 19:00:00,2024-08-25 12:54:00,vegetation,226,FDR-0019,switch
2024-08-24 20:00:00,2024-08-25 10:12:00,vegetation,85,FDR-0017,cable
2024-08-25 17:00:00,2024-08-25 19:36:00,overload,250,FDR-0058,fuse
2024-08-25 17:00:00,2024-08-25 21:56:00,equipment_failure,203,FDR-0063,recloser
2024-08-25 18:00:00,2024-08-25 18:52:00,equipment_failure,479,FDR-0036,cable
2024-08-26 14:00:00,2024-08-27 03:28:00,animal_contact,2112,FDR-0029,recloser
2024-08-26 15:00:00,2024-08-26 15:30:00,equipment_failure,1146,FDR-0055,transformer
2024-08-26 17:00:00,2024-08-27 04:23:00,weather,2335,FDR-0023,cable
2024-08-26 17:00:00,2024-08-27 02:57:00,vegetation,251,FDR-0053,switch
2024-08-26 17:00:00,2024-08-27 01:12:00,animal_contact,1063,FDR-0039,transformer
2024-08-26 18:00:00,2024-08-27 04:58:00,vegetation,107,FDR-0058,switch
2024-08-26 19:00:00,2024-08-27 09:21:00,animal_contact,638,FDR-0038,overhead line
2024-08-26 19:00:00,2024-08-26 22:55:00,animal_contact,552,FDR-0048,cable
2024-08-27 14:00:00,2024-08-27 18:42:00,equipment_failure,59,FDR-0044,overhead line
2024-08-27 15:00:00,2024-08-27 19:01:00,overload,673,FDR-0047,recloser
2024-08-27 17:00:00,2024-08-27 20:49:00,overload,165,FDR-0007,switch
2024-08-27 18:00:00,2024-08-28 01:39:00,equipment_failure,1311,FDR-0004,transformer
2024-08-28 17:00:00,2024-08-28 22:51:00,equipment_failure,869,FDR-0039,switch
2024-09-01 17:00:00,2024-09-01 19:52:00,equipment_failure,287,FDR-0018,recloser
2024-09-02 13:00:00,2024-09-02 18:06:00,overload,1021,FDR-0008,cable
2024-09-02 14:00:00,2024-09-02 16:02:00,equipment_failure,763,FDR-0002,fuse
2024-09-04 14:00:00,2024-09-04 17:20:00,overload,494,FDR-0032,fuse
2024-09-04 14:00:00,2024-09-04 18:35:00,overload,355,FDR-0004,overhead line
2024-09-05 13:00:00,2024-09-05 17:40:00,equipment_failure,1215,FDR-0011,recloser
2024-09-05 14:00:00,2024-09-05 19:46:00,overload,106,FDR-0058,fuse
2024-09-05 18:00:00,2024-09-05 23:58:00,equipment_failure,826,FDR-0020,switch
2024-09-06 14:00:00,2024-09-06 18:28:00,equipment_failure,736,FDR-0031,overhead line
2024-09-07 14:00:00,2024-09-08 07:51:00,weather,2991,FDR-0015,fuse
2024-09-07 14:00:00,2024-09-07 23:40:00,weather,290,FDR-0009,transformer
2024-09-07 14:00:00,2024-09-08 05:15:00,vegetation,234,FDR-0049,switch
2024-09-07 15:00:00,2024-09-08 03:12:00,weather,1627,FDR-0006,cable
2024-09-07 15:00:00,2024-09-07 16:24:00,vegetation,401,FDR-0014,transformer
2024-09-07 15:00:00,2024-09-08 03:55:00,vegetation,659,FDR-0041,recloser
2024-09-07 15:00:00,2024-09-08 03:50:00,vegetation,128,FDR-0024,recloser
2024-09-07 16:00:00,2024-09-07 22:25:00,equipment_failure,445,FDR-0030,cable
2024-09-07 16:00:00,2024-09-08 05:11:00,animal_contact,456,FDR-0017,overhead line
2024-09-07 17:00:00,2024-09-07 22:07:00,weather,157,FDR-0013,recloser
2024-09-07 17:00:00,2024-09-08 09:34:00,animal_contact,1356,FDR-0003,overhead line
2024-09-07 19:00:00,2024-09-08 04:58:00,vegetation,2587,FDR-0035,overhead line
2024-09-07 19:00:00,2024-09-08 07:30:00,weather,971,FDR-0027,cable
2024-09-07 20:00:00,2024-09-08 05:31:00,weather,470,FDR-0030,transformer
2024-09-08 15:00:00,2024-09-08 21:33:00,equipment_failure,732,FDR-0043,fuse
2024-09-08 15:00:00,2024-09-08 21:19:00,equipment_failure,403,FDR-0042,transformer
2024-09-08 18:00:00,2024-09-08 20:57:00,overload,899,FDR-0042,transformer
2024-09-08 18:00:00,2024-09-08 23:06:00,animal_contact,586,FDR-0061,switch
2024-09-09 14:00:00,2024-09-09 15:26:00,equipment_failure,1012,FDR-0063,recloser
2024-09-09 14:00:00,2024-09-09 17:58:00,equipment_failure,51,FDR-0001,cable
2024-09-10 14:00:00,2024-09-10 23:09:00,weather,216,FDR-0001,switch
2024-09-10 14:00:00,2024-09-10 22:02:00,weather,1728,FDR-0037,fuse
2024-09-10 15:00:00,2024-09-10 20:06:00,equipment_failure,574,FDR-0022,cable
2024-09-10 16:00:00,2024-09-10 20:39:00,weather,602,FDR-0010,transformer
2024-09-10 16:00:00,2024-09-11 09:58:00,weather,332,FDR-0062,switch
2024-09-10 17:00:00,2024-09-11 03:58:00,weather,103,FDR-0013,transformer
2024-09-10 17:00:00,2024-09-10 22:11:00,vegetation,1139,FDR-0015,transformer
2024-09-10 17:00:00,2024-09-10 22:48:00,weather,159,FDR-0011,transformer
2024-09-10 19:00:00,2024-09-11 12:39:00,vegetation,703,FDR-0055,transformer
2024-09-10 20:00:00,2024-09-10 21:34:00,weather,1358,FDR-0054,recloser
2024-09-11 15:00:00,2024-09-11 21:13:00,overload,276,FDR-0064,overhead line
2024-09-11 15:00:00,2024-09-11 21:09:00,overload,769,FDR-0041,recloser
2024-09-11 16:00:00,2024-09-11 19:36:00,overload,584,FDR-0059,fuse
2024-09-12 13:00:00,2024-09-12 16:30:00,equipment_failure,505,FDR-0027,switch
2024-09-12 13:00:00,2024-09-12 19:59:00,overload,92,FDR-0063,recloser
2024-09-12 16:00:00,2024-09-12 17:15:00,overload,176,FDR-0021,fuse
2024-09-13 13:00:00,2024-09-13 20:13:00,equipment_failure,1094,FDR-0029,fuse
2024-09-13 15:00:00,2024-09-13 15:56:00,overload,428,FDR-0056,recloser
2024-09-13 18:00:00,2024-09-13 22:26:00,equipment_failure,1124,FDR-0057,fuse
2024-09-14 13:00:00,2024-09-14 17:15:00,equipment_failure,1424,FDR-0049,overhead line
2024-09-14 14:00:00,2024-09-14 20:42:00,overload,1196,FDR-0003,fuse
2024-09-15 13:00:00,2024-09-15 20:15:00,equipment_failure,1465,FDR-0049,recloser
2024-09-15 13:00:00,2024-09-15 14:15:00,equipment_failure,546,FDR-0008,overhead line
2024-09-15 15:00:00,2024-09-15 21:10:00,equipment_failure,610,FDR-0038,overhead line
2024-09-16 13:00:00,2024-09-16 18:16:00,equipment_failure,836,FDR-0006,cable
2024-09-16 16:00:00,2024-09-16 17:40:00,equipment_failure,103,FDR-0062,switch
2024-09-17 13:00:00,2024-09-17 19:58:00,equipment_failure,670,FDR-0026,transformer
2024-09-17 16:00:00,2024-09-17 16:55:00,equipment_failure,685,FDR-0036,fuse
2024-09-17 17:00:00,2024-09-17 17:59:00,overload,1279,FDR-0065,switch
2024-09-17 18:00:00,2024-09-17 20:19:00,overload,515,FDR-0062,cable
2024-09-18 13:00:00,2024-09-18 14:33:00,equipment_failure,267,FDR-0065,recloser
2024-09-18 14:00:00,2024-09-18 19:12:00,overload,1090,FDR-0039,recloser
2024-09-19 14:00:00,2024-09-19 17:04:00,equipment_failure,394,FDR-0007,recloser
2024-09-19 15:00:00,2024-09-19 15:41:00,equipment_failure,226,FDR-0031,fuse
2024-09-19 16:00:00,2024-09-20 03:24:00,vegetation,1035,FDR-0061,transformer
2024-09-19 17:00:00,2024-09-19 21:10:00,weather,502,FDR-0049,recloser
2024-09-19 17:00:00,2024-09-20 06:21:00,weather,1255,FDR-0010,transformer
2024-09-19 18:00:00,2024-09-20 11:17:00,vegetation,591,FDR-0004,switch
2024-09-19 20:00:00,2024-09-20 09:38:00,animal_contact,1282,FDR-0039,cable
2024-09-20 13:00:00,2024-09-20 16:59:00,overload,292,FDR-0026,fuse
2024-09-20 15:00:00,2024-09-20 21:41:00,overload,360,FDR-0017,fuse
2024-09-20 17:00:00,2024-09-21 00:16:00,equipment_failure,213,FDR-0012,overhead line
2024-09-20 20:00:00,2024-09-20 21:12:00,equipment_failure,343,FDR-0063,transformer
2024-09-21 14:00:00,2024-09-21 18:48:00,equipment_failure,1410,FDR-0039,overhead line
2024-09-21 15:00:00,2024-09-21 15:45:00,equipment_failure,258,FDR-0008,fuse
2024-09-21 15:00:00,2024-09-21 15:33:00,equipment_failure,1145,FDR-0035,recloser
2024-09-22 14:00:00,2024-09-22 16:33:00,equipment_failure,143,FDR-0025,switch
2024-09-23 16:00:00,2024-09-23 17:48:00,equipment_failure,960,FDR-0065,cable
2024-09-23 17:00:00,2024-09-23 20:24:00,equipment_failure,81,FDR-0009,transformer
2024-09-23 17:00:00,2024-09-23 21:20:00,equipment_failure,746,FDR-0065,switch
2024-09-24 13:00:00,2024-09-24 20:40:00,equipment_failure,367,FDR-0007,fuse
2024-09-24 14:00:00,2024-09-24 18:13:00,animal_contact,1068,FDR-0034,overhead line
2024-09-26 15:00:00,2024-09-26 19:22:00,equipment_failure,679,FDR-0005,recloser
2024-09-26 16:00:00,2024-09-26 22:08:00,overload,303,FDR-0026,fuse
2024-09-27 14:00:00,2024-09-27 15:57:00,equipment_failure,94,FDR-0029,fuse
2024-09-28 15:00:00,2024-09-28 22:51:00,equipment_failure,270,FDR-0005,overhead line
2024-09-29 13:00:00,2024-09-29 18:28:00,equipment_failure,66,FDR-0016,recloser
2024-09-29 13:00:00,2024-09-29 17:23:00,overload,1016,FDR-0008,transformer
2024-09-29 13:00:00,2024-09-29 15:04:00,equipment_failure,1092,FDR-0040,overhead line
2024-09-29 17:00:00,2024-09-29 22:51:00,equipment_failure,1097,FDR-0039,transformer
2024-10-02 04:00:00,2024-10-02 06:12:00,equipment_failure,459,FDR-0006,transformer
2024-10-05 15:00:00,2024-10-05 18:45:00,vegetation,1472,FDR-0005,fuse
2024-10-06 02:00:00,2024-10-06 05:41:00,equipment_failure,45,FDR-0043,transformer
2024-10-06 18:00:00,2024-10-06 21:58:00,animal_contact,213,FDR-0043,switch
2024-10-07 00:00:00,2024-10-07 04:40:00,equipment_failure,248,FDR-0044,recloser
2024-10-09 08:00:00,2024-10-09 10:18:00,equipment_failure,16,FDR-0049,recloser
2024-10-11 18:00:00,2024-10-11 23:15:00,equipment_failure,893,FDR-0047,transformer
2024-10-13 17:00:00,2024-10-13 19:47:00,animal_contact,480,FDR-0009,recloser
2024-10-14 00:00:00,2024-10-14 05:05:00,animal_contact,492,FDR-0028,fuse
2024-10-15 13:00:00,2024-10-15 20:15:00,equipment_failure,1433,FDR-0049,recloser
2024-10-15 15:00:00,2024-10-15 17:30:00,equipment_failure,140,FDR-0016,cable
2024-10-16 13:00:00,2024-10-16 15:22:00,equipment_failure,482,FDR-0040,recloser
2024-10-19 18:00:00,2024-10-19 19:09:00,equipment_failure,342,FDR-0064,transformer
2024-10-19 19:00:00,2024-10-19 21:34:00,animal_contact,485,FDR-0059,transformer
2024-10-19 19:00:00,2024-10-19 23:39:00,equipment_failure,457,FDR-0040,switch
2024-10-20 18:00:00,2024-10-21 09:02:00,weather,1097,FDR-0006,fuse
