transformer_id,feeder_id,substation_id,latitude,longitude,rated_kva,phase,primary_voltage_kv,secondary_voltage_v,age_years,manufacturer,status
XFMR-036333,FDR-0103,SUB-023,33.675491,-112.022008,25,B,12.47,480,15,Siemens,active
XFMR-036334,FDR-0103,SUB-023,33.675837,-112.021813,75,B,12.47,120,6,Howard Industries,active
XFMR-036335,FDR-0103,SUB-023,33.676212,-112.021787,333,ABC,12.47,240,44,ABB,active
XFMR-036336,FDR-0103,SUB-023,33.676567,-112.021783,25,ABC,12.47,480,16,Prolec,active
XFMR-036337,FDR-0103,SUB-023,33.67689,-112.021809,100,A,12.47,240,24,Howard Industries,failed
XFMR-036338,FDR-0103,SUB-023,33.677299,-112.021749,10,ABC,12.47,208,13,ABB,active
XFMR-036339,FDR-0103,SUB-023,33.677579,-112.022017,50,B,12.47,120,11,Howard Industries,active
XFMR-036340,FDR-0103,SUB-023,33.678004,-112.021743,37.5,AB,12.47,120,22,Eaton,active
XFMR-036341,FDR-0103,SUB-023,33.678265,-112.02203,15,AB,12.47,240,30,GE,active
XFMR-036342,FDR-0103,SUB-023,33.678629,-112.022016,50,BC,12.47,120,6,ABB,active
XFMR-036343,FDR-0103,SUB-023,33.67899,-112.021807,15,BC,12.47,120,1,Prolec,active
XFMR-036344,FDR-0103,SUB-023,33.679402,-112.021744,15,AB,12.47,120,32,Howard Industries,active
XFMR-036345,FDR-0103,SUB-023,33.679662,-112.021834,50,B,12.47,240,36,Siemens,active
XFMR-036346,FDR-0103,SUB-023,33.680039,-112.021806,50,AB,12.47,120,2,ABB,active
XFMR-036347,FDR-0103,SUB-023,33.680447,-112.021945,15,A,12.47,208,12,GE,active
XFMR-036348,FDR-0103,SUB-023,33.680754,-112.021988,75,BC,12.47,240,32,GE,active
XFMR-036349,FDR-0103,SUB-023,33.681147,-112.021746,333,ABC,12.47,480,27,Prolec,active
XFMR-036350,FDR-0103,SUB-023,33.681403,-112.02184,100,AC,12.47,480,20,Eaton,active
XFMR-036351,FDR-0103,SUB-023,33.681818,-112.021973,25,B,12.47,208,32,Eaton,active
XFMR-036352,FDR-0103,SUB-023,33.682125,-112.021818,50,AC,12.47,240,21,GE,active
XFMR-036353,FDR-0103,SUB-023,33.68246,-112.021831,333,A,12.47,240,5,Howard Industries,active
XFMR-036354,FDR-0103,SUB-023,33.682822,-112.022017,250,ABC,12.47,208,43,Eaton,active
XFMR-036355,FDR-0103,SUB-023,33.683213,-112.021976,15,BC,12.47,120,8,Eaton,active
XFMR-036356,FDR-0103,SUB-023,33.683555,-112.021786,100,AC,12.47,240,14,ABB,active
XFMR-036357,FDR-0103,SUB-023,33.683869,-112.022019,10,BC,12.47,208,41,GE,active
XFMR-036358,FDR-0103,SUB-023,33.684218,-112.02202,25,BC,12.47,208,35,Siemens,active
XFMR-036359,FDR-0103,SUB-023,33.684609,-112.021978,333,AC,12.47,480,27,ABB,active
XFMR-036360,FDR-0103,SUB-023,33.684976,-112.021763,37.5,C,12.47,240,21,GE,active
XFMR-036361,FDR-0103,SUB-023,33.685293,-112.021796,167,C,12.47,480,45,Howard Industries,active
XFMR-036362,FDR-0103,SUB-023,33.68567,-112.021768,333,C,12.47,208,18,ABB,active
XFMR-036363,FDR-0103,SUB-023,33.68596,-112.021827,25,C,12.47,120,20,Prolec,active
XFMR-036364,FDR-0103,SUB-023,33.686386,-112.021949,50,AC,12.47,240,6,Siemens,active
XFMR-036365,FDR-0103,SUB-023,33.686739,-112.021748,75,AB,12.47,480,3,Howard Industries,active
XFMR-036366,FDR-0103,SUB-023,33.687055,-112.021781,25,AC,12.47,480,33,ABB,active
XFMR-036367,FDR-0103,SUB-023,33.687412,-112.021774,100,ABC,12.47,208,43,ABB,active
XFMR-036368,FDR-0103,SUB-023,33.687743,-112.021991,50,C,12.47,240,6,ABB,active
XFMR-036369,FDR-0103,SUB-023,33.688071,-112.021814,500,A,12.47,240,24,Prolec,active
XFMR-036370,FDR-0103,SUB-023,33.688447,-112.021787,15,C,12.47,208,15,ABB,active
XFMR-036371,FDR-0103,SUB-023,33.688799,-112.021785,333,A,12.47,208,2,Eaton,active
XFMR-036372,FDR-0103,SUB-023,33.689186,-112.021747,50,C,12.47,208,18,Prolec,active
XFMR-036373,FDR-0103,SUB-023,33.689469,-112.021814,37.5,ABC,12.47,208,38,GE,active
XFMR-036374,FDR-0103,SUB-023,33.689829,-112.021804,75,BC,12.47,480,16,Prolec,active
XFMR-036375,FDR-0103,SUB-023,33.690235,-112.021945,167,B,12.47,480,40,Eaton,active
XFMR-036376,FDR-0103,SUB-023,33.690582,-112.021948,75,A,12.47,480,17,Eaton,active
XFMR-036377,FDR-0103,SUB-023,33.690909,-112.021773,250,AB,12.47,120,31,Howard Industries,active
XFMR-036378,FDR-0103,SUB-023,33.691242,-112.021987,50,ABC,12.47,480,3,Prolec,active
XFMR-036379,FDR-0103,SUB-023,33.691583,-112.021996,100,A,12.47,240,30,Prolec,active
XFMR-036380,FDR-0103,SUB-023,33.69189,-112.022038,15,B,12.47,480,39,Siemens,active
XFMR-036381,FDR-0103,SUB-023,33.692241,-112.022037,50,BC,12.47,120,37,GE,active
XFMR-036382,FDR-0103,SUB-023,33.692652,-112.021778,10,AC,12.47,120,24,ABB,active
XFMR-036383,FDR-0103,SUB-023,33.692957,-112.02202,75,B,12.47,480,11,Siemens,active
XFMR-036384,FDR-0103,SUB-023,33.693304,-112.022023,10,B,12.47,208,17,Prolec,active
XFMR-036385,FDR-0103,SUB-023,33.693659,-112.022017,50,ABC,12.47,120,37,Howard Industries,active
XFMR-036386,FDR-0103,SUB-023,33.693995,-112.021833,75,BC,12.47,120,1,ABB,active
XFMR-036387,FDR-0103,SUB-023,33.69434,-112.022035,25,B,12.47,240,22,Eaton,active
XFMR-036388,FDR-0103,SUB-023,33.694727,-112.0218,333,AC,12.47,120,16,Siemens,active
XFMR-036389,FDR-0103,SUB-023,33.69512,-112.021954,333,A,12.47,120,24,GE,active
XFMR-036390,FDR-0103,SUB-023,33.695418,-112.022006,50,B,12.47,480,3,Howard Industries,active
XFMR-036391,FDR-0103,SUB-023,33.695805,-112.02177,100,BC,12.47,480,18,Prolec,active
XFMR-036392,FDR-0103,SUB-023,33.696158,-112.021767,333,AB,12.47,208,35,Siemens,active
XFMR-036393,FDR-0103,SUB-023,33.696468,-112.021806,25,B,12.47,240,7,ABB,active
XFMR-036394,FDR-0103,SUB-023,33.696785,-112.022037,100,AC,12.47,208,11,Howard Industries,active
XFMR-036395,FDR-0103,SUB-023,33.697177,-112.021797,167,A,12.47,240,22,Prolec,active
XFMR-036396,FDR-0103,SUB-023,33.697504,-112.02182,100,AC,12.47,480,30,ABB,active
XFMR-036397,FDR-0103,SUB-023,33.697897,-112.021973,25,B,12.47,120,34,Siemens,active
XFMR-036398,FDR-0103,SUB-023,33.698275,-112.021747,500,AB,12.47,480,8,Prolec,active
XFMR-036399,FDR-0103,SUB-023,33.698599,-112.02197,37.5,ABC,12.47,480,43,GE,active
XFMR-036400,FDR-0103,SUB-023,33.698898,-112.021823,50,BC,12.47,240,17,Prolec,active
XFMR-036401,FDR-0103,SUB-023,33.699298,-112.021971,75,AB,12.47,208,37,Siemens,active
XFMR-036402,FDR-0103,SUB-023,33.699651,-112.021967,333,A,12.47,120,39,GE,active
XFMR-036403,FDR-0103,SUB-023,33.700009,-112.021959,10,AC,12.47,208,41,GE,active
XFMR-036404,FDR-0103,SUB-023,33.700299,-112.022019,100,A,12.47,208,11,GE,failed
XFMR-036405,FDR-0103,SUB-023,33.700658,-112.022009,10,AB,12.47,240,27,GE,active
XFMR-036406,FDR-0103,SUB-023,33.701047,-112.021969,10,ABC,12.47,208,45,Howard Industries,active
XFMR-036407,FDR-0103,SUB-023,33.701369,-112.021799,10,AC,12.47,240,44,ABB,active
XFMR-036408,FDR-0103,SUB-023,33.701718,-112.021998,75,BC,12.47,480,31,Eaton,active
XFMR-036409,FDR-0103,SUB-023,33.702124,-112.021942,100,A,12.47,208,4,Prolec,active
XFMR-036410,FDR-0103,SUB-023,33.702449,-112.021966,25,ABC,12.47,480,6,Howard Industries,active
XFMR-036411,FDR-0103,SUB-023,33.702748,-112.021819,100,B,12.47,120,34,Siemens,active
XFMR-036412,FDR-0103,SUB-023,33.703083,-112.022031,15,B,12.47,208,10,ABB,active
XFMR-036413,FDR-0103,SUB-023,33.703521,-112.021943,25,AC,12.47,240,11,GE,active
XFMR-036414,FDR-0103,SUB-023,33.703829,-112.021985,167,ABC,12.47,208,10,Howard Industries,active
XFMR-036415,FDR-0103,SUB-023,33.704193,-112.02197,50,B,12.47,120,25,Eaton,active
XFMR-036416,FDR-0103,SUB-023,33.70452,-112.021993,167,BC,12.47,208,5,Eaton,active
XFMR-036417,FDR-0104,SUB-023,33.614597,-112.021998,100,C,12.47,208,20,GE,active
XFMR-036418,FDR-0104,SUB-023,33.61415,-112.022015,100,BC,12.47,480,12,Prolec,active
XFMR-036419,FDR-0104,SUB-023,33.613758,-112.021978,100,ABC,12.47,240,35,ABB,active
XFMR-036420,FDR-0104,SUB-023,33.613364,-112.021942,15,BC,12.47,240,29,Siemens,active
XFMR-036421,FDR-0104,SUB-023,33.612933,-112.021943,333,AC,12.47,240,38,Eaton,active
XFMR-036422,FDR-0104,SUB-023,33.612473,-112.021775,167,ABC,12.47,208,8,ABB,active
XFMR-036423,FDR-0104,SUB-023,33.612052,-112.021965,25,AB,12.47,120,32,ABB,active
XFMR-036424,FDR-0104,SUB-023,33.611555,-112.021835,100,BC,12.47,240,16,Eaton,active
XFMR-036425,FDR-0104,SUB-023,33.611174,-112.021984,167,AB,12.47,120,12,Eaton,active
XFMR-036426,FDR-0104,SUB-023,33.610698,-112.02203,250,AC,12.47,480,15,Eaton,active
XFMR-036427,FDR-0104,SUB-023,33.610307,-112.021992,15,BC,12.47,240,43,Siemens,active
XFMR-036428,FDR-0104,SUB-023,33.609841,-112.021831,333,A,12.47,240,36,Siemens,active
XFMR-036429,FDR-0104,SUB-023,33.609445,-112.021995,250,AC,12.47,208,25,GE,active
XFMR-036430,FDR-0104,SUB-023,33.608974,-112.021839,15,AC,12.47,120,12,Prolec,active
XFMR-036431,FDR-0104,SUB-023,33.608574,-112.021809,100,BC,12.47,480,11,Eaton,active
XFMR-036432,FDR-0104,SUB-023,33.608146,-112.021807,100,B,12.47,240,8,Siemens,active
XFMR-036433,FDR-0104,SUB-023,33.607705,-112.021818,167,A,12.47,480,14,Siemens,active
XFMR-036434,FDR-0104,SUB-023,33.607341,-112.021952,37.5,A,12.47,208,44,Prolec,active
XFMR-036435,FDR-0104,SUB-023,33.606908,-112.021756,37.5,C,12.47,208,30,ABB,active
XFMR-036436,FDR-0104,SUB-023,33.606404,-112.021831,50,A,12.47,208,17,GE,active
XFMR-036437,FDR-0104,SUB-023,33.60602,-112.021786,250,C,12.47,480,19,Prolec,active
XFMR-036438,FDR-0104,SUB-023,33.605576,-112.021998,15,A,12.47,240,14,GE,active
XFMR-036439,FDR-0104,SUB-023,33.605164,-112.021783,37.5,ABC,12.47,208,44,GE,active
XFMR-036440,FDR-0104,SUB-023,33.604705,-112.021812,75,AB,12.47,208,19,Eaton,active
XFMR-036441,FDR-0104,SUB-023,33.604328,-112.021957,100,AC,12.47,240,5,Howard Industries,active
XFMR-036442,FDR-0104,SUB-023,33.603822,-112.022034,100,ABC,12.47,120,21,Eaton,active
XFMR-036443,FDR-0104,SUB-023,33.603441,-112.021985,25,B,12.47,240,25,Howard Industries,active
XFMR-036444,FDR-0104,SUB-023,33.603047,-112.021752,50,AC,12.47,240,20,GE,active
XFMR-036445,FDR-0104,SUB-023,33.602573,-112.021796,10,A,12.47,480,14,Prolec,active
XFMR-036446,FDR-0104,SUB-023,33.602155,-112.021983,333,B,12.47,480,10,Eaton,active
XFMR-036447,FDR-0104,SUB-023,33.601677,-112.021833,250,ABC,12.47,240,31,GE,active
XFMR-036448,FDR-0104,SUB-023,33.601314,-112.021965,333,A,12.47,240,28,Eaton,failed
XFMR-036449,FDR-0104,SUB-023,33.600848,-112.021803,500,B,12.47,240,18,Prolec,active
XFMR-036450,FDR-0104,SUB-023,33.600448,-112.021773,50,AB,12.47,208,13,Siemens,active
XFMR-036451,FDR-0104,SUB-023,33.60001,-112.021782,10,ABC,12.47,240,44,ABB,active
XFMR-036452,FDR-0104,SUB-023,33.599523,-112.021839,37.5,B,12.47,480,36,Prolec,active
XFMR-036453,FDR-0104,SUB-023,33.599124,-112.021808,10,B,12.47,208,25,ABB,active
XFMR-036454,FDR-0104,SUB-023,33.59868,-112.021823,333,C,12.47,208,10,Howard Industries,active
XFMR-036455,FDR-0104,SUB-023,33.59832,-112.021952,37.5,AB,12.47,120,3,Prolec,active
XFMR-036456,FDR-0104,SUB-023,33.597814,-112.022028,333,AB,12.47,208,33,Siemens,active
XFMR-036457,FDR-0104,SUB-023,33.597397,-112.021818,75,AB,12.47,208,43,Siemens,active
XFMR-036458,FDR-0104,SUB-023,33.596967,-112.021818,500,ABC,12.47,120,40,Eaton,active
XFMR-036459,FDR-0104,SUB-023,33.596562,-112.021992,25,B,12.47,240,24,Howard Industries,active
XFMR-036460,FDR-0104,SUB-023,33.596179,-112.021945,100,ABC,12.47,240,7,ABB,active
XFMR-036461,FDR-0104,SUB-023,33.595721,-112.021775,250,AB,12.47,120,16,Prolec,active
XFMR-036462,FDR-0104,SUB-023,33.595251,-112.021816,15,A,12.47,480,13,Prolec,active
XFMR-036463,FDR-0104,SUB-023,33.594839,-112.021798,25,B,12.47,240,2,GE,active
XFMR-036464,FDR-0104,SUB-023,33.594413,-112.021992,15,A,12.47,120,1,Eaton,active
XFMR-036465,FDR-0104,SUB-023,33.594029,-112.021947,25,A,12.47,240,10,GE,active
XFMR-036466,FDR-0104,SUB-023,33.593532,-112.021817,100,ABC,12.47,208,3,Howard Industries,active
XFMR-036467,FDR-0104,SUB-023,33.593084,-112.022033,75,ABC,12.47,120,34,Eaton,active
XFMR-036468,FDR-0104,SUB-023,33.592702,-112.021985,75,C,12.47,480,1,Howard Industries,active
XFMR-036469,FDR-0104,SUB-023,33.592281,-112.021779,333,ABC,12.47,120,11,Eaton,active
XFMR-036470,FDR-0104,SUB-023,33.591861,-112.02177,100,BC,12.47,208,9,Howard Industries,active
XFMR-036471,FDR-0104,SUB-023,33.591423,-112.021778,250,A,12.47,208,27,Eaton,active
XFMR-036472,FDR-0104,SUB-023,33.590948,-112.021823,167,BC,12.47,208,36,Siemens,active
XFMR-036473,FDR-0104,SUB-023,33.590529,-112.022011,250,AC,12.47,480,36,ABB,active
XFMR-036474,FDR-0104,SUB-023,33.590075,-112.021837,167,ABC,12.47,208,16,Siemens,active
XFMR-036475,FDR-0104,SUB-023,33.589662,-112.021821,100,BC,12.47,480,11,ABB,active
XFMR-036476,FDR-0104,SUB-023,33.5893,-112.021753,37.5,BC,12.47,208,33,ABB,active
XFMR-036477,FDR-0104,SUB-023,33.588806,-112.021817,167,AB,12.47,208,22,ABB,active
XFMR-036478,FDR-0104,SUB-023,33.588391,-112.021803,100,AC,12.47,240,14,Prolec,active
XFMR-036479,FDR-0104,SUB-023,33.587995,-112.02177,25,ABC,12.47,480,40,Eaton,active
XFMR-036480,FDR-0104,SUB-023,33.587522,-112.022011,250,A,12.47,208,32,ABB,active
XFMR-036481,FDR-0104,SUB-023,33.587132,-112.021972,50,C,12.47,480,26,Siemens,active
XFMR-036482,FDR-0104,SUB-023,33.586651,-112.022023,333,BC,12.47,240,33,GE,active
XFMR-036483,FDR-0104,SUB-023,33.586252,-112.021992,333,B,12.47,480,24,ABB,active
XFMR-036484,FDR-0104,SUB-023,33.585866,-112.021949,37.5,BC,12.47,240,2,Howard Industries,active
XFMR-036485,FDR-0104,SUB-023,33.585394,-112.021793,75,AB,12.47,240,40,GE,active
XFMR-036486,FDR-0104,SUB-023,33.584967,-112.021988,333,AC,12.47,208,27,Eaton,active
XFMR-036487,FDR-0104,SUB-023,33.584579,-112.021749,167,AB,12.47,480,13,ABB,active
XFMR-036488,FDR-0104,SUB-023,33.584147,-112.021752,37.5,AB,12.47,240,39,ABB,active
XFMR-036489,FDR-0104,SUB-023,33.583706,-112.021763,167,A,12.47,120,4,Prolec,active
XFMR-036490,FDR-0104,SUB-023,33.5832,-112.022038,50,A,12.47,480,12,Prolec,active
XFMR-036491,FDR-0104,SUB-023,33.582794,-112.021816,167,B,12.47,208,7,GE,active
XFMR-036492,FDR-0104,SUB-023,33.58236,-112.02182,50,ABC,12.47,208,45,GE,active
XFMR-036493,FDR-0104,SUB-023,33.581982,-112.021967,167,B,12.47,208,43,Eaton,active
XFMR-036494,FDR-0104,SUB-023,33.581522,-112.0218,333,BC,12.47,208,1,ABB,active
XFMR-036495,FDR-0104,SUB-023,33.58113,-112.021762,167,BC,12.47,208,15,Prolec,active
XFMR-036496,FDR-0104,SUB-023,33.580687,-112.021775,167,C,12.47,480,30,Prolec,active
XFMR-036497,FDR-0104,SUB-023,33.580208,-112.022023,10,AC,12.47,208,16,Howard Industries,active
XFMR-036498,FDR-0104,SUB-023,33.579824,-112.02178,37.5,BC,12.47,120,20,ABB,failed
XFMR-036499,FDR-0104,SUB-023,33.579422,-112.021751,10,AB,12.47,120,40,ABB,active
XFMR-036500,FDR-0104,SUB-023,33.578958,-112.021786,167,AC,12.47,240,45,ABB,active
XFMR-036501,FDR-0104,SUB-023,33.578531,-112.021981,75,A,12.47,240,31,GE,active
XFMR-036502,FDR-0104,SUB-023,33.578081,-112.022003,100,ABC,12.47,208,22,Prolec,active
XFMR-036503,FDR-0104,SUB-023,33.577629,-112.022025,10,ABC,12.47,208,16,ABB,active
XFMR-036504,FDR-0104,SUB-023,33.577272,-112.021754,500,AB,12.47,480,18,Howard Industries,active
XFMR-036505,FDR-0104,SUB-023,33.576786,-112.022008,10,B,12.47,240,27,GE,active
XFMR-036506,FDR-0104,SUB-023,33.576335,-112.021832,50,AC,12.47,120,2,Siemens,active
XFMR-036507,FDR-0104,SUB-023,33.575982,-112.021953,167,AC,12.47,208,38,Siemens,active
XFMR-036508,FDR-0104,SUB-023,33.575485,-112.021823,25,A,12.47,120,23,Prolec,active
XFMR-036509,FDR-0104,SUB-023,33.575045,-112.022031,100,A,12.47,480,13,Eaton,failed
XFMR-036510,FDR-0104,SUB-023,33.574673,-112.021776,50,AC,12.47,240,4,ABB,active
XFMR-036511,FDR-0104,SUB-023,33.574231,-112.021789,50,BC,12.47,480,40,Siemens,active
XFMR-036512,FDR-0104,SUB-023,33.573831,-112.021759,500,C,12.47,240,13,Siemens,active
XFMR-036513,FDR-0104,SUB-023,33.573328,-112.02203,50,AB,12.47,240,26,Eaton,active
XFMR-036514,FDR-0104,SUB-023,33.572967,-112.021961,15,AB,12.47,240,26,Prolec,active
XFMR-036515,FDR-0104,SUB-023,33.572532,-112.021769,75,BC,12.47,120,21,Prolec,active
XFMR-036516,FDR-0104,SUB-023,33.572045,-112.021827,37.5,AB,12.47,208,25,GE,active
XFMR-036517,FDR-0104,SUB-023,33.571651,-112.021791,37.5,C,12.47,120,15,Howard Industries,active
XFMR-036518,FDR-0104,SUB-023,33.571173,-112.022038,10,AB,12.47,208,10,Eaton,active
XFMR-036519,FDR-0104,SUB-023,33.570841,-112.02194,100,AC,12.47,480,25,Prolec,active
XFMR-036520,FDR-0104,SUB-023,33.570361,-112.021991,333,A,12.47,480,3,Siemens,active
XFMR-036521,FDR-0104,SUB-023,33.56989,-112.021834,100,B,12.47,208,8,Prolec,active
XFMR-036522,FDR-0104,SUB-023,33.569464,-112.022028,10,AB,12.47,480,42,Prolec,active
XFMR-036523,FDR-0104,SUB-023,33.569113,-112.02195,75,C,12.47,240,14,Howard Industries,active
XFMR-036524,FDR-0104,SUB-023,33.56864,-112.021796,50,BC,12.47,240,15,Prolec,active
XFMR-036525,FDR-0104,SUB-023,33.568235,-112.021968,100,C,12.47,208,29,Eaton,active
XFMR-036526,FDR-0104,SUB-023,33.567744,-112.021832,500,B,12.47,480,7,Eaton,active
XFMR-036527,FDR-0104,SUB-023,33.567364,-112.021782,10,AC,12.47,480,9,Eaton,active
XFMR-036528,FDR-0104,SUB-023,33.56693,-112.021787,333,ABC,12.47,480,39,Siemens,active
XFMR-036529,FDR-0104,SUB-023,33.566468,-112.022018,37.5,B,12.47,208,25,GE,active
XFMR-036530,FDR-0104,SUB-023,33.566054,-112.022002,75,A,12.47,120,2,Prolec,active
XFMR-036531,FDR-0104,SUB-023,33.565636,-112.02199,500,A,12.47,120,42,GE,active
XFMR-036532,FDR-0104,SUB-023,33.565214,-112.021983,100,BC,12.47,208,38,Siemens,active
XFMR-036533,FDR-0104,SUB-023,33.564824,-112.021745,25,C,12.47,240,12,ABB,active
XFMR-036534,FDR-0104,SUB-023,33.564371,-112.021966,50,AB,12.47,480,20,Howard Industries,active
XFMR-036535,FDR-0104,SUB-023,33.563964,-112.021746,15,B,12.47,208,26,Eaton,active
XFMR-036536,FDR-0104,SUB-023,33.563458,-112.021822,100,C,12.47,480,45,Siemens,active
XFMR-036537,FDR-0104,SUB-023,33.563071,-112.021978,75,B,12.47,480,19,Prolec,active
XFMR-036538,FDR-0104,SUB-023,33.562619,-112.022001,100,BC,12.47,240,37,Eaton,active
XFMR-036539,FDR-0104,SUB-023,33.562167,-112.021825,10,AC,12.47,480,44,Howard Industries,active
XFMR-036540,FDR-0104,SUB-023,33.561748,-112.021814,37.5,AC,12.47,120,21,Siemens,active
XFMR-036541,FDR-0104,SUB-023,33.561365,-112.021966,25,AB,12.47,240,31,Eaton,active
XFMR-036542,FDR-0104,SUB-023,33.560892,-112.022009,37.5,AC,12.47,120,27,Howard Industries,active
XFMR-036543,FDR-0104,SUB-023,33.56045,-112.021824,250,C,12.47,120,8,Eaton,active
XFMR-036544,FDR-0104,SUB-023,33.560072,-112.02197,75,BC,12.47,480,27,GE,active
XFMR-036545,FDR-0104,SUB-023,33.559644,-112.021969,15,ABC,12.47,240,9,Howard Industries,active
XFMR-036546,FDR-0104,SUB-023,33.55921,-112.021775,500,B,12.47,480,19,Siemens,active
XFMR-036547,FDR-0104,SUB-023,33.558804,-112.021752,50,AC,12.47,240,1,GE,failed
XFMR-036548,FDR-0104,SUB-023,33.558288,-112.021838,75,C,12.47,208,8,Prolec,active
XFMR-036549,FDR-0104,SUB-023,33.557863,-112.022032,37.5,AB,12.47,208,15,Prolec,active
XFMR-036550,FDR-0104,SUB-023,33.55751,-112.021757,25,AB,12.47,208,2,Howard Industries,active
XFMR-036551,FDR-0104,SUB-023,33.557067,-112.021969,100,AB,12.47,480,35,Prolec,failed
XFMR-036552,FDR-0104,SUB-023,33.556596,-112.022009,167,B,12.47,120,15,Eaton,active
XFMR-036553,FDR-0104,SUB-023,33.556221,-112.021955,250,B,12.47,120,45,GE,active
XFMR-036554,FDR-0104,SUB-023,33.555804,-112.021745,75,BC,12.47,240,19,Prolec,active
XFMR-036555,FDR-0104,SUB-023,33.555309,-112.021811,10,BC,12.47,240,32,Eaton,active
XFMR-036556,FDR-0104,SUB-023,33.554946,-112.021942,100,B,12.47,208,10,Eaton,active
XFMR-036557,FDR-0104,SUB-023,33.554422,-112.022036,250,AC,12.47,120,34,GE,active
XFMR-036558,FDR-0104,SUB-023,33.553992,-112.022037,333,B,12.47,240,39,Howard Industries,active
XFMR-036559,FDR-0104,SUB-023,33.553644,-112.021955,167,AC,12.47,208,9,Siemens,active
XFMR-036560,FDR-0104,SUB-023,33.55318,-112.021791,25,BC,12.47,480,5,Howard Industries,active
XFMR-036561,FDR-0104,SUB-023,33.552784,-112.021758,15,ABC,12.47,208,10,Eaton,active
XFMR-036562,FDR-0104,SUB-023,33.552353,-112.021958,25,AC,12.47,480,30,Prolec,active
XFMR-036563,FDR-0104,SUB-023,33.551854,-112.021828,50,BC,12.47,208,30,Prolec,active
XFMR-036564,FDR-0104,SUB-023,33.551511,-112.02194,50,AB,12.47,120,26,Howard Industries,active
XFMR-036565,FDR-0104,SUB-023,33.551075,-112.021946,15,ABC,12.47,208,26,Prolec,active
XFMR-036566,FDR-0104,SUB-023,33.550613,-112.021781,250,A,12.47,208,11,Siemens,active
XFMR-036567,FDR-0104,SUB-023,33.550156,-112.021809,250,ABC,12.47,120,13,Eaton,active
XFMR-036568,FDR-0104,SUB-023,33.549777,-112.021758,50,BC,12.47,120,45,Prolec,active
XFMR-036569,FDR-0104,SUB-023,33.549325,-112.021978,333,AC,12.47,120,21,Prolec,active
XFMR-036570,FDR-0104,SUB-023,33.54884,-112.021836,167,B,12.47,120,36,Eaton,active
XFMR-036571,FDR-0104,SUB-023,33.548489,-112.021956,100,ABC,12.47,480,13,Prolec,active
XFMR-036572,FDR-0104,SUB-023,33.547996,-112.022019,37.5,AB,12.47,208,42,Eaton,active
XFMR-036573,FDR-0104,SUB-023,33.547631,-112.021954,25,B,12.47,480,12,ABB,active
XFMR-036574,FDR-0104,SUB-023,33.547175,-112.021783,500,ABC,12.47,240,43,GE,active
XFMR-036575,FDR-0104,SUB-023,33.546759,-112.021968,100,C,12.47,208,4,Eaton,active
XFMR-036576,FDR-0104,SUB-023,33.546266,-112.022031,50,ABC,12.47,208,40,Eaton,active
XFMR-036577,FDR-0104,SUB-023,33.545922,-112.021946,75,C,12.47,120,21,GE,active
XFMR-036578,FDR-0104,SUB-023,33.545427,-112.022011,167,ABC,12.47,120,28,GE,active
XFMR-036579,FDR-0104,SUB-023,33.545007,-112.021803,250,A,12.47,120,38,ABB,active
XFMR-036580,FDR-0104,SUB-023,33.544619,-112.02196,167,A,12.47,240,22,Prolec,active
XFMR-036581,FDR-0104,SUB-023,33.544154,-112.021797,75,AB,12.47,208,14,ABB,active
XFMR-036582,FDR-0104,SUB-023,33.543773,-112.021947,25,AC,12.47,120,32,GE,failed
XFMR-036583,FDR-0104,SUB-023,33.543257,-112.021835,50,AB,12.47,480,43,ABB,active
XFMR-036584,FDR-0104,SUB-023,33.542887,-112.021775,250,A,12.47,480,34,Howard Industries,active
XFMR-036585,FDR-0104,SUB-023,33.542486,-112.021747,15,A,12.47,480,19,Howard Industries,active
XFMR-036586,FDR-0104,SUB-023,33.542059,-112.021744,37.5,C,12.47,240,43,Howard Industries,active
XFMR-036587,FDR-0104,SUB-023,33.541566,-112.021807,100,C,12.47,208,30,Howard Industries,active
XFMR-036588,FDR-0104,SUB-023,33.541132,-112.02201,333,ABC,12.47,208,28,Howard Industries,active
XFMR-036589,FDR-0104,SUB-023,33.540704,-112.021811,15,AB,12.47,480,35,Siemens,active
