battery_id,customer_id,transformer_id,feeder_id,substation_id,latitude,longitude,capacity_kwh,power_kw,chemistry,install_date,manufacturer,status
BATT-003946,CUST-0132573,XFMR-020346,FDR-0064,SUB-015,33.569258,-112.143192,20.0,8.8,NMC,2020-11-01,SolarEdge,active
BATT-003947,CUST-0132581,XFMR-020347,FDR-0064,SUB-015,33.569547,-112.143619,15.6,5.7,LFP,2022-08-01,SolarEdge,active
BATT-003948,CUST-0132623,XFMR-020353,FDR-0064,SUB-015,33.568246,-112.143701,18.7,7.2,lithium-ion,2024-01-01,SunPower,active
BATT-003949,CUST-0132759,XFMR-020371,FDR-0064,SUB-015,33.565615,-112.143284,451.2,164.1,NMC,2024-04-01,SolarEdge,active
BATT-003950,CUST-0132775,XFMR-020373,FDR-0064,SUB-015,33.565751,-112.143888,19.3,7.4,LFP,2020-10-01,Tesla,active
BATT-003951,CUST-0132803,XFMR-020376,FDR-0064,SUB-015,33.565172,-112.143694,15.0,5.8,LFP,2023-06-01,Generac,active
BATT-003952,CUST-0132823,XFMR-020378,FDR-0064,SUB-015,33.564831,-112.143005,13.5,5.6,NMC,2022-08-01,Generac,active
BATT-003953,CUST-0132843,XFMR-020381,FDR-0064,SUB-015,33.564472,-112.143415,363.8,179.8,NMC,2023-04-01,Generac,active
BATT-003954,CUST-0132845,XFMR-020381,FDR-0064,SUB-015,33.564504,-112.143794,15.5,7.5,lithium-ion,2022-04-01,SolarEdge,active
BATT-003955,CUST-0132859,XFMR-020383,FDR-0064,SUB-015,33.563765,-112.143703,14.3,5.3,lithium-ion,2020-09-01,Enphase,active
BATT-003956,CUST-0132864,XFMR-020384,FDR-0064,SUB-015,33.564336,-112.143887,15.6,7.1,LFP,2022-02-01,Generac,active
BATT-003957,CUST-0132866,XFMR-020384,FDR-0064,SUB-015,33.563875,-112.143809,21.3,9.2,lithium-ion,2022-05-01,BYD,active
BATT-003958,CUST-0132882,XFMR-020388,FDR-0064,SUB-015,33.563817,-112.143293,10.7,3.8,LFP,2024-04-01,Enphase,active
BATT-003959,CUST-0132933,XFMR-020395,FDR-0064,SUB-015,33.56263,-112.143166,16.9,6.5,lithium-ion,2022-01-01,Generac,active
BATT-003960,CUST-0132961,XFMR-020398,FDR-0064,SUB-015,33.562181,-112.143674,160.7,74.2,NMC,2021-10-01,SunPower,active
BATT-003961,CUST-0133030,XFMR-020410,FDR-0064,SUB-015,33.56023,-112.143312,17.3,5.7,NMC,2020-04-01,Tesla,active
BATT-003962,CUST-0133081,XFMR-020417,FDR-0064,SUB-015,33.559632,-112.143945,417.0,162.9,lithium-ion,2021-08-01,Tesla,active
BATT-003963,CUST-0133108,XFMR-020421,FDR-0064,SUB-015,33.558353,-112.143112,15.4,5.7,lithium-ion,2023-06-01,SolarEdge,active
BATT-003964,CUST-0133117,XFMR-020422,FDR-0064,SUB-015,33.558225,-112.143009,18.7,6.5,NMC,2020-06-01,Tesla,active
BATT-003965,CUST-0133118,XFMR-020422,FDR-0064,SUB-015,33.558435,-112.143252,12.7,4.0,lithium-ion,2024-02-01,Tesla,active
BATT-003966,CUST-0133124,XFMR-020423,FDR-0064,SUB-015,33.558551,-112.143141,18.8,8.4,lithium-ion,2024-08-01,BYD,active
BATT-003967,CUST-0133127,XFMR-020423,FDR-0064,SUB-015,33.558122,-112.143058,11.0,4.6,lithium-ion,2020-05-01,SunPower,active
BATT-003968,CUST-0133161,XFMR-020429,FDR-0064,SUB-015,33.557325,-112.143751,91.2,32.0,lithium-ion,2020-03-01,BYD,active
BATT-003969,CUST-0133163,XFMR-020429,FDR-0064,SUB-015,33.557977,-112.143315,18.5,8.9,NMC,2022-08-01,BYD,active
BATT-003970,CUST-0133174,XFMR-020430,FDR-0064,SUB-015,33.557774,-112.143316,10.8,5.2,lithium-ion,2022-01-01,Enphase,active
BATT-003971,CUST-0133209,XFMR-020437,FDR-0064,SUB-015,33.556242,-112.143488,17.2,5.2,lithium-ion,2024-03-01,SunPower,active
BATT-003972,CUST-0133231,XFMR-020442,FDR-0064,SUB-015,33.55565,-112.143786,15.3,6.6,lithium-ion,2022-03-01,SunPower,active
BATT-003973,CUST-0133302,XFMR-020453,FDR-0064,SUB-015,33.553825,-112.14374,17.5,8.4,LFP,2024-10-01,Tesla,active
BATT-003974,CUST-0133334,XFMR-020458,FDR-0064,SUB-015,33.553613,-112.143676,11.0,4.5,lithium-ion,2024-10-01,SolarEdge,active
BATT-003975,CUST-0133368,XFMR-020463,FDR-0064,SUB-015,33.552714,-112.143177,17.1,6.7,lithium-ion,2020-11-01,SolarEdge,active
BATT-003976,CUST-0133489,XFMR-020481,FDR-0064,SUB-015,33.550222,-112.14327,10.6,3.4,LFP,2021-09-01,Tesla,active
BATT-003977,CUST-0133495,XFMR-020482,FDR-0064,SUB-015,33.549693,-112.143202,12.4,3.9,lithium-ion,2023-12-01,Generac,active
BATT-003978,CUST-0133521,XFMR-020484,FDR-0064,SUB-015,33.549801,-112.143075,11.0,4.6,LFP,2022-09-01,BYD,active
BATT-003979,CUST-0133545,XFMR-020487,FDR-0064,SUB-015,33.549065,-112.143469,21.4,8.5,NMC,2024-01-01,Tesla,active
BATT-003980,CUST-0133558,XFMR-020489,FDR-0064,SUB-015,33.549207,-112.143638,10.0,3.9,LFP,2020-10-01,Enphase,active
BATT-003981,CUST-0133581,XFMR-020492,FDR-0064,SUB-015,33.548371,-112.143715,97.4,39.8,LFP,2020-06-01,BYD,active
BATT-003982,CUST-0133598,XFMR-020497,FDR-0064,SUB-015,33.548038,-112.143972,43.4,18.7,LFP,2020-03-01,Enphase,active
BATT-003983,CUST-0133624,XFMR-020501,FDR-0064,SUB-015,33.547301,-112.143861,173.6,66.6,NMC,2022-10-01,Generac,active
BATT-003984,CUST-0133630,XFMR-020502,FDR-0064,SUB-015,33.547003,-112.143534,13.8,6.0,LFP,2023-08-01,Tesla,active
BATT-003985,CUST-0133632,XFMR-020502,FDR-0064,SUB-015,33.547399,-112.143135,20.4,10.2,lithium-ion,2020-02-01,Generac,active
BATT-003986,CUST-0133641,XFMR-020503,FDR-0064,SUB-015,33.547316,-112.143695,13.1,5.3,LFP,2023-10-01,Tesla,active
BATT-003987,CUST-0133658,XFMR-020506,FDR-0064,SUB-015,33.546244,-112.143701,10.4,3.8,lithium-ion,2024-03-01,SolarEdge,active
BATT-003988,CUST-0133685,XFMR-020510,FDR-0064,SUB-015,33.54561,-112.143231,10.1,3.5,NMC,2020-01-01,SolarEdge,active
BATT-003989,CUST-0133687,XFMR-020510,FDR-0064,SUB-015,33.54608,-112.143944,16.7,6.5,NMC,2021-12-01,Enphase,active
BATT-003990,CUST-0133709,XFMR-020514,FDR-0064,SUB-015,33.545175,-112.143062,14.3,6.4,lithium-ion,2020-05-01,SolarEdge,active
BATT-003991,CUST-0133729,XFMR-020516,FDR-0064,SUB-015,33.545333,-112.143773,19.7,6.9,lithium-ion,2024-06-01,Tesla,active
BATT-003992,CUST-0133783,XFMR-020525,FDR-0064,SUB-015,33.544187,-112.14355,10.0,3.9,NMC,2021-10-01,Enphase,active
BATT-003993,CUST-0133793,XFMR-020526,FDR-0064,SUB-015,33.54351,-112.143748,10.6,4.4,lithium-ion,2023-04-01,Generac,active
BATT-003994,CUST-0133831,XFMR-020531,FDR-0064,SUB-015,33.543115,-112.143957,16.0,5.9,lithium-ion,2022-04-01,Enphase,active
BATT-003995,CUST-0133844,XFMR-020533,FDR-0064,SUB-015,33.542442,-112.143342,13.8,4.8,NMC,2024-05-01,SunPower,active
BATT-003996,CUST-0133908,XFMR-020542,FDR-0064,SUB-015,33.541535,-112.143954,10.5,3.3,NMC,2023-06-01,SolarEdge,active
BATT-003997,CUST-0133909,XFMR-020542,FDR-0064,SUB-015,33.541188,-112.143338,9.6,3.4,LFP,2023-03-01,BYD,active
BATT-003998,CUST-0133911,XFMR-020543,FDR-0064,SUB-015,33.541336,-112.143063,18.7,7.0,lithium-ion,2023-06-01,Tesla,active
BATT-003999,CUST-0133941,XFMR-020546,FDR-0064,SUB-015,33.541023,-112.143636,14.4,4.8,NMC,2021-02-01,Enphase,active
BATT-004000,CUST-0133950,XFMR-020547,FDR-0064,SUB-015,33.540643,-112.143391,9.9,4.4,LFP,2024-06-01,Tesla,active
BATT-004001,CUST-0133968,XFMR-020549,FDR-0064,SUB-015,33.540475,-112.143852,10.0,4.8,lithium-ion,2023-03-01,SunPower,active
BATT-004002,CUST-0133986,XFMR-020554,FDR-0064,SUB-015,33.540151,-112.143707,14.2,6.1,lithium-ion,2022-02-01,SolarEdge,active
BATT-004003,CUST-0133987,XFMR-020554,FDR-0064,SUB-015,33.54008,-112.143689,310.6,87.1,NMC,2022-05-01,Enphase,active
BATT-004004,CUST-0134018,XFMR-020559,FDR-0064,SUB-015,33.538883,-112.143367,10.3,4.2,LFP,2021-08-01,Generac,active
BATT-004005,CUST-0134109,XFMR-020572,FDR-0064,SUB-015,33.537408,-112.143621,14.7,6.0,LFP,2021-09-01,Tesla,active
BATT-004006,CUST-0134202,XFMR-020588,FDR-0064,SUB-015,33.534873,-112.1438,19.3,9.5,LFP,2023-09-01,BYD,active
BATT-004007,CUST-0134230,XFMR-020596,FDR-0064,SUB-015,33.533425,-112.143597,12.5,5.7,LFP,2023-02-01,Enphase,active
BATT-004008,CUST-0134254,XFMR-020599,FDR-0064,SUB-015,33.533187,-112.143521,199.4,57.8,LFP,2021-03-01,BYD,active
BATT-004009,CUST-0134343,XFMR-020615,FDR-0064,SUB-015,33.531181,-112.143792,14.4,5.3,LFP,2020-03-01,Generac,active
BATT-004010,CUST-0134359,XFMR-020617,FDR-0064,SUB-015,33.530747,-112.143233,10.5,4.1,NMC,2020-03-01,SolarEdge,active
BATT-004011,CUST-0134370,XFMR-020619,FDR-0064,SUB-015,33.530649,-112.143373,24.4,7.4,LFP,2024-07-01,Tesla,active
BATT-004012,CUST-0134379,XFMR-020622,FDR-0064,SUB-015,33.529925,-112.143904,21.9,10.6,lithium-ion,2022-10-01,Enphase,active
BATT-004013,CUST-0134418,XFMR-020626,FDR-0064,SUB-015,33.52948,-112.143818,9.1,3.4,NMC,2020-06-01,SunPower,active
BATT-004014,CUST-0134458,XFMR-020632,FDR-0064,SUB-015,33.528461,-112.143259,13.7,6.1,LFP,2020-09-01,BYD,active
BATT-004015,CUST-0134482,XFMR-020635,FDR-0064,SUB-015,33.527991,-112.1431,17.0,6.9,LFP,2021-01-01,BYD,active
BATT-004016,CUST-0134500,XFMR-020638,FDR-0064,SUB-015,33.527688,-112.143075,423.8,188.9,LFP,2022-09-01,Tesla,active
BATT-004017,CUST-0134534,XFMR-020643,FDR-0064,SUB-015,33.526768,-112.143252,57.5,20.0,LFP,2020-01-01,Generac,active
BATT-004018,CUST-0134603,XFMR-020654,FDR-0064,SUB-015,33.525799,-112.143617,9.8,3.4,lithium-ion,2022-10-01,BYD,active
BATT-004019,CUST-0134609,XFMR-020655,FDR-0064,SUB-015,33.525141,-112.143284,9.0,3.8,lithium-ion,2024-12-01,SolarEdge,active
BATT-004020,CUST-0134620,XFMR-020657,FDR-0064,SUB-015,33.525053,-112.143742,17.6,6.5,NMC,2023-11-01,Generac,active
BATT-004021,CUST-0134659,XFMR-020663,FDR-0064,SUB-015,33.524375,-112.143643,325.6,149.9,LFP,2022-05-01,Tesla,active
BATT-004022,CUST-0134692,XFMR-020671,FDR-0064,SUB-015,33.522736,-112.143638,14.4,4.5,NMC,2023-08-01,Enphase,active
BATT-004023,CUST-0134740,XFMR-020676,FDR-0064,SUB-015,33.522434,-112.143795,9.6,3.3,LFP,2022-09-01,Generac,active
BATT-004024,CUST-0134745,XFMR-020676,FDR-0064,SUB-015,33.522013,-112.143689,20.8,10.0,lithium-ion,2023-07-01,Enphase,active
BATT-004025,CUST-0134809,XFMR-020686,FDR-0064,SUB-015,33.520705,-112.143916,331.5,141.2,NMC,2023-05-01,SolarEdge,active
BATT-004026,CUST-0134859,XFMR-020691,FDR-0064,SUB-015,33.520034,-112.143665,15.4,6.8,lithium-ion,2020-01-01,Generac,active
BATT-004027,CUST-0134881,XFMR-020697,FDR-0064,SUB-015,33.519693,-112.143669,18.3,6.6,lithium-ion,2022-10-01,Generac,active
BATT-004028,CUST-0134883,XFMR-020697,FDR-0064,SUB-015,33.519539,-112.143678,465.3,187.9,NMC,2022-12-01,Enphase,active
BATT-004029,CUST-0134906,XFMR-020699,FDR-0064,SUB-015,33.519078,-112.143098,19.4,9.6,LFP,2020-10-01,SolarEdge,active
BATT-004030,CUST-0134951,XFMR-020707,FDR-0064,SUB-015,33.517596,-112.143846,335.9,130.6,LFP,2024-06-01,BYD,active
BATT-004031,CUST-0134977,XFMR-020712,FDR-0064,SUB-015,33.517535,-112.143198,10.5,4.6,lithium-ion,2024-06-01,Generac,active
BATT-004032,CUST-0134994,XFMR-020716,FDR-0064,SUB-015,33.51661,-112.143033,19.4,8.1,NMC,2022-08-01,Generac,active
BATT-004033,CUST-0135005,XFMR-020717,FDR-0064,SUB-015,33.51628,-112.143431,356.7,147.1,NMC,2021-09-01,Tesla,active
BATT-004034,CUST-0135046,XFMR-020723,FDR-0064,SUB-015,33.515592,-112.143209,21.8,9.7,LFP,2024-06-01,Generac,active
BATT-004035,CUST-0135071,XFMR-020726,FDR-0064,SUB-015,33.514932,-112.143171,38.5,19.1,LFP,2022-12-01,Enphase,active
BATT-004036,CUST-0135112,XFMR-020733,FDR-0064,SUB-015,33.513782,-112.14341,14.5,6.4,LFP,2023-12-01,SolarEdge,active
BATT-004037,CUST-0135163,XFMR-020739,FDR-0064,SUB-015,33.513566,-112.143888,9.9,4.3,NMC,2021-10-01,Generac,active
BATT-004038,CUST-0135172,XFMR-020740,FDR-0064,SUB-015,33.513213,-112.14362,9.4,2.9,NMC,2024-05-01,Enphase,active
BATT-004039,CUST-0135239,XFMR-020750,FDR-0064,SUB-015,33.511761,-112.143542,12.6,5.2,lithium-ion,2023-07-01,Tesla,active
BATT-004040,CUST-0135282,XFMR-020757,FDR-0064,SUB-015,33.510808,-112.143772,17.3,6.8,lithium-ion,2020-08-01,Tesla,active
BATT-004041,CUST-0135321,XFMR-020764,FDR-0064,SUB-015,33.509564,-112.143854,9.6,4.6,LFP,2022-07-01,SunPower,active
BATT-004042,CUST-0135368,XFMR-020772,FDR-0064,SUB-015,33.508555,-112.143129,148.7,74.0,LFP,2021-03-01,SunPower,active
BATT-004043,CUST-0135376,XFMR-020774,FDR-0064,SUB-015,33.508144,-112.143652,21.7,7.8,NMC,2024-06-01,BYD,active
BATT-004044,CUST-0135403,XFMR-020778,FDR-0064,SUB-015,33.507812,-112.143698,16.6,8.0,NMC,2024-06-01,SolarEdge,active
BATT-004045,CUST-0135451,XFMR-020784,FDR-0064,SUB-015,33.506967,-112.143795,288.5,137.8,NMC,2024-01-01,Tesla,active
BATT-004046,CUST-0135469,XFMR-020787,FDR-0064,SUB-015,33.506313,-112.143358,12.8,5.9,NMC,2021-07-01,Generac,active
BATT-004047,CUST-0135505,XFMR-020791,FDR-0064,SUB-015,33.506159,-112.143469,20.6,9.5,LFP,2023-09-01,SolarEdge,active
BATT-004048,CUST-0135550,XFMR-020797,FDR-0064,SUB-015,33.50461,-112.143895,14.6,4.6,lithium-ion,2022-03-01,SolarEdge,active
BATT-004049,CUST-0135574,XFMR-020799,FDR-0064,SUB-015,33.504923,-112.143038,14.8,7.2,lithium-ion,2020-03-01,SolarEdge,active
BATT-004050,CUST-0135730,XFMR-020829,FDR-0064,SUB-015,33.500444,-112.143303,20.0,6.4,lithium-ion,2024-12-01,Enphase,active
BATT-004051,CUST-0135785,XFMR-020837,FDR-0064,SUB-015,33.499266,-112.143156,10.5,4.2,NMC,2023-09-01,SolarEdge,active
BATT-004052,CUST-0135836,XFMR-020844,FDR-0064,SUB-015,33.498157,-112.143284,21.6,7.6,lithium-ion,2021-05-01,SunPower,active
BATT-004053,CUST-0135852,XFMR-020846,FDR-0064,SUB-015,33.498276,-112.14317,19.3,7.5,lithium-ion,2022-03-01,Generac,active
BATT-004054,CUST-0135937,XFMR-020859,FDR-0064,SUB-015,33.496468,-112.14374,19.5,7.1,lithium-ion,2020-10-01,SunPower,active
BATT-004055,CUST-0135948,XFMR-020861,FDR-0064,SUB-015,33.495674,-112.143603,10.5,3.2,lithium-ion,2021-01-01,SolarEdge,active
BATT-004056,CUST-0135960,XFMR-020862,FDR-0064,SUB-015,33.49581,-112.143212,16.9,8.3,lithium-ion,2021-03-01,BYD,active
BATT-004057,CUST-0135985,XFMR-020868,FDR-0064,SUB-015,33.494883,-112.14368,15.6,6.3,LFP,2020-09-01,SolarEdge,active
BATT-004058,CUST-0136022,XFMR-020878,FDR-0064,SUB-015,33.493369,-112.14389,9.2,3.6,lithium-ion,2023-01-01,Tesla,active
BATT-004059,CUST-0136023,XFMR-020878,FDR-0064,SUB-015,33.493153,-112.143426,17.1,7.5,lithium-ion,2022-10-01,Generac,active
BATT-004060,CUST-0136063,XFMR-020884,FDR-0064,SUB-015,33.492884,-112.143937,21.1,7.2,NMC,2021-07-01,SunPower,active
BATT-004061,CUST-0136078,XFMR-020888,FDR-0064,SUB-015,33.492267,-112.143425,15.2,7.0,NMC,2023-11-01,Tesla,active
BATT-004062,CUST-0136087,XFMR-020888,FDR-0064,SUB-015,33.491868,-112.143851,15.2,6.3,NMC,2024-05-01,Generac,active
BATT-004063,CUST-0136140,XFMR-020894,FDR-0064,SUB-015,33.490949,-112.14377,67.1,20.6,NMC,2023-10-01,SolarEdge,active
BATT-004064,CUST-0136157,XFMR-020897,FDR-0064,SUB-015,33.49072,-112.143519,12.3,4.6,NMC,2021-11-01,SunPower,active
BATT-004065,CUST-0136188,XFMR-020903,FDR-0064,SUB-015,33.490111,-112.143794,14.6,7.2,LFP,2023-02-01,Enphase,active
BATT-004066,CUST-0136246,XFMR-020912,FDR-0064,SUB-015,33.488448,-112.143773,13.6,5.4,lithium-ion,2020-06-01,SunPower,active
BATT-004067,CUST-0136298,XFMR-020921,FDR-0064,SUB-015,33.486824,-112.143515,33.9,11.9,lithium-ion,2024-05-01,Enphase,active
BATT-004068,CUST-0136331,XFMR-020928,FDR-0064,SUB-015,33.486409,-112.143199,10.6,4.3,lithium-ion,2021-05-01,SunPower,active
BATT-004069,CUST-0136339,XFMR-020928,FDR-0064,SUB-015,33.486178,-112.143034,12.2,3.9,NMC,2024-06-01,SolarEdge,active
BATT-004070,CUST-0136376,XFMR-020935,FDR-0064,SUB-015,33.485279,-112.143004,426.2,170.8,LFP,2024-08-01,Enphase,active
BATT-004071,CUST-0136377,XFMR-020935,FDR-0064,SUB-015,33.485274,-112.142983,31.3,10.6,NMC,2023-05-01,SolarEdge,active
BATT-004072,CUST-0136470,XFMR-020949,FDR-0064,SUB-015,33.483484,-112.143946,16.2,7.4,LFP,2020-05-01,Tesla,active
BATT-004073,CUST-0136549,XFMR-020960,FDR-0064,SUB-015,33.481281,-112.143782,97.3,31.9,lithium-ion,2021-10-01,Tesla,active
BATT-004074,CUST-0136564,XFMR-020963,FDR-0064,SUB-015,33.481384,-112.143148,18.5,8.3,LFP,2020-10-01,SunPower,active
BATT-004075,CUST-0136567,XFMR-020963,FDR-0064,SUB-015,33.481307,-112.143244,15.3,6.3,lithium-ion,2023-11-01,Enphase,active
BATT-004076,CUST-0136720,XFMR-020989,FDR-0064,SUB-015,33.477518,-112.143113,240.8,97.9,LFP,2024-08-01,Generac,active
BATT-004077,CUST-0136737,XFMR-020992,FDR-0064,SUB-015,33.477378,-112.143984,178.8,89.3,NMC,2020-01-01,Tesla,active
BATT-004078,CUST-0136745,XFMR-020993,FDR-0064,SUB-015,33.477213,-112.143681,14.4,5.1,NMC,2023-11-01,Enphase,active
BATT-004079,CUST-0136789,XFMR-021000,FDR-0064,SUB-015,33.475857,-112.143715,9.9,3.4,NMC,2023-08-01,Tesla,active
BATT-004080,CUST-0136793,XFMR-021000,FDR-0064,SUB-015,33.476229,-112.14381,15.2,7.4,lithium-ion,2020-03-01,BYD,active
BATT-004081,CUST-0136898,XFMR-021014,FDR-0065,SUB-015,33.586133,-112.1421,17.2,7.8,lithium-ion,2020-04-01,Enphase,active
BATT-004082,CUST-0136969,XFMR-021024,FDR-0065,SUB-015,33.586197,-112.140183,9.2,3.5,NMC,2024-11-01,Tesla,active
BATT-004083,CUST-0136990,XFMR-021026,FDR-0065,SUB-015,33.586385,-112.139722,9.3,3.0,LFP,2024-07-01,Generac,active
BATT-004084,CUST-0137007,XFMR-021029,FDR-0065,SUB-015,33.585665,-112.139273,10.2,4.9,NMC,2024-04-01,SolarEdge,active
BATT-004085,CUST-0137028,XFMR-021031,FDR-0065,SUB-015,33.586259,-112.138647,9.7,4.8,NMC,2021-12-01,Generac,active
BATT-004086,CUST-0137032,XFMR-021032,FDR-0065,SUB-015,33.585787,-112.13822,21.9,9.2,lithium-ion,2020-04-01,Tesla,active
BATT-004087,CUST-0137061,XFMR-021036,FDR-0065,SUB-015,33.585775,-112.137596,125.5,39.7,LFP,2021-04-01,SolarEdge,active
BATT-004088,CUST-0137069,XFMR-021039,FDR-0065,SUB-015,33.585791,-112.13656,16.4,4.9,NMC,2024-07-01,Enphase,active
BATT-004089,CUST-0137103,XFMR-021042,FDR-0065,SUB-015,33.585877,-112.135567,10.7,4.9,NMC,2022-04-01,Tesla,active
BATT-004090,CUST-0137104,XFMR-021042,FDR-0065,SUB-015,33.586305,-112.136246,10.9,4.2,lithium-ion,2021-12-01,Tesla,active
BATT-004091,CUST-0137124,XFMR-021046,FDR-0065,SUB-015,33.58588,-112.13526,10.0,4.5,NMC,2021-08-01,SunPower,active
BATT-004092,CUST-0137144,XFMR-021050,FDR-0065,SUB-015,33.586082,-112.134119,205.8,90.0,NMC,2024-11-01,SolarEdge,active
BATT-004093,CUST-0137171,XFMR-021055,FDR-0065,SUB-015,33.586333,-112.132553,11.2,5.1,NMC,2021-10-01,SolarEdge,active
BATT-004094,CUST-0137181,XFMR-021056,FDR-0065,SUB-015,33.586346,-112.133288,10.6,4.7,LFP,2023-04-01,Generac,active
BATT-004095,CUST-0137209,XFMR-021059,FDR-0065,SUB-015,33.586259,-112.132565,14.7,6.5,NMC,2023-03-01,Enphase,active
BATT-004096,CUST-0137453,XFMR-021097,FDR-0065,SUB-015,33.586135,-112.123757,16.6,8.1,NMC,2022-03-01,Enphase,active
BATT-004097,CUST-0137467,XFMR-021099,FDR-0065,SUB-015,33.585886,-112.122957,9.7,3.0,NMC,2022-05-01,SunPower,active
BATT-004098,CUST-0137479,XFMR-021101,FDR-0065,SUB-015,33.586353,-112.12276,21.2,10.0,LFP,2020-12-01,Generac,active
BATT-004099,CUST-0137532,XFMR-021109,FDR-0065,SUB-015,33.586341,-112.120674,14.5,4.4,NMC,2024-05-01,Generac,active
BATT-004100,CUST-0137577,XFMR-021116,FDR-0065,SUB-015,33.585795,-112.119326,13.0,5.1,LFP,2024-04-01,BYD,active
BATT-004101,CUST-0137647,XFMR-021127,FDR-0065,SUB-015,33.586302,-112.11672,9.6,3.8,NMC,2024-11-01,Tesla,active
BATT-004102,CUST-0137698,XFMR-021133,FDR-0065,SUB-015,33.586224,-112.115406,15.0,5.8,NMC,2020-11-01,BYD,active
BATT-004103,CUST-0137740,XFMR-021138,FDR-0065,SUB-015,33.585813,-112.114221,20.3,6.8,NMC,2021-07-01,BYD,active
BATT-004104,CUST-0137761,XFMR-021142,FDR-0065,SUB-015,33.586019,-112.113782,13.0,5.4,LFP,2022-08-01,Generac,active
BATT-004105,CUST-0137812,XFMR-021151,FDR-0065,SUB-015,33.586164,-112.111778,14.7,6.1,NMC,2021-02-01,Tesla,active
BATT-004106,CUST-0137827,XFMR-021154,FDR-0065,SUB-015,33.586082,-112.111106,9.6,3.4,NMC,2021-08-01,SunPower,active
BATT-004107,CUST-0137887,XFMR-021160,FDR-0065,SUB-015,33.585849,-112.109358,106.0,46.6,NMC,2021-04-01,BYD,active
BATT-004108,CUST-0137893,XFMR-021163,FDR-0065,SUB-015,33.586359,-112.108588,10.6,3.8,lithium-ion,2023-09-01,SolarEdge,active
BATT-004109,CUST-0137918,XFMR-021166,FDR-0065,SUB-015,33.586359,-112.10805,75.8,25.2,NMC,2021-07-01,Enphase,active
BATT-004110,CUST-0137954,XFMR-021169,FDR-0065,SUB-015,33.586377,-112.10773,21.8,9.7,LFP,2022-07-01,SunPower,active
BATT-004111,CUST-0137959,XFMR-021170,FDR-0065,SUB-015,33.585843,-112.106557,14.1,6.0,NMC,2024-02-01,Enphase,active
BATT-004112,CUST-0137967,XFMR-021171,FDR-0065,SUB-015,33.58639,-112.106776,13.0,4.6,NMC,2022-11-01,BYD,active
BATT-004113,CUST-0137992,XFMR-021174,FDR-0065,SUB-015,33.586013,-112.106546,10.5,3.8,lithium-ion,2023-12-01,SolarEdge,active
BATT-004114,CUST-0137993,XFMR-021174,FDR-0065,SUB-015,33.585832,-112.106094,12.8,4.8,lithium-ion,2023-02-01,SunPower,active
BATT-004115,CUST-0137994,XFMR-021174,FDR-0065,SUB-015,33.586011,-112.10567,9.6,3.4,lithium-ion,2024-06-01,BYD,active
BATT-004116,CUST-0138031,XFMR-021178,FDR-0065,SUB-015,33.586319,-112.105623,22.0,7.7,NMC,2020-11-01,Generac,active
BATT-004117,CUST-0138089,XFMR-021187,FDR-0065,SUB-015,33.586417,-112.10339,10.0,3.7,LFP,2020-04-01,Tesla,active
BATT-004118,CUST-0138100,XFMR-021188,FDR-0065,SUB-015,33.586115,-112.103299,14.6,6.9,NMC,2023-09-01,SunPower,active
BATT-004119,CUST-0138132,XFMR-021196,FDR-0065,SUB-015,33.585939,-112.101202,20.5,9.4,LFP,2022-05-01,SunPower,active
BATT-004120,CUST-0138140,XFMR-021197,FDR-0065,SUB-015,33.586454,-112.1005,17.4,5.6,LFP,2022-12-01,SunPower,active
BATT-004121,CUST-0138193,XFMR-021205,FDR-0065,SUB-015,33.586458,-112.098627,16.7,5.7,lithium-ion,2023-05-01,Tesla,active
BATT-004122,CUST-0138211,XFMR-021208,FDR-0065,SUB-015,33.585895,-112.098765,12.7,5.6,lithium-ion,2020-06-01,Generac,active
BATT-004123,CUST-0138286,XFMR-021217,FDR-0065,SUB-015,33.585891,-112.096026,328.1,98.6,NMC,2020-04-01,Tesla,active
BATT-004124,CUST-0138307,XFMR-021219,FDR-0065,SUB-015,33.586287,-112.095864,10.8,5.1,NMC,2024-08-01,BYD,active
BATT-004125,CUST-0138313,XFMR-021221,FDR-0065,SUB-015,33.585705,-112.095126,12.6,5.3,NMC,2021-02-01,Generac,active
BATT-004126,CUST-0138344,XFMR-021225,FDR-0065,SUB-015,33.586259,-112.094486,18.7,6.6,NMC,2021-01-01,SolarEdge,active
BATT-004127,CUST-0138384,XFMR-021230,FDR-0065,SUB-015,33.585832,-112.093161,10.0,3.4,LFP,2024-09-01,Enphase,active
BATT-004128,CUST-0138392,XFMR-021231,FDR-0065,SUB-015,33.586117,-112.092808,13.9,4.4,LFP,2021-08-01,Enphase,active
BATT-004129,CUST-0138460,XFMR-021239,FDR-0065,SUB-015,33.586503,-112.091482,14.5,6.4,NMC,2024-03-01,SolarEdge,active
BATT-004130,CUST-0138461,XFMR-021239,FDR-0065,SUB-015,33.586384,-112.091666,385.4,142.6,LFP,2024-07-01,BYD,active
BATT-004131,CUST-0138475,XFMR-021241,FDR-0065,SUB-015,33.585824,-112.091428,263.5,108.4,NMC,2024-09-01,SolarEdge,active
BATT-004132,CUST-0138490,XFMR-021242,FDR-0065,SUB-015,33.586247,-112.091006,14.5,5.0,lithium-ion,2020-04-01,BYD,active
BATT-004133,CUST-0138535,XFMR-021249,FDR-0065,SUB-015,33.585981,-112.089081,21.0,6.4,LFP,2020-09-01,SunPower,active
