solar_id,customer_id,transformer_id,feeder_id,substation_id,latitude,longitude,capacity_kw,panel_type,azimuth_deg,tilt_deg,install_date,inverter_type,status
SOL-012869,CUST-0104898,XFMR-016107,FDR-0050,SUB-013,33.477633,-112.000573,7.9,monocrystalline,173,27,2020-03-01,micro,active
SOL-012870,CUST-0104910,XFMR-016109,FDR-0050,SUB-013,33.477746,-112.001222,6.9,polycrystalline,178,32,2018-01-01,string,active
SOL-012871,CUST-0104918,XFMR-016110,FDR-0050,SUB-013,33.477338,-112.001371,6.9,monocrystalline,170,15,2023-01-01,micro,active
SOL-012872,CUST-0104924,XFMR-016110,FDR-0050,SUB-013,33.47723,-112.00121,6.8,polycrystalline,159,18,2019-07-01,micro,active
SOL-012873,CUST-0104925,XFMR-016111,FDR-0050,SUB-013,33.477156,-112.001724,11.3,thin-film,180,34,2022-03-01,micro,active
SOL-012874,CUST-0104953,XFMR-016115,FDR-0050,SUB-013,33.47715,-112.002149,10.8,polycrystalline,163,26,2024-11-01,string,active
SOL-012875,CUST-0104955,XFMR-016116,FDR-0050,SUB-013,33.477709,-112.002862,8.4,thin-film,151,34,2024-07-01,hybrid,active
SOL-012876,CUST-0104963,XFMR-016118,FDR-0050,SUB-013,33.477056,-112.003154,6.2,thin-film,162,24,2016-02-01,micro,active
SOL-012877,CUST-0104965,XFMR-016119,FDR-0050,SUB-013,33.47711,-112.002653,6.6,monocrystalline,159,20,2016-04-01,hybrid,active
SOL-012878,CUST-0104969,XFMR-016120,FDR-0050,SUB-013,33.477069,-112.002755,282.5,monocrystalline,207,34,2017-06-01,string,active
SOL-012879,CUST-0104974,XFMR-016121,FDR-0050,SUB-013,33.477686,-112.003209,8.3,polycrystalline,173,30,2019-11-01,string,active
SOL-012880,CUST-0104981,XFMR-016124,FDR-0050,SUB-013,33.477221,-112.004159,10.9,polycrystalline,192,22,2018-04-01,hybrid,active
SOL-012881,CUST-0104984,XFMR-016124,FDR-0050,SUB-013,33.477629,-112.004271,10.1,polycrystalline,174,33,2021-05-01,string,active
SOL-012882,CUST-0104993,XFMR-016126,FDR-0050,SUB-013,33.477151,-112.004429,7.4,polycrystalline,190,21,2023-12-01,string,active
SOL-012883,CUST-0105000,XFMR-016127,FDR-0050,SUB-013,33.477459,-112.00399,11.0,polycrystalline,179,26,2022-03-01,hybrid,active
SOL-012884,CUST-0105007,XFMR-016127,FDR-0050,SUB-013,33.477138,-112.004152,3.7,thin-film,208,32,2016-01-01,micro,active
SOL-012885,CUST-0105023,XFMR-016129,FDR-0050,SUB-013,33.47745,-112.004791,10.0,thin-film,152,30,2018-03-01,micro,active
SOL-012886,CUST-0105033,XFMR-016132,FDR-0050,SUB-013,33.477688,-112.005398,4.3,monocrystalline,158,16,2019-02-01,micro,active
SOL-012887,CUST-0105042,XFMR-016133,FDR-0050,SUB-013,33.477252,-112.005569,5.5,monocrystalline,202,24,2023-03-01,hybrid,active
SOL-012888,CUST-0105046,XFMR-016134,FDR-0050,SUB-013,33.477128,-112.005554,318.9,polycrystalline,162,24,2023-03-01,micro,active
SOL-012889,CUST-0105048,XFMR-016134,FDR-0050,SUB-013,33.476978,-112.005209,8.9,polycrystalline,196,32,2023-03-01,string,active
SOL-012890,CUST-0105051,XFMR-016135,FDR-0050,SUB-013,33.477442,-112.00575,6.6,polycrystalline,180,25,2024-10-01,string,active
SOL-012891,CUST-0105060,XFMR-016137,FDR-0050,SUB-013,33.477639,-112.005768,268.4,polycrystalline,187,28,2024-05-01,micro,active
SOL-012892,CUST-0105064,XFMR-016137,FDR-0050,SUB-013,33.477191,-112.006063,8.3,thin-film,180,23,2023-10-01,micro,active
SOL-012893,CUST-0105077,XFMR-016140,FDR-0050,SUB-013,33.4773,-112.006382,8.8,monocrystalline,166,19,2022-11-01,string,active
SOL-012894,CUST-0105080,XFMR-016140,FDR-0050,SUB-013,33.477229,-112.007079,7.0,monocrystalline,159,27,2024-09-01,string,active
SOL-012895,CUST-0105081,XFMR-016140,FDR-0050,SUB-013,33.477202,-112.006283,9.3,thin-film,171,33,2017-03-01,string,active
SOL-012896,CUST-0105082,XFMR-016141,FDR-0050,SUB-013,33.47729,-112.007067,8.9,thin-film,197,34,2023-05-01,hybrid,active
SOL-012897,CUST-0105115,XFMR-016145,FDR-0050,SUB-013,33.477458,-112.007158,3.8,monocrystalline,210,21,2020-04-01,string,inactive
SOL-012898,CUST-0105131,XFMR-016148,FDR-0050,SUB-013,33.477399,-112.008477,8.7,thin-film,154,16,2017-05-01,micro,active
SOL-012899,CUST-0105135,XFMR-016148,FDR-0050,SUB-013,33.477557,-112.008416,3.9,monocrystalline,158,25,2022-09-01,micro,active
SOL-012900,CUST-0105150,XFMR-016152,FDR-0050,SUB-013,33.477501,-112.008771,3.1,thin-film,179,30,2020-09-01,micro,active
SOL-012901,CUST-0105161,XFMR-016153,FDR-0050,SUB-013,33.47719,-112.008389,8.9,thin-film,193,25,2023-11-01,micro,active
SOL-012902,CUST-0105187,XFMR-016157,FDR-0050,SUB-013,33.477084,-112.009239,6.6,thin-film,173,15,2019-07-01,hybrid,active
SOL-012903,CUST-0105192,XFMR-016157,FDR-0050,SUB-013,33.477509,-112.009282,6.1,thin-film,201,28,2024-02-01,hybrid,active
SOL-012904,CUST-0105218,XFMR-016162,FDR-0050,SUB-013,33.477501,-112.010372,9.1,polycrystalline,153,23,2021-06-01,micro,active
SOL-012905,CUST-0105238,XFMR-016164,FDR-0050,SUB-013,33.477407,-112.010774,11.7,polycrystalline,168,22,2016-09-01,hybrid,active
SOL-012906,CUST-0105252,XFMR-016167,FDR-0050,SUB-013,33.477328,-112.011716,3.1,polycrystalline,199,24,2019-01-01,hybrid,active
SOL-012907,CUST-0105256,XFMR-016168,FDR-0050,SUB-013,33.477755,-112.011377,4.3,thin-film,168,19,2022-10-01,string,active
SOL-012908,CUST-0105261,XFMR-016168,FDR-0050,SUB-013,33.477743,-112.011562,17.1,monocrystalline,204,22,2021-06-01,string,active
SOL-012909,CUST-0105270,XFMR-016171,FDR-0050,SUB-013,33.477206,-112.012394,4.1,thin-film,165,31,2016-02-01,hybrid,active
SOL-012910,CUST-0105280,XFMR-016173,FDR-0050,SUB-013,33.477474,-112.012281,9.7,monocrystalline,192,29,2023-08-01,micro,active
SOL-012911,CUST-0105285,XFMR-016174,FDR-0050,SUB-013,33.47779,-112.012189,6.7,polycrystalline,178,18,2023-07-01,micro,active
SOL-012912,CUST-0105297,XFMR-016175,FDR-0050,SUB-013,33.477661,-112.012632,6.6,monocrystalline,204,21,2018-12-01,hybrid,active
SOL-012913,CUST-0105298,XFMR-016175,FDR-0050,SUB-013,33.477339,-112.012456,8.7,monocrystalline,158,34,2019-12-01,micro,active
SOL-012914,CUST-0105299,XFMR-016175,FDR-0050,SUB-013,33.477728,-112.012255,3.6,monocrystalline,152,33,2020-08-01,micro,active
SOL-012915,CUST-0105313,XFMR-016178,FDR-0050,SUB-013,33.477134,-112.013065,6.0,thin-film,201,16,2023-02-01,hybrid,active
SOL-012916,CUST-0105314,XFMR-016178,FDR-0050,SUB-013,33.4776,-112.013444,11.0,polycrystalline,165,21,2023-06-01,hybrid,active
SOL-012917,CUST-0105318,XFMR-016179,FDR-0050,SUB-013,33.477328,-112.013773,204.9,polycrystalline,158,30,2022-01-01,micro,active
SOL-012918,CUST-0105357,XFMR-016182,FDR-0050,SUB-013,33.477269,-112.013611,6.0,thin-film,184,31,2016-10-01,string,active
SOL-012919,CUST-0105369,XFMR-016185,FDR-0050,SUB-013,33.477123,-112.014458,8.4,monocrystalline,177,35,2024-10-01,string,active
SOL-012920,CUST-0105373,XFMR-016185,FDR-0050,SUB-013,33.477649,-112.014509,10.6,polycrystalline,205,15,2024-10-01,string,active
SOL-012921,CUST-0105375,XFMR-016185,FDR-0050,SUB-013,33.477295,-112.014127,7.2,polycrystalline,186,23,2019-04-01,hybrid,active
SOL-012922,CUST-0105376,XFMR-016185,FDR-0050,SUB-013,33.477591,-112.014333,3.3,polycrystalline,197,22,2018-04-01,string,active
SOL-012923,CUST-0105382,XFMR-016186,FDR-0050,SUB-013,33.477564,-112.014486,148.2,monocrystalline,187,20,2019-01-01,micro,active
SOL-012924,CUST-0105386,XFMR-016186,FDR-0050,SUB-013,33.477167,-112.015001,3.1,polycrystalline,206,31,2016-12-01,string,active
SOL-012925,CUST-0105395,XFMR-016187,FDR-0050,SUB-013,33.477613,-112.014557,3.9,monocrystalline,203,31,2020-11-01,micro,active
SOL-012926,CUST-0105406,XFMR-016188,FDR-0050,SUB-013,33.476948,-112.015,9.2,thin-film,173,27,2017-02-01,micro,active
SOL-012927,CUST-0105418,XFMR-016190,FDR-0050,SUB-013,33.477688,-112.015388,70.0,polycrystalline,203,16,2016-11-01,string,active
SOL-012928,CUST-0105436,XFMR-016193,FDR-0050,SUB-013,33.477222,-112.016179,12.0,polycrystalline,153,20,2018-09-01,string,active
SOL-012929,CUST-0105451,XFMR-016195,FDR-0050,SUB-013,33.477519,-112.016324,3.9,thin-film,189,28,2023-11-01,string,inactive
SOL-012930,CUST-0105462,XFMR-016196,FDR-0050,SUB-013,33.477108,-112.016666,11.0,thin-film,186,25,2018-06-01,micro,active
SOL-012931,CUST-0105479,XFMR-016202,FDR-0050,SUB-013,33.477183,-112.01763,8.9,thin-film,179,33,2019-07-01,hybrid,active
SOL-012932,CUST-0105489,XFMR-016203,FDR-0050,SUB-013,33.477072,-112.017572,176.2,polycrystalline,185,27,2016-07-01,string,active
SOL-012933,CUST-0105502,XFMR-016204,FDR-0050,SUB-013,33.477098,-112.017116,3.8,polycrystalline,161,19,2018-07-01,hybrid,active
SOL-012934,CUST-0105503,XFMR-016204,FDR-0050,SUB-013,33.477518,-112.017511,9.7,polycrystalline,158,17,2024-05-01,micro,active
SOL-012935,CUST-0105507,XFMR-016205,FDR-0050,SUB-013,33.477572,-112.01803,6.5,polycrystalline,179,30,2016-07-01,hybrid,active
SOL-012936,CUST-0105523,XFMR-016207,FDR-0050,SUB-013,33.477413,-112.018112,7.0,thin-film,183,17,2016-10-01,micro,active
SOL-012937,CUST-0105525,XFMR-016207,FDR-0050,SUB-013,33.477097,-112.018125,61.1,thin-film,197,20,2017-07-01,string,active
SOL-012938,CUST-0105529,XFMR-016208,FDR-0050,SUB-013,33.47696,-112.018629,10.3,thin-film,198,25,2018-06-01,hybrid,active
SOL-012939,CUST-0105539,XFMR-016210,FDR-0050,SUB-013,33.477298,-112.018364,4.1,polycrystalline,201,35,2020-10-01,hybrid,active
SOL-012940,CUST-0105541,XFMR-016210,FDR-0050,SUB-013,33.477228,-112.018261,3.7,monocrystalline,156,30,2016-10-01,hybrid,active
SOL-012941,CUST-0105578,XFMR-016218,FDR-0050,SUB-013,33.477654,-112.019644,4.2,monocrystalline,201,27,2022-11-01,micro,active
SOL-012942,CUST-0105596,XFMR-016221,FDR-0050,SUB-013,33.477248,-112.020994,10.1,polycrystalline,205,18,2016-03-01,micro,active
SOL-012943,CUST-0105617,XFMR-016224,FDR-0050,SUB-013,33.477021,-112.020728,86.5,monocrystalline,210,16,2023-04-01,hybrid,active
SOL-012944,CUST-0105620,XFMR-016225,FDR-0050,SUB-013,33.47734,-112.021559,9.7,monocrystalline,194,16,2019-01-01,micro,active
SOL-012945,CUST-0105626,XFMR-016226,FDR-0050,SUB-013,33.477544,-112.021698,344.4,thin-film,153,30,2020-02-01,string,active
SOL-012946,CUST-0105634,XFMR-016227,FDR-0050,SUB-013,33.47758,-112.02201,3.4,monocrystalline,155,17,2018-07-01,micro,active
SOL-012947,CUST-0105654,XFMR-016232,FDR-0050,SUB-013,33.4771,-112.022689,3.2,thin-film,161,34,2017-05-01,string,active
SOL-012948,CUST-0105660,XFMR-016233,FDR-0050,SUB-013,33.477674,-112.022647,162.9,monocrystalline,194,33,2018-11-01,string,active
SOL-012949,CUST-0105661,XFMR-016233,FDR-0050,SUB-013,33.477328,-112.022209,11.1,thin-film,190,22,2017-11-01,string,active
SOL-012950,CUST-0105662,XFMR-016233,FDR-0050,SUB-013,33.477185,-112.022176,5.8,monocrystalline,168,32,2024-09-01,hybrid,active
SOL-012951,CUST-0105669,XFMR-016234,FDR-0050,SUB-013,33.477429,-112.02326,10.0,monocrystalline,193,26,2024-11-01,string,active
SOL-012952,CUST-0105682,XFMR-016236,FDR-0050,SUB-013,33.477513,-112.02298,5.6,polycrystalline,187,27,2022-03-01,string,active
SOL-012953,CUST-0105684,XFMR-016236,FDR-0050,SUB-013,33.477067,-112.023451,3.2,monocrystalline,162,31,2024-09-01,string,active
SOL-012954,CUST-0105687,XFMR-016237,FDR-0050,SUB-013,33.477608,-112.023119,6.8,thin-film,174,29,2018-11-01,string,active
SOL-012955,CUST-0105690,XFMR-016237,FDR-0050,SUB-013,33.477067,-112.023761,3.2,polycrystalline,191,25,2022-02-01,micro,active
SOL-012956,CUST-0105693,XFMR-016237,FDR-0050,SUB-013,33.477495,-112.022899,79.3,monocrystalline,192,32,2020-03-01,micro,active
SOL-012957,CUST-0105697,XFMR-016238,FDR-0050,SUB-013,33.477793,-112.023616,4.4,polycrystalline,179,27,2016-05-01,string,active
SOL-012958,CUST-0105742,XFMR-016244,FDR-0050,SUB-013,33.477066,-112.024192,6.2,thin-film,154,22,2016-01-01,string,active
SOL-012959,CUST-0105743,XFMR-016244,FDR-0050,SUB-013,33.477161,-112.024029,124.3,monocrystalline,157,17,2022-12-01,micro,active
SOL-012960,CUST-0105749,XFMR-016245,FDR-0050,SUB-013,33.477131,-112.024392,225.8,polycrystalline,174,15,2022-09-01,string,active
SOL-012961,CUST-0105753,XFMR-016245,FDR-0050,SUB-013,33.477423,-112.024383,10.7,monocrystalline,168,29,2016-05-01,hybrid,active
SOL-012962,CUST-0105761,XFMR-016246,FDR-0050,SUB-013,33.477735,-112.025231,6.7,thin-film,194,33,2018-02-01,string,active
SOL-012963,CUST-0105764,XFMR-016247,FDR-0050,SUB-013,33.477107,-112.025009,10.1,thin-film,208,34,2021-02-01,string,active
SOL-012964,CUST-0105780,XFMR-016249,FDR-0051,SUB-013,33.476829,-111.95268,11.3,polycrystalline,194,26,2020-03-01,hybrid,active
SOL-012965,CUST-0105801,XFMR-016253,FDR-0051,SUB-013,33.47582,-111.952847,3.4,polycrystalline,179,15,2020-01-01,hybrid,active
SOL-012966,CUST-0105805,XFMR-016254,FDR-0051,SUB-013,33.476143,-111.952211,8.0,monocrystalline,196,18,2022-03-01,string,active
SOL-012967,CUST-0105807,XFMR-016254,FDR-0051,SUB-013,33.47604,-111.952298,5.1,monocrystalline,195,27,2017-02-01,hybrid,active
SOL-012968,CUST-0105817,XFMR-016255,FDR-0051,SUB-013,33.475977,-111.952103,7.1,monocrystalline,169,22,2018-08-01,micro,active
SOL-012969,CUST-0105824,XFMR-016256,FDR-0051,SUB-013,33.475475,-111.952168,9.9,monocrystalline,166,33,2021-03-01,string,active
SOL-012970,CUST-0105826,XFMR-016256,FDR-0051,SUB-013,33.475653,-111.95257,11.4,thin-film,173,34,2019-08-01,hybrid,active
SOL-012971,CUST-0105829,XFMR-016256,FDR-0051,SUB-013,33.475632,-111.952086,3.3,polycrystalline,198,27,2024-02-01,micro,active
SOL-012972,CUST-0105835,XFMR-016257,FDR-0051,SUB-013,33.475427,-111.952532,8.7,monocrystalline,160,33,2023-04-01,string,active
SOL-012973,CUST-0105847,XFMR-016258,FDR-0051,SUB-013,33.474603,-111.952198,9.3,polycrystalline,169,28,2017-03-01,string,active
SOL-012974,CUST-0105853,XFMR-016259,FDR-0051,SUB-013,33.474513,-111.951889,10.7,monocrystalline,158,31,2019-02-01,micro,active
SOL-012975,CUST-0105868,XFMR-016261,FDR-0051,SUB-013,33.474572,-111.952784,26.1,monocrystalline,196,18,2020-04-01,hybrid,active
SOL-012976,CUST-0105869,XFMR-016261,FDR-0051,SUB-013,33.47453,-111.952147,9.2,thin-film,188,19,2018-11-01,hybrid,active
SOL-012977,CUST-0105874,XFMR-016261,FDR-0051,SUB-013,33.474491,-111.952832,9.2,thin-film,189,19,2020-01-01,hybrid,active
SOL-012978,CUST-0105877,XFMR-016261,FDR-0051,SUB-013,33.474085,-111.95212,3.3,polycrystalline,186,30,2017-06-01,micro,active
SOL-012979,CUST-0105887,XFMR-016262,FDR-0051,SUB-013,33.474255,-111.952003,11.2,monocrystalline,205,24,2016-02-01,hybrid,active
SOL-012980,CUST-0105905,XFMR-016265,FDR-0051,SUB-013,33.47331,-111.952551,3.3,thin-film,205,24,2021-06-01,string,active
SOL-012981,CUST-0105907,XFMR-016265,FDR-0051,SUB-013,33.473057,-111.952461,4.1,polycrystalline,194,18,2022-09-01,micro,active
SOL-012982,CUST-0105914,XFMR-016265,FDR-0051,SUB-013,33.473522,-111.95197,9.3,polycrystalline,155,19,2017-08-01,hybrid,active
SOL-012983,CUST-0105916,XFMR-016266,FDR-0051,SUB-013,33.472983,-111.952162,5.0,monocrystalline,160,22,2020-10-01,hybrid,active
SOL-012984,CUST-0105926,XFMR-016267,FDR-0051,SUB-013,33.472865,-111.952103,8.9,monocrystalline,170,22,2024-03-01,hybrid,active
SOL-012985,CUST-0105927,XFMR-016267,FDR-0051,SUB-013,33.472609,-111.952229,8.3,polycrystalline,160,17,2016-08-01,string,active
SOL-012986,CUST-0105958,XFMR-016271,FDR-0051,SUB-013,33.472126,-111.952075,3.2,thin-film,201,21,2021-06-01,string,active
SOL-012987,CUST-0105959,XFMR-016271,FDR-0051,SUB-013,33.471887,-111.951994,11.8,thin-film,165,29,2019-06-01,hybrid,active
SOL-012988,CUST-0105975,XFMR-016273,FDR-0051,SUB-013,33.471852,-111.95188,4.7,monocrystalline,194,33,2022-09-01,string,active
SOL-012989,CUST-0105986,XFMR-016275,FDR-0051,SUB-013,33.471189,-111.952056,3.5,thin-film,196,31,2018-06-01,hybrid,active
SOL-012990,CUST-0105990,XFMR-016277,FDR-0051,SUB-013,33.470875,-111.95277,6.1,thin-film,175,27,2017-08-01,hybrid,active
SOL-012991,CUST-0105992,XFMR-016277,FDR-0051,SUB-013,33.470458,-111.952617,144.1,monocrystalline,202,17,2018-10-01,micro,active
SOL-012992,CUST-0105994,XFMR-016277,FDR-0051,SUB-013,33.470745,-111.952608,7.4,thin-film,153,19,2016-11-01,micro,active
SOL-012993,CUST-0106014,XFMR-016282,FDR-0051,SUB-013,33.469109,-111.952211,294.5,monocrystalline,159,31,2023-03-01,string,active
SOL-012994,CUST-0106020,XFMR-016284,FDR-0051,SUB-013,33.468797,-111.952129,5.9,monocrystalline,150,17,2022-09-01,hybrid,active
SOL-012995,CUST-0106026,XFMR-016284,FDR-0051,SUB-013,33.468456,-111.952471,341.9,polycrystalline,159,30,2024-05-01,hybrid,active
SOL-012996,CUST-0106028,XFMR-016285,FDR-0051,SUB-013,33.468687,-111.952126,11.6,polycrystalline,157,28,2020-08-01,hybrid,active
SOL-012997,CUST-0106043,XFMR-016286,FDR-0051,SUB-013,33.468497,-111.952174,8.0,thin-film,208,18,2024-05-01,micro,active
SOL-012998,CUST-0106047,XFMR-016287,FDR-0051,SUB-013,33.467839,-111.952883,11.3,thin-film,191,26,2023-02-01,hybrid,active
SOL-012999,CUST-0106049,XFMR-016287,FDR-0051,SUB-013,33.468335,-111.952388,4.7,thin-film,183,22,2018-12-01,string,active
SOL-013000,CUST-0106062,XFMR-016288,FDR-0051,SUB-013,33.467611,-111.952027,287.2,thin-film,160,26,2023-07-01,micro,active
SOL-013001,CUST-0106063,XFMR-016288,FDR-0051,SUB-013,33.467916,-111.952141,7.8,monocrystalline,158,33,2019-02-01,micro,active
SOL-013002,CUST-0106076,XFMR-016290,FDR-0051,SUB-013,33.467125,-111.95257,9.4,thin-film,184,34,2022-02-01,hybrid,active
SOL-013003,CUST-0106077,XFMR-016290,FDR-0051,SUB-013,33.467447,-111.952076,60.7,thin-film,210,25,2021-10-01,micro,active
SOL-013004,CUST-0106080,XFMR-016292,FDR-0051,SUB-013,33.46718,-111.952537,6.4,monocrystalline,200,29,2016-01-01,string,active
SOL-013005,CUST-0106093,XFMR-016294,FDR-0051,SUB-013,33.466384,-111.95216,336.8,polycrystalline,167,30,2023-11-01,hybrid,active
SOL-013006,CUST-0106106,XFMR-016296,FDR-0051,SUB-013,33.466354,-111.952313,10.3,thin-film,162,28,2024-06-01,string,active
SOL-013007,CUST-0106123,XFMR-016300,FDR-0051,SUB-013,33.465452,-111.952484,3.1,thin-film,162,19,2016-05-01,micro,active
SOL-013008,CUST-0106128,XFMR-016300,FDR-0051,SUB-013,33.464832,-111.951945,6.5,monocrystalline,163,29,2018-05-01,string,inactive
SOL-013009,CUST-0106147,XFMR-016304,FDR-0051,SUB-013,33.463811,-111.952903,5.5,thin-film,196,32,2020-04-01,hybrid,active
SOL-013010,CUST-0106151,XFMR-016305,FDR-0051,SUB-013,33.463934,-111.952768,8.4,monocrystalline,182,15,2023-06-01,hybrid,active
SOL-013011,CUST-0106167,XFMR-016307,FDR-0051,SUB-013,33.463154,-111.952817,6.4,monocrystalline,162,15,2021-10-01,micro,active
SOL-013012,CUST-0106180,XFMR-016309,FDR-0051,SUB-013,33.463262,-111.951998,11.0,monocrystalline,196,35,2024-07-01,hybrid,active
SOL-013013,CUST-0106191,XFMR-016312,FDR-0051,SUB-013,33.46204,-111.952784,9.0,polycrystalline,186,15,2022-07-01,string,active
SOL-013014,CUST-0106197,XFMR-016313,FDR-0051,SUB-013,33.461556,-111.95223,9.7,polycrystalline,162,20,2017-04-01,micro,active
SOL-013015,CUST-0106200,XFMR-016313,FDR-0051,SUB-013,33.462259,-111.952866,10.7,polycrystalline,195,15,2016-02-01,string,active
SOL-013016,CUST-0106203,XFMR-016313,FDR-0051,SUB-013,33.461569,-111.952192,8.4,polycrystalline,182,21,2022-05-01,micro,active
SOL-013017,CUST-0106206,XFMR-016314,FDR-0051,SUB-013,33.462073,-111.952827,9.4,polycrystalline,199,24,2023-02-01,hybrid,active
SOL-013018,CUST-0106243,XFMR-016321,FDR-0051,SUB-013,33.46026,-111.95222,9.6,polycrystalline,188,34,2018-10-01,hybrid,active
SOL-013019,CUST-0106249,XFMR-016323,FDR-0051,SUB-013,33.459978,-111.952527,9.6,polycrystalline,207,15,2017-02-01,micro,active
SOL-013020,CUST-0106258,XFMR-016325,FDR-0051,SUB-013,33.459109,-111.952146,4.2,thin-film,199,19,2024-08-01,string,active
SOL-013021,CUST-0106259,XFMR-016325,FDR-0051,SUB-013,33.45898,-111.952696,9.7,monocrystalline,181,16,2024-08-01,micro,active
SOL-013022,CUST-0106273,XFMR-016327,FDR-0051,SUB-013,33.459035,-111.952178,8.8,monocrystalline,193,35,2024-01-01,micro,active
SOL-013023,CUST-0106275,XFMR-016328,FDR-0051,SUB-013,33.458607,-111.952382,11.0,thin-film,177,25,2022-04-01,hybrid,active
SOL-013024,CUST-0106283,XFMR-016328,FDR-0051,SUB-013,33.458462,-111.952931,11.9,polycrystalline,153,32,2023-04-01,hybrid,active
SOL-013025,CUST-0106289,XFMR-016329,FDR-0051,SUB-013,33.458533,-111.95271,3.6,thin-film,172,30,2018-03-01,hybrid,active
SOL-013026,CUST-0106291,XFMR-016329,FDR-0051,SUB-013,33.458462,-111.952595,7.4,thin-film,200,22,2018-02-01,string,active
SOL-013027,CUST-0106307,XFMR-016333,FDR-0051,SUB-013,33.456872,-111.952157,42.8,polycrystalline,205,29,2019-01-01,string,active
SOL-013028,CUST-0106312,XFMR-016333,FDR-0051,SUB-013,33.457128,-111.952359,7.4,monocrystalline,170,15,2018-08-01,string,active
SOL-013029,CUST-0106318,XFMR-016334,FDR-0051,SUB-013,33.457075,-111.952303,11.6,monocrystalline,170,19,2017-02-01,micro,active
SOL-013030,CUST-0106345,XFMR-016338,FDR-0051,SUB-013,33.456151,-111.952493,31.1,thin-film,159,23,2023-02-01,string,active
SOL-013031,CUST-0106358,XFMR-016339,FDR-0051,SUB-013,33.455909,-111.952118,10.8,polycrystalline,161,15,2019-10-01,micro,active
SOL-013032,CUST-0106369,XFMR-016340,FDR-0051,SUB-013,33.455858,-111.952202,477.4,polycrystalline,192,23,2016-09-01,string,active
SOL-013033,CUST-0106379,XFMR-016342,FDR-0051,SUB-013,33.455447,-111.952326,333.5,monocrystalline,157,30,2021-06-01,string,active
SOL-013034,CUST-0106380,XFMR-016342,FDR-0051,SUB-013,33.455103,-111.952878,41.2,thin-film,154,35,2016-01-01,hybrid,active
SOL-013035,CUST-0106384,XFMR-016343,FDR-0051,SUB-013,33.454498,-111.952251,4.9,monocrystalline,193,22,2022-09-01,string,active
SOL-013036,CUST-0106399,XFMR-016344,FDR-0051,SUB-013,33.454573,-111.952476,423.5,polycrystalline,191,25,2022-05-01,micro,active
SOL-013037,CUST-0106402,XFMR-016345,FDR-0051,SUB-013,33.454314,-111.952074,10.9,thin-film,172,24,2024-08-01,string,active
