node_id,node_type,substation_id,feeder_id,latitude,longitude,nominal_voltage_kv,equipment_class,rated_capacity,rated_capacity_units,phase,installation_year,status
XFMR-022110,transformer,SUB-013,FDR-0061,33.711422,-112.101411,13.8,distribution_transformer,25,kVA,AC,,active
XFMR-022111,transformer,SUB-013,FDR-0061,33.711394,-112.101911,13.8,distribution_transformer,25,kVA,B,,active
XFMR-022112,transformer,SUB-013,FDR-0061,33.712173,-112.101605,13.8,distribution_transformer,500,kVA,AC,,active
XFMR-022113,transformer,SUB-013,FDR-0061,33.712186,-112.102065,13.8,distribution_transformer,37.5,kVA,AC,,active
XFMR-022114,transformer,SUB-013,FDR-0061,33.712596,-112.102128,13.8,distribution_transformer,333,kVA,AB,,active
XFMR-022115,transformer,SUB-013,FDR-0061,33.712945,-112.102251,13.8,distribution_transformer,25,kVA,ABC,,failed
XFMR-022116,transformer,SUB-013,FDR-0061,33.713282,-112.102388,13.8,distribution_transformer,500,kVA,C,,active
XFMR-022117,transformer,SUB-013,FDR-0061,33.713332,-112.10281,13.8,distribution_transformer,167,kVA,BC,,active
XFMR-022118,transformer,SUB-013,FDR-0061,33.713912,-112.102703,13.8,distribution_transformer,167,kVA,B,,active
XFMR-022119,transformer,SUB-013,FDR-0061,33.714345,-112.102742,13.8,distribution_transformer,100,kVA,AB,,active
XFMR-022120,transformer,SUB-013,FDR-0061,33.714514,-112.103046,13.8,distribution_transformer,100,kVA,AB,,active
XFMR-022121,transformer,SUB-013,FDR-0061,33.715023,-112.10301,13.8,distribution_transformer,50,kVA,C,,active
XFMR-022122,transformer,SUB-013,FDR-0061,33.715388,-112.103118,13.8,distribution_transformer,167,kVA,A,,active
XFMR-022123,transformer,SUB-013,FDR-0061,33.715668,-112.10331,13.8,distribution_transformer,100,kVA,AB,,active
XFMR-022124,transformer,SUB-013,FDR-0061,33.716034,-112.103417,13.8,distribution_transformer,100,kVA,BC,,active
XFMR-022125,transformer,SUB-013,FDR-0061,33.71611,-112.103814,13.8,distribution_transformer,167,kVA,ABC,,active
XFMR-022126,transformer,SUB-013,FDR-0061,33.716434,-112.103963,13.8,distribution_transformer,10,kVA,B,,active
XFMR-022127,transformer,SUB-013,FDR-0061,33.716892,-112.103978,13.8,distribution_transformer,500,kVA,B,,active
XFMR-022128,transformer,SUB-013,FDR-0061,33.717038,-112.104304,13.8,distribution_transformer,50,kVA,AB,,active
XFMR-022129,transformer,SUB-013,FDR-0061,33.717365,-112.104449,13.8,distribution_transformer,25,kVA,BC,,active
XFMR-022130,transformer,SUB-013,FDR-0061,33.717742,-112.104545,13.8,distribution_transformer,75,kVA,B,,active
XFMR-022131,transformer,SUB-013,FDR-0061,33.718437,-112.104323,13.8,distribution_transformer,75,kVA,BC,,active
XFMR-022132,transformer,SUB-013,FDR-0061,33.718646,-112.104587,13.8,distribution_transformer,15,kVA,A,,active
XFMR-022133,transformer,SUB-013,FDR-0061,33.718695,-112.105011,13.8,distribution_transformer,500,kVA,A,,active
XFMR-022134,transformer,SUB-013,FDR-0061,33.719449,-112.104729,13.8,distribution_transformer,25,kVA,B,,active
XFMR-022135,transformer,SUB-013,FDR-0061,33.719794,-112.104857,13.8,distribution_transformer,333,kVA,C,,active
XFMR-022136,transformer,SUB-013,FDR-0061,33.719737,-112.105387,13.8,distribution_transformer,25,kVA,BC,,active
XFMR-022137,transformer,SUB-013,FDR-0061,33.720483,-112.105114,13.8,distribution_transformer,500,kVA,AC,,active
XFMR-022138,transformer,SUB-013,FDR-0061,33.720794,-112.105275,13.8,distribution_transformer,167,kVA,C,,active
XFMR-022139,transformer,SUB-013,FDR-0061,33.72083,-112.105712,13.8,distribution_transformer,75,kVA,A,,active
XFMR-022140,transformer,SUB-013,FDR-0061,33.721314,-112.105701,13.8,distribution_transformer,25,kVA,BC,,active
XFMR-022141,transformer,SUB-013,FDR-0061,33.721504,-112.105984,13.8,distribution_transformer,25,kVA,AC,,active
XFMR-022142,transformer,SUB-013,FDR-0061,33.72196,-112.106,13.8,distribution_transformer,75,kVA,AB,,active
XFMR-022143,transformer,SUB-013,FDR-0061,33.722292,-112.106141,13.8,distribution_transformer,333,kVA,A,,active
XFMR-022144,transformer,SUB-013,FDR-0061,33.722491,-112.106415,13.8,distribution_transformer,500,kVA,AB,,active
XFMR-022145,transformer,SUB-013,FDR-0061,33.723085,-112.106293,13.8,distribution_transformer,50,kVA,BC,,active
XFMR-022146,transformer,SUB-013,FDR-0061,33.723404,-112.106447,13.8,distribution_transformer,10,kVA,ABC,,active
XFMR-022147,transformer,SUB-013,FDR-0061,33.723479,-112.106844,13.8,distribution_transformer,37.5,kVA,BC,,active
XFMR-022148,transformer,SUB-013,FDR-0061,33.72385,-112.106946,13.8,distribution_transformer,25,kVA,AB,,active
XFMR-022149,transformer,SUB-013,FDR-0061,33.72453,-112.106739,13.8,distribution_transformer,10,kVA,B,,active
XFMR-022150,transformer,SUB-013,FDR-0061,33.724676,-112.107066,13.8,distribution_transformer,25,kVA,B,,active
XFMR-022151,transformer,SUB-013,FDR-0061,33.724879,-112.107335,13.8,distribution_transformer,15,kVA,C,,active
XFMR-022152,transformer,SUB-013,FDR-0061,33.725074,-112.107613,13.8,distribution_transformer,75,kVA,A,,active
XFMR-022153,transformer,SUB-013,FDR-0061,33.725374,-112.107786,13.8,distribution_transformer,50,kVA,AC,,active
XFMR-022154,transformer,SUB-013,FDR-0061,33.725681,-112.107952,13.8,distribution_transformer,333,kVA,BC,,active
XFMR-022155,transformer,SUB-013,FDR-0061,33.726054,-112.108052,13.8,distribution_transformer,37.5,kVA,C,,active
XFMR-022156,transformer,SUB-013,FDR-0061,33.726816,-112.107762,13.8,distribution_transformer,10,kVA,A,,active
XFMR-022157,transformer,SUB-013,FDR-0061,33.726642,-112.108409,13.8,distribution_transformer,500,kVA,AB,,active
XFMR-022158,transformer,SUB-013,FDR-0061,33.727468,-112.108056,13.8,distribution_transformer,75,kVA,AC,,active
XFMR-022159,transformer,SUB-013,FDR-0061,33.727775,-112.108222,13.8,distribution_transformer,75,kVA,AC,,active
XFMR-022160,transformer,SUB-013,FDR-0061,33.728103,-112.108366,13.8,distribution_transformer,167,kVA,C,,active
XFMR-022161,transformer,SUB-013,FDR-0061,33.728403,-112.108539,13.8,distribution_transformer,50,kVA,B,,active
XFMR-022162,transformer,SUB-013,FDR-0061,33.728348,-112.109066,13.8,distribution_transformer,37.5,kVA,ABC,,active
XFMR-022163,transformer,SUB-013,FDR-0061,33.728707,-112.10918,13.8,distribution_transformer,500,kVA,A,,active
XFMR-022164,transformer,SUB-013,FDR-0061,33.729364,-112.108996,13.8,distribution_transformer,500,kVA,C,,active
XFMR-022165,transformer,SUB-013,FDR-0061,33.729413,-112.109419,13.8,distribution_transformer,500,kVA,ABC,,active
XFMR-022166,transformer,SUB-013,FDR-0061,33.729958,-112.109347,13.8,distribution_transformer,100,kVA,BC,,active
XFMR-022167,transformer,SUB-013,FDR-0061,33.730281,-112.109497,13.8,distribution_transformer,333,kVA,A,,active
XFMR-022168,transformer,SUB-013,FDR-0061,33.730803,-112.109448,13.8,distribution_transformer,75,kVA,AB,,active
XFMR-022169,transformer,SUB-013,FDR-0061,33.730773,-112.10995,13.8,distribution_transformer,500,kVA,ABC,,active
XFMR-022170,transformer,SUB-013,FDR-0061,33.731285,-112.109911,13.8,distribution_transformer,75,kVA,ABC,,active
XFMR-022171,transformer,SUB-013,FDR-0061,33.731701,-112.109968,13.8,distribution_transformer,500,kVA,BC,,active
XFMR-022172,transformer,SUB-013,FDR-0061,33.731947,-112.110195,13.8,distribution_transformer,25,kVA,ABC,,active
XFMR-022173,transformer,SUB-013,FDR-0061,33.732404,-112.11021,13.8,distribution_transformer,250,kVA,AC,,active
XFMR-022174,transformer,SUB-013,FDR-0061,33.732342,-112.110745,13.8,distribution_transformer,25,kVA,AC,,active
XFMR-022175,transformer,SUB-013,FDR-0061,33.733088,-112.110472,13.8,distribution_transformer,25,kVA,B,,active
XFMR-022176,transformer,SUB-013,FDR-0061,33.73311,-112.110923,13.8,distribution_transformer,500,kVA,BC,,active
XFMR-022177,transformer,SUB-013,FDR-0061,33.733541,-112.110965,13.8,distribution_transformer,167,kVA,AC,,active
XFMR-022178,transformer,SUB-013,FDR-0061,33.734123,-112.110855,13.8,distribution_transformer,15,kVA,AB,,active
XFMR-022179,transformer,SUB-013,FDR-0061,33.734387,-112.111064,13.8,distribution_transformer,100,kVA,BC,,active
XFMR-022180,transformer,SUB-013,FDR-0061,33.734638,-112.111285,13.8,distribution_transformer,333,kVA,AC,,active
XFMR-022181,transformer,SUB-013,FDR-0061,33.73492,-112.111476,13.8,distribution_transformer,100,kVA,AC,,active
XFMR-022182,transformer,SUB-013,FDR-0061,33.735016,-112.111853,13.8,distribution_transformer,15,kVA,BC,,active
XFMR-022183,transformer,SUB-013,FDR-0061,33.735601,-112.111741,13.8,distribution_transformer,75,kVA,C,,active
XFMR-022184,transformer,SUB-013,FDR-0061,33.735805,-112.11201,13.8,distribution_transformer,100,kVA,AB,,active
XFMR-022185,transformer,SUB-013,FDR-0061,33.73622,-112.112067,13.8,distribution_transformer,333,kVA,AB,,active
XFMR-022186,transformer,SUB-013,FDR-0061,33.736521,-112.112239,13.8,distribution_transformer,75,kVA,C,,active
XFMR-022187,transformer,SUB-013,FDR-0061,33.73694,-112.112293,13.8,distribution_transformer,100,kVA,A,,active
XFMR-022188,transformer,SUB-013,FDR-0061,33.737366,-112.11234,13.8,distribution_transformer,37.5,kVA,ABC,,active
XFMR-022189,transformer,SUB-013,FDR-0061,33.73728,-112.112898,13.8,distribution_transformer,75,kVA,C,,active
XFMR-022190,transformer,SUB-013,FDR-0061,33.737973,-112.112678,13.8,distribution_transformer,37.5,kVA,C,,active
XFMR-022191,transformer,SUB-013,FDR-0061,33.738181,-112.112942,13.8,distribution_transformer,333,kVA,AC,,active
XFMR-022192,transformer,SUB-013,FDR-0061,33.738373,-112.113223,13.8,distribution_transformer,10,kVA,B,,active
XFMR-022193,transformer,SUB-013,FDR-0061,33.73918,-112.112889,13.8,distribution_transformer,250,kVA,AB,,active
XFMR-022194,transformer,SUB-013,FDR-0061,33.738956,-112.113586,13.8,distribution_transformer,15,kVA,C,,active
XFMR-022195,transformer,SUB-013,FDR-0061,33.739363,-112.113652,13.8,distribution_transformer,250,kVA,A,,active
XFMR-022196,transformer,SUB-013,FDR-0061,33.739731,-112.113756,13.8,distribution_transformer,37.5,kVA,ABC,,active
XFMR-022197,transformer,SUB-013,FDR-0061,33.740169,-112.11379,13.8,distribution_transformer,250,kVA,BC,,active
XFMR-022198,transformer,SUB-013,FDR-0061,33.740481,-112.113952,13.8,distribution_transformer,333,kVA,A,,active
XFMR-022199,transformer,SUB-013,FDR-0061,33.740658,-112.114247,13.8,distribution_transformer,75,kVA,AC,,active
XFMR-022200,transformer,SUB-013,FDR-0061,33.741464,-112.113914,13.8,distribution_transformer,167,kVA,ABC,,active
XFMR-022201,transformer,SUB-013,FDR-0061,33.741264,-112.114587,13.8,distribution_transformer,250,kVA,C,,active
XFMR-022202,transformer,SUB-013,FDR-0061,33.742066,-112.114257,13.8,distribution_transformer,250,kVA,AC,,active
XFMR-022203,transformer,SUB-013,FDR-0061,33.742056,-112.11474,13.8,distribution_transformer,25,kVA,ABC,,active
XFMR-022204,transformer,SUB-013,FDR-0061,33.742653,-112.114616,13.8,distribution_transformer,250,kVA,C,,active
XFMR-022205,transformer,SUB-013,FDR-0061,33.742963,-112.114778,13.8,distribution_transformer,333,kVA,BC,,active
XFMR-022206,transformer,SUB-013,FDR-0061,33.743139,-112.115075,13.8,distribution_transformer,167,kVA,AC,,active
XFMR-022207,transformer,SUB-013,FDR-0061,33.743711,-112.114976,13.8,distribution_transformer,100,kVA,ABC,,failed
XFMR-022208,transformer,SUB-013,FDR-0061,33.743596,-112.115564,13.8,distribution_transformer,10,kVA,C,,active
XFMR-022209,transformer,SUB-013,FDR-0061,33.744075,-112.115557,13.8,distribution_transformer,250,kVA,BC,,active
XFMR-022210,transformer,SUB-013,FDR-0061,33.744354,-112.115751,13.8,distribution_transformer,37.5,kVA,BC,,active
XFMR-022211,transformer,SUB-013,FDR-0061,33.744992,-112.115586,13.8,distribution_transformer,37.5,kVA,ABC,,active
XFMR-022212,transformer,SUB-013,FDR-0061,33.745474,-112.115576,13.8,distribution_transformer,15,kVA,C,,active
XFMR-022213,transformer,SUB-013,FDR-0061,33.745636,-112.115887,13.8,distribution_transformer,333,kVA,BC,,active
XFMR-022214,transformer,SUB-013,FDR-0061,33.745673,-112.116323,13.8,distribution_transformer,10,kVA,C,,active
XFMR-022215,transformer,SUB-013,FDR-0061,33.746035,-112.116434,13.8,distribution_transformer,10,kVA,AC,,active
XFMR-022216,transformer,SUB-013,FDR-0061,33.746664,-112.116278,13.8,distribution_transformer,50,kVA,A,,active
XFMR-022217,transformer,SUB-013,FDR-0061,33.746923,-112.116491,13.8,distribution_transformer,167,kVA,A,,active
XFMR-022218,transformer,SUB-013,FDR-0061,33.747247,-112.11664,13.8,distribution_transformer,167,kVA,C,,active
XFMR-022219,transformer,SUB-013,FDR-0061,33.747758,-112.116602,13.8,distribution_transformer,167,kVA,AC,,active
XFMR-022220,transformer,SUB-013,FDR-0061,33.747846,-112.116987,13.8,distribution_transformer,250,kVA,A,,active
XFMR-022221,transformer,SUB-013,FDR-0061,33.748506,-112.116799,13.8,distribution_transformer,333,kVA,B,,active
XFMR-022222,transformer,SUB-013,FDR-0061,33.748822,-112.116956,13.8,distribution_transformer,167,kVA,B,,active
XFMR-022223,transformer,SUB-013,FDR-0061,33.748851,-112.1174,13.8,distribution_transformer,75,kVA,ABC,,active
XFMR-022224,transformer,SUB-013,FDR-0061,33.749123,-112.117601,13.8,distribution_transformer,167,kVA,B,,active
XFMR-022225,transformer,SUB-013,FDR-0061,33.749693,-112.117503,13.8,distribution_transformer,167,kVA,C,,active
XFMR-022226,transformer,SUB-013,FDR-0061,33.749605,-112.118063,13.8,distribution_transformer,25,kVA,A,,active
XFMR-022227,transformer,SUB-013,FDR-0061,33.750274,-112.117867,13.8,distribution_transformer,10,kVA,A,,active
XFMR-022228,transformer,SUB-013,FDR-0061,33.750356,-112.118258,13.8,distribution_transformer,50,kVA,C,,active
XFMR-022229,transformer,SUB-013,FDR-0061,33.751166,-112.117921,13.8,distribution_transformer,75,kVA,AB,,failed
XFMR-022230,transformer,SUB-013,FDR-0061,33.75102,-112.11854,13.8,distribution_transformer,250,kVA,ABC,,active
XFMR-022231,transformer,SUB-013,FDR-0061,33.751272,-112.118761,13.8,distribution_transformer,500,kVA,A,,active
XFMR-022232,transformer,SUB-013,FDR-0061,33.751601,-112.118904,13.8,distribution_transformer,25,kVA,ABC,,active
XFMR-022233,transformer,SUB-013,FDR-0061,33.751923,-112.119055,13.8,distribution_transformer,100,kVA,AC,,active
XFMR-022234,transformer,SUB-013,FDR-0061,33.752382,-112.119069,13.8,distribution_transformer,10,kVA,BC,,active
XFMR-022235,transformer,SUB-013,FDR-0061,33.752855,-112.119068,13.8,distribution_transformer,500,kVA,AC,,active
XFMR-022236,transformer,SUB-013,FDR-0061,33.753474,-112.118922,13.8,distribution_transformer,167,kVA,B,,active
XFMR-022237,transformer,SUB-013,FDR-0061,33.753361,-112.119508,13.8,distribution_transformer,75,kVA,C,,active
XFMR-022238,transformer,SUB-013,FDR-0061,33.754105,-112.119237,13.8,distribution_transformer,75,kVA,AC,,active
XFMR-022239,transformer,SUB-013,FDR-0061,33.754187,-112.119628,13.8,distribution_transformer,37.5,kVA,A,,active
XFMR-022240,transformer,SUB-013,FDR-0061,33.754713,-112.119574,13.8,distribution_transformer,500,kVA,ABC,,active
XFMR-022241,transformer,SUB-013,FDR-0061,33.75464,-112.12012,13.8,distribution_transformer,250,kVA,AC,,active
XFMR-022242,transformer,SUB-013,FDR-0061,33.754912,-112.120321,13.8,distribution_transformer,37.5,kVA,BC,,active
XFMR-022243,transformer,SUB-013,FDR-0061,33.755243,-112.120462,13.8,distribution_transformer,75,kVA,ABC,,active
XFMR-022244,transformer,SUB-013,FDR-0061,33.755909,-112.120269,13.8,distribution_transformer,250,kVA,BC,,active
XFMR-022245,transformer,SUB-013,FDR-0061,33.756485,-112.120165,13.8,distribution_transformer,37.5,kVA,B,,active
XFMR-022246,transformer,SUB-013,FDR-0061,33.756387,-112.120737,13.8,distribution_transformer,500,kVA,AB,,active
XFMR-022247,transformer,SUB-013,FDR-0061,33.75664,-112.120956,13.8,distribution_transformer,15,kVA,A,,active
XFMR-022248,transformer,SUB-013,FDR-0061,33.757333,-112.120736,13.8,distribution_transformer,250,kVA,AC,,active
XFMR-022249,transformer,SUB-013,FDR-0061,33.757333,-112.121208,13.8,distribution_transformer,25,kVA,AC,,active
XFMR-022250,transformer,SUB-013,FDR-0061,33.757601,-112.121413,13.8,distribution_transformer,37.5,kVA,C,,active
XFMR-022251,transformer,SUB-013,FDR-0061,33.758377,-112.12111,13.8,distribution_transformer,100,kVA,AC,,active
XFMR-022252,transformer,SUB-013,FDR-0061,33.758799,-112.121161,13.8,distribution_transformer,100,kVA,A,,active
XFMR-022253,transformer,SUB-013,FDR-0061,33.759058,-112.121375,13.8,distribution_transformer,167,kVA,B,,active
XFMR-022254,transformer,SUB-013,FDR-0061,33.758931,-112.121974,13.8,distribution_transformer,25,kVA,ABC,,active
XFMR-022255,transformer,SUB-013,FDR-0061,33.759279,-112.122098,13.8,distribution_transformer,50,kVA,B,,active
XFMR-022256,transformer,SUB-013,FDR-0061,33.759676,-112.122174,13.8,distribution_transformer,37.5,kVA,AB,,active
XFMR-022257,transformer,SUB-013,FDR-0061,33.75999,-112.122333,13.8,distribution_transformer,50,kVA,BC,,active
XFMR-022258,transformer,SUB-013,FDR-0061,33.760555,-112.122241,13.8,distribution_transformer,500,kVA,AC,,active
XFMR-022259,transformer,SUB-013,FDR-0061,33.760971,-112.122297,13.8,distribution_transformer,75,kVA,AB,,active
XFMR-022260,transformer,SUB-013,FDR-0061,33.761263,-112.122478,13.8,distribution_transformer,500,kVA,C,,active
XFMR-022261,transformer,SUB-013,FDR-0061,33.761387,-112.122828,13.8,distribution_transformer,15,kVA,BC,,failed
XFMR-022262,transformer,SUB-013,FDR-0061,33.762069,-112.122618,13.8,distribution_transformer,15,kVA,AC,,active
XFMR-022263,transformer,SUB-013,FDR-0061,33.762195,-112.122965,13.8,distribution_transformer,25,kVA,A,,active
XFMR-022264,transformer,SUB-013,FDR-0061,33.762239,-112.123394,13.8,distribution_transformer,15,kVA,AC,,active
XFMR-022265,transformer,SUB-013,FDR-0061,33.762903,-112.123202,13.8,distribution_transformer,10,kVA,ABC,,active
XFMR-022266,transformer,SUB-013,FDR-0061,33.763194,-112.123384,13.8,distribution_transformer,100,kVA,B,,failed
XFMR-022267,transformer,SUB-013,FDR-0061,33.763639,-112.123412,13.8,distribution_transformer,167,kVA,BC,,active
XFMR-022268,transformer,SUB-013,FDR-0061,33.764145,-112.123378,13.8,distribution_transformer,500,kVA,A,,active
XFMR-022269,transformer,SUB-013,FDR-0061,33.763976,-112.124019,13.8,distribution_transformer,167,kVA,A,,active
XFMR-022270,transformer,SUB-013,FDR-0061,33.764298,-112.124171,13.8,distribution_transformer,15,kVA,B,,active
XFMR-022271,transformer,SUB-013,FDR-0061,33.764824,-112.124118,13.8,distribution_transformer,167,kVA,B,,active
XFMR-022272,transformer,SUB-013,FDR-0061,33.764982,-112.124432,13.8,distribution_transformer,15,kVA,AB,,active
XFMR-022273,transformer,SUB-013,FDR-0061,33.765753,-112.124134,13.8,distribution_transformer,100,kVA,BC,,active
XFMR-022274,transformer,SUB-013,FDR-0061,33.765953,-112.124406,13.8,distribution_transformer,100,kVA,B,,active
XFMR-022275,transformer,SUB-013,FDR-0061,33.765924,-112.124908,13.8,distribution_transformer,25,kVA,C,,active
XFMR-022276,transformer,SUB-013,FDR-0061,33.766642,-112.124663,13.8,distribution_transformer,333,kVA,B,,active
XFMR-022277,transformer,SUB-013,FDR-0061,33.76673,-112.125047,13.8,distribution_transformer,333,kVA,AB,,active
XFMR-022278,transformer,SUB-013,FDR-0061,33.767126,-112.125124,13.8,distribution_transformer,37.5,kVA,BC,,active
XFMR-022279,transformer,SUB-013,FDR-0061,33.767397,-112.125326,13.8,distribution_transformer,250,kVA,A,,active
