transformer_id,feeder_id,rated_kva,existing_der_kw,allocated_load_kw,thermal_hosting_capacity_kw,voltage_hosting_capacity_kw,limiting_factor,hosting_capacity_kw
XFMR-030335,FDR-0088,333.0,0,228.4,242.2,158.7,voltage,158.7
XFMR-030336,FDR-0088,50.0,0,21.4,40.1,27.4,voltage,27.4
XFMR-030337,FDR-0088,167.0,0,59.9,100.5,73.7,voltage,73.7
XFMR-030338,FDR-0088,500.0,0,336.1,286.4,178.4,voltage,178.4
XFMR-030339,FDR-0088,333.0,7.9,255.3,169.1,148.7,voltage,148.7
XFMR-030340,FDR-0088,75.0,53.0,29.1,29.2,1.9,voltage,1.9
XFMR-030341,FDR-0088,15.0,10.6,5.4,6.4,0.0,voltage,0.0
XFMR-030342,FDR-0088,333.0,284.8,227.5,72.6,0.0,voltage,0.0
XFMR-030343,FDR-0088,75.0,6.4,57.4,51.3,33.8,voltage,33.8
XFMR-030344,FDR-0088,75.0,0,30.4,52.2,53.9,thermal,52.2
XFMR-030345,FDR-0088,37.5,0,22.3,21.0,17.6,voltage,17.6
XFMR-030346,FDR-0088,500.0,66.7,301.2,291.1,125.9,voltage,125.9
XFMR-030347,FDR-0088,500.0,25.4,324.2,331.0,210.0,voltage,210.0
XFMR-030348,FDR-0088,50.0,0,33.0,29.7,24.7,voltage,24.7
XFMR-030349,FDR-0088,500.0,14.5,294.0,347.2,186.6,voltage,186.6
XFMR-030350,FDR-0088,75.0,7.1,57.8,46.3,26.8,voltage,26.8
XFMR-030351,FDR-0088,15.0,0,9.4,9.5,6.1,voltage,6.1
XFMR-030352,FDR-0088,37.5,0,26.3,27.1,17.8,voltage,17.8
XFMR-030353,FDR-0088,50.0,9.3,15.5,31.6,27.1,voltage,27.1
XFMR-030354,FDR-0088,75.0,9.6,29.5,57.9,37.8,voltage,37.8
XFMR-030355,FDR-0088,75.0,9.5,52.0,38.7,26.9,voltage,26.9
XFMR-030356,FDR-0088,75.0,0,25.1,54.7,39.5,voltage,39.5
XFMR-030357,FDR-0088,333.0,14.6,260.1,187.6,144.6,voltage,144.6
XFMR-030358,FDR-0088,75.0,0,45.2,41.0,35.1,voltage,35.1
XFMR-030359,FDR-0088,167.0,6.3,76.3,129.7,84.0,voltage,84.0
XFMR-030360,FDR-0088,167.0,6.7,95.0,119.0,74.6,voltage,74.6
XFMR-030361,FDR-0088,100.0,0,31.5,85.0,39.3,voltage,39.3
XFMR-030362,FDR-0088,10.0,0,4.6,7.8,4.4,voltage,4.4
XFMR-030363,FDR-0088,50.0,0,32.3,27.1,22.3,voltage,22.3
XFMR-030364,FDR-0088,100.0,27.1,47.5,63.5,32.6,voltage,32.6
XFMR-030365,FDR-0088,50.0,11.4,20.8,25.9,13.9,voltage,13.9
XFMR-030366,FDR-0088,15.0,428.0,9.9,0.0,0.0,voltage,0.0
XFMR-030367,FDR-0088,37.5,160.0,29.8,0.0,0.0,voltage,0.0
XFMR-030368,FDR-0088,25.0,147.9,19.5,0.0,0.0,voltage,0.0
XFMR-030369,FDR-0088,75.0,6.5,34.4,44.4,24.7,voltage,24.7
XFMR-030370,FDR-0088,500.0,11.3,259.2,350.9,209.4,voltage,209.4
XFMR-030371,FDR-0088,333.0,19.1,246.1,215.3,183.9,voltage,183.9
XFMR-030372,FDR-0088,50.0,7.0,26.2,30.1,13.7,voltage,13.7
XFMR-030373,FDR-0088,333.0,5.4,102.1,289.4,187.1,voltage,187.1
XFMR-030374,FDR-0088,167.0,0,118.3,100.8,89.6,voltage,89.6
XFMR-030375,FDR-0088,15.0,0,8.3,10.7,5.7,voltage,5.7
XFMR-030376,FDR-0088,37.5,124.7,16.4,0.0,0.0,voltage,0.0
XFMR-030377,FDR-0088,333.0,0,177.3,264.1,132.8,voltage,132.8
XFMR-030378,FDR-0088,25.0,6.6,15.1,13.6,4.6,voltage,4.6
XFMR-030379,FDR-0088,15.0,0,9.7,9.2,8.7,voltage,8.7
XFMR-030380,FDR-0088,75.0,430.7,43.1,0.0,0.0,voltage,0.0
XFMR-030381,FDR-0088,100.0,0,46.4,73.7,46.8,voltage,46.8
XFMR-030382,FDR-0088,333.0,0,161.2,203.2,176.0,voltage,176.0
XFMR-030383,FDR-0088,333.0,0,125.0,213.7,143.4,voltage,143.4
XFMR-030384,FDR-0088,167.0,59.0,92.6,75.7,46.5,voltage,46.5
XFMR-030385,FDR-0088,15.0,0,10.8,9.9,5.9,voltage,5.9
XFMR-030386,FDR-0088,500.0,4.9,288.1,338.7,242.0,voltage,242.0
XFMR-030387,FDR-0088,25.0,0,18.7,18.7,10.8,voltage,10.8
XFMR-030388,FDR-0088,250.0,74.2,169.4,124.1,74.3,voltage,74.3
XFMR-030389,FDR-0088,167.0,0,98.6,110.4,63.4,voltage,63.4
XFMR-030390,FDR-0088,15.0,0,11.9,8.7,8.1,voltage,8.1
XFMR-030391,FDR-0088,10.0,0,4.6,6.1,5.2,voltage,5.2
XFMR-030392,FDR-0088,50.0,16.4,36.9,27.5,14.3,voltage,14.3
XFMR-030393,FDR-0088,10.0,15.8,6.0,0.0,0.0,voltage,0.0
XFMR-030394,FDR-0088,10.0,0,4.3,5.8,4.7,voltage,4.7
XFMR-030395,FDR-0088,100.0,7.2,73.6,57.9,36.6,voltage,36.6
XFMR-030396,FDR-0088,25.0,89.0,9.3,0.0,0.0,voltage,0.0
XFMR-030397,FDR-0088,10.0,0,5.7,7.7,5.7,voltage,5.7
XFMR-030398,FDR-0088,333.0,24.0,225.1,240.9,129.4,voltage,129.4
XFMR-030399,FDR-0088,10.0,0,7.9,4.9,4.0,voltage,4.0
XFMR-030400,FDR-0088,500.0,0,206.5,403.1,179.5,voltage,179.5
XFMR-030401,FDR-0088,10.0,65.1,4.1,0.0,0.0,voltage,0.0
XFMR-030402,FDR-0088,25.0,7.3,11.3,14.4,6.6,voltage,6.6
XFMR-030403,FDR-0088,100.0,10.0,60.9,65.8,60.1,voltage,60.1
XFMR-030404,FDR-0088,167.0,384.0,116.7,0.0,0.0,voltage,0.0
XFMR-030405,FDR-0088,10.0,3.4,7.6,5.0,3.0,voltage,3.0
XFMR-030406,FDR-0088,10.0,0,5.6,8.0,4.3,voltage,4.3
XFMR-030407,FDR-0088,25.0,233.1,16.3,0.0,0.0,voltage,0.0
XFMR-030408,FDR-0088,25.0,13.8,16.5,9.7,1.9,voltage,1.9
XFMR-030409,FDR-0088,15.0,0,6.2,12.8,8.3,voltage,8.3
XFMR-030410,FDR-0088,10.0,12.1,6.2,0.5,0.0,voltage,0.0
XFMR-030411,FDR-0088,100.0,0,48.3,79.6,35.6,voltage,35.6
XFMR-030412,FDR-0088,50.0,190.4,36.6,0.0,0.0,voltage,0.0
XFMR-030413,FDR-0088,250.0,20.6,135.4,187.0,164.8,voltage,164.8
XFMR-030414,FDR-0088,50.0,3.5,20.4,40.8,18.9,voltage,18.9
XFMR-030415,FDR-0088,250.0,8.9,75.6,211.2,140.5,voltage,140.5
XFMR-030416,FDR-0088,500.0,44.0,162.1,420.5,170.4,voltage,170.4
XFMR-030417,FDR-0088,25.0,0,18.2,18.5,13.1,voltage,13.1
XFMR-030418,FDR-0088,37.5,0,29.6,20.1,16.5,voltage,16.5
XFMR-030419,FDR-0088,167.0,0,51.5,136.5,54.7,voltage,54.7
XFMR-030420,FDR-0088,50.0,79.0,18.4,0.0,0.0,voltage,0.0
XFMR-030421,FDR-0088,100.0,9.1,54.7,63.3,29.0,voltage,29.0
XFMR-030422,FDR-0088,15.0,4.5,10.6,6.6,3.0,voltage,3.0
XFMR-030423,FDR-0088,75.0,0,34.4,56.1,41.5,voltage,41.5
XFMR-030424,FDR-0088,250.0,9.9,110.5,174.5,119.3,voltage,119.3
XFMR-030425,FDR-0088,37.5,0,13.7,25.7,16.3,voltage,16.3
XFMR-030426,FDR-0088,10.0,0,3.2,8.3,4.9,voltage,4.9
XFMR-030427,FDR-0088,500.0,289.6,302.8,188.8,81.8,voltage,81.8
XFMR-030428,FDR-0088,333.0,0,155.7,271.9,210.7,voltage,210.7
XFMR-030429,FDR-0088,37.5,11.1,27.5,14.7,7.3,voltage,7.3
XFMR-030430,FDR-0088,100.0,4.1,34.5,64.3,52.7,voltage,52.7
XFMR-030431,FDR-0088,167.0,0,108.5,116.5,87.4,voltage,87.4
XFMR-030432,FDR-0088,10.0,0,6.2,6.8,5.6,voltage,5.6
XFMR-030433,FDR-0088,25.0,1253.4,11.4,0.0,0.0,voltage,0.0
XFMR-030434,FDR-0088,100.0,3.5,49.4,62.4,38.9,voltage,38.9
XFMR-030435,FDR-0088,75.0,0,58.1,44.2,35.0,voltage,35.0
XFMR-030436,FDR-0088,167.0,8.2,67.3,130.8,101.6,voltage,101.6
XFMR-030437,FDR-0088,15.0,0,8.6,10.8,7.5,voltage,7.5
XFMR-030438,FDR-0088,100.0,22.6,45.3,58.1,23.1,voltage,23.1
XFMR-030439,FDR-0088,333.0,9.4,150.2,265.5,184.8,voltage,184.8
XFMR-030440,FDR-0088,25.0,13.5,19.4,7.2,0.1,voltage,0.1
XFMR-030441,FDR-0088,10.0,0,4.6,5.8,3.8,voltage,3.8
XFMR-030442,FDR-0088,500.0,5.7,153.5,449.4,224.8,voltage,224.8
XFMR-030443,FDR-0088,50.0,52.4,17.1,10.2,0.0,voltage,0.0
XFMR-030444,FDR-0088,25.0,0,11.4,19.9,12.2,voltage,12.2
XFMR-030445,FDR-0088,75.0,6.7,34.1,50.8,40.0,voltage,40.0
XFMR-030446,FDR-0088,25.0,0,10.2,20.6,10.6,voltage,10.6
XFMR-030447,FDR-0088,10.0,15.8,4.3,0.0,0.0,voltage,0.0
XFMR-030448,FDR-0088,500.0,76.5,298.9,351.7,301.6,voltage,301.6
XFMR-030449,FDR-0088,100.0,172.7,69.5,0.0,0.0,voltage,0.0
XFMR-030450,FDR-0088,333.0,82.9,146.5,195.2,126.2,voltage,126.2
XFMR-030451,FDR-0088,167.0,4.9,117.3,122.0,69.3,voltage,69.3
XFMR-030452,FDR-0088,333.0,192.2,229.8,114.5,44.4,voltage,44.4
XFMR-030453,FDR-0088,15.0,13.3,10.7,3.0,0.0,voltage,0.0
XFMR-030454,FDR-0088,50.0,23.8,31.6,21.9,15.8,voltage,15.8
XFMR-030455,FDR-0088,333.0,11.5,256.2,210.8,132.1,voltage,132.1
XFMR-030456,FDR-0088,250.0,9.7,175.5,165.0,128.3,voltage,128.3
XFMR-030457,FDR-0088,25.0,0,14.8,15.8,14.1,voltage,14.1
XFMR-030458,FDR-0088,500.0,332.5,380.5,172.3,0.0,voltage,0.0
XFMR-030459,FDR-0088,500.0,245.5,387.3,174.8,35.4,voltage,35.4
XFMR-030460,FDR-0088,250.0,12.3,101.2,162.0,116.9,voltage,116.9
XFMR-030461,FDR-0088,333.0,0,234.2,233.0,135.3,voltage,135.3
XFMR-030462,FDR-0088,167.0,7.4,51.3,105.6,47.5,voltage,47.5
XFMR-030463,FDR-0088,50.0,105.1,29.1,0.0,0.0,voltage,0.0
XFMR-030464,FDR-0088,100.0,61.3,50.9,41.4,0.0,voltage,0.0
XFMR-030465,FDR-0088,333.0,0,138.2,199.5,115.9,voltage,115.9
XFMR-030466,FDR-0088,167.0,412.4,85.4,0.0,0.0,voltage,0.0
XFMR-030467,FDR-0088,75.0,49.2,53.4,20.1,0.0,voltage,0.0
XFMR-030468,FDR-0088,75.0,85.9,45.6,6.0,0.0,voltage,0.0
XFMR-030469,FDR-0088,25.0,679.2,13.7,0.0,0.0,voltage,0.0
XFMR-030470,FDR-0088,15.0,200.8,9.3,0.0,0.0,voltage,0.0
XFMR-030471,FDR-0088,10.0,0,7.4,5.6,4.0,voltage,4.0
XFMR-030472,FDR-0088,50.0,17.7,20.9,24.4,11.4,voltage,11.4
XFMR-030473,FDR-0088,167.0,0,66.1,110.9,75.4,voltage,75.4
XFMR-030474,FDR-0088,100.0,0,36.7,62.1,45.4,voltage,45.4
XFMR-030475,FDR-0088,250.0,11.1,182.4,174.1,156.0,voltage,156.0
XFMR-030476,FDR-0088,250.0,15.8,91.3,169.6,90.9,voltage,90.9
XFMR-030477,FDR-0088,25.0,0,15.7,17.3,9.4,voltage,9.4
XFMR-030478,FDR-0088,75.0,11.1,37.9,40.9,34.5,voltage,34.5
XFMR-030479,FDR-0088,333.0,14.2,249.9,163.1,148.2,voltage,148.2
XFMR-030480,FDR-0088,10.0,8.7,7.0,1.8,0.0,voltage,0.0
XFMR-030481,FDR-0088,500.0,22.8,319.2,261.1,217.4,voltage,217.4
XFMR-030482,FDR-0088,15.0,7.8,10.7,5.3,1.5,voltage,1.5
XFMR-030483,FDR-0088,100.0,6.0,71.7,53.3,30.7,voltage,30.7
XFMR-030484,FDR-0088,333.0,0,151.4,199.5,147.0,voltage,147.0
XFMR-030485,FDR-0088,500.0,5.2,214.2,294.0,258.0,voltage,258.0
XFMR-030486,FDR-0088,50.0,0,34.1,27.6,17.3,voltage,17.3
XFMR-030487,FDR-0088,500.0,11.6,169.2,357.4,229.4,voltage,229.4
XFMR-030488,FDR-0088,25.0,0,8.4,18.8,19.0,thermal,18.8
XFMR-030489,FDR-0088,167.0,4.1,122.8,107.4,62.1,voltage,62.1
XFMR-030490,FDR-0088,75.0,100.3,56.2,0.0,0.0,voltage,0.0
XFMR-030491,FDR-0088,37.5,0,26.0,20.1,13.2,voltage,13.2
XFMR-030492,FDR-0088,167.0,17.5,96.0,90.1,51.3,voltage,51.3
XFMR-030493,FDR-0088,50.0,0,22.8,36.1,18.4,voltage,18.4
XFMR-030494,FDR-0088,50.0,0,19.2,37.0,18.7,voltage,18.7
XFMR-030495,FDR-0088,167.0,27.6,99.8,82.8,91.3,thermal,82.8
XFMR-030496,FDR-0088,500.0,10.4,370.2,299.2,158.7,voltage,158.7
XFMR-030497,FDR-0088,250.0,8.3,144.3,185.2,131.6,voltage,131.6
XFMR-030498,FDR-0088,500.0,4.9,298.1,374.1,267.2,voltage,267.2
XFMR-030499,FDR-0088,100.0,22.6,66.4,57.1,34.4,voltage,34.4
XFMR-030500,FDR-0088,333.0,369.2,227.1,33.5,0.0,voltage,0.0
XFMR-030501,FDR-0088,500.0,17.7,362.5,336.4,224.7,voltage,224.7
XFMR-030502,FDR-0088,167.0,0,98.7,105.4,95.2,voltage,95.2
XFMR-030503,FDR-0088,25.0,0,13.7,18.3,15.7,voltage,15.7
XFMR-030504,FDR-0088,37.5,0,27.5,20.1,17.9,voltage,17.9
XFMR-030505,FDR-0088,25.0,0,13.8,15.4,10.0,voltage,10.0
XFMR-030506,FDR-0088,15.0,19.5,7.4,0.7,0.0,voltage,0.0
XFMR-030507,FDR-0088,50.0,169.0,28.4,0.0,0.0,voltage,0.0
XFMR-030508,FDR-0088,15.0,0,7.6,9.4,5.6,voltage,5.6
XFMR-030509,FDR-0088,333.0,35.7,137.9,216.0,122.3,voltage,122.3
XFMR-030510,FDR-0088,25.0,171.4,13.3,0.0,0.0,voltage,0.0
XFMR-030511,FDR-0088,250.0,0,149.8,169.8,90.3,voltage,90.3
XFMR-030512,FDR-0088,15.0,6.0,11.2,5.7,4.4,voltage,4.4
XFMR-030513,FDR-0088,500.0,6.6,201.0,376.4,296.6,voltage,296.6
XFMR-030514,FDR-0088,100.0,7.1,46.1,70.0,39.5,voltage,39.5
XFMR-030515,FDR-0088,500.0,0,343.9,358.1,244.5,voltage,244.5
XFMR-030516,FDR-0088,25.0,3.7,14.3,12.2,9.7,voltage,9.7
XFMR-030517,FDR-0088,500.0,4.0,233.2,357.8,320.4,voltage,320.4
XFMR-030518,FDR-0088,250.0,340.6,84.9,13.6,0.0,voltage,0.0
XFMR-030519,FDR-0088,167.0,9.7,100.1,97.9,101.1,thermal,97.9
XFMR-030520,FDR-0088,167.0,0,54.5,142.8,78.0,voltage,78.0
XFMR-030521,FDR-0088,100.0,0,72.0,62.0,46.9,voltage,46.9
XFMR-030522,FDR-0088,50.0,10.5,26.0,26.4,20.7,voltage,20.7
XFMR-030523,FDR-0088,250.0,5.4,92.1,146.3,170.6,thermal,146.3
XFMR-030524,FDR-0088,250.0,0,97.8,170.6,121.3,voltage,121.3
XFMR-030525,FDR-0088,15.0,0,9.7,8.1,8.0,voltage,8.0
XFMR-030526,FDR-0088,37.5,0,23.7,21.0,16.9,voltage,16.9
XFMR-030527,FDR-0088,10.0,20.0,4.5,0.0,0.0,voltage,0.0
XFMR-030528,FDR-0088,10.0,9.4,7.8,1.6,0.0,voltage,0.0
XFMR-030529,FDR-0088,50.0,25.4,31.2,16.9,5.2,voltage,5.2
XFMR-030530,FDR-0088,50.0,0,25.7,28.0,24.4,voltage,24.4
XFMR-030531,FDR-0088,50.0,0,38.4,26.9,20.5,voltage,20.5
XFMR-030532,FDR-0088,50.0,0,22.7,36.3,32.0,voltage,32.0
XFMR-030533,FDR-0088,100.0,0,79.8,63.7,45.0,voltage,45.0
XFMR-030534,FDR-0088,500.0,8.7,177.4,372.5,202.1,voltage,202.1
XFMR-030535,FDR-0088,167.0,0,68.1,141.4,112.5,voltage,112.5
XFMR-030536,FDR-0088,250.0,0,109.3,209.0,108.4,voltage,108.4
XFMR-030537,FDR-0088,15.0,161.3,11.4,0.0,0.0,voltage,0.0
XFMR-030538,FDR-0088,333.0,879.2,168.2,0.0,0.0,voltage,0.0
XFMR-030539,FDR-0088,167.0,10.8,117.0,105.5,66.6,voltage,66.6
XFMR-030540,FDR-0088,100.0,17.2,76.3,59.5,25.1,voltage,25.1
XFMR-030541,FDR-0088,500.0,8.6,235.7,419.2,230.9,voltage,230.9
XFMR-030542,FDR-0088,100.0,16.4,59.1,63.4,56.8,voltage,56.8
XFMR-030543,FDR-0088,500.0,33.1,228.4,392.0,284.4,voltage,284.4
XFMR-030544,FDR-0088,15.0,8.6,8.5,5.9,2.4,voltage,2.4
XFMR-030545,FDR-0088,333.0,6.7,254.7,183.9,168.5,voltage,168.5
XFMR-030546,FDR-0088,167.0,8.5,121.6,100.7,67.9,voltage,67.9
XFMR-030547,FDR-0088,37.5,15.5,13.8,19.3,7.8,voltage,7.8
XFMR-030548,FDR-0088,10.0,9.4,6.2,2.1,0.0,voltage,0.0
XFMR-030549,FDR-0088,250.0,376.8,148.3,0.0,0.0,voltage,0.0
XFMR-030550,FDR-0088,500.0,0,244.8,414.7,231.2,voltage,231.2
XFMR-030551,FDR-0088,500.0,7.2,335.4,308.7,192.3,voltage,192.3
XFMR-030552,FDR-0088,25.0,0,12.2,14.1,14.2,thermal,14.1
XFMR-030553,FDR-0088,50.0,0,20.0,37.5,22.8,voltage,22.8
XFMR-030554,FDR-0088,500.0,0,389.0,277.5,152.6,voltage,152.6
XFMR-030555,FDR-0088,250.0,0,121.3,189.1,87.1,voltage,87.1
XFMR-030556,FDR-0088,250.0,0,164.0,189.3,171.0,voltage,171.0
XFMR-030557,FDR-0088,15.0,0,8.6,11.3,9.1,voltage,9.1
XFMR-030558,FDR-0088,100.0,24.3,40.0,49.9,50.7,thermal,49.9
XFMR-030559,FDR-0088,333.0,0,221.0,202.7,242.9,thermal,202.7
XFMR-030560,FDR-0088,15.0,0,10.9,8.7,4.7,voltage,4.7
XFMR-030561,FDR-0088,167.0,4.6,79.9,117.6,65.5,voltage,65.5
XFMR-030562,FDR-0088,100.0,153.0,39.8,0.0,0.0,voltage,0.0
XFMR-030563,FDR-0088,167.0,395.6,115.3,0.0,0.0,voltage,0.0
XFMR-030564,FDR-0088,50.0,4.8,22.1,30.6,18.8,voltage,18.8
XFMR-030565,FDR-0088,50.0,0,37.0,35.0,31.9,voltage,31.9
XFMR-030566,FDR-0088,15.0,0,6.1,13.0,10.0,voltage,10.0
XFMR-030567,FDR-0088,37.5,7.9,23.6,20.6,10.7,voltage,10.7
XFMR-030568,FDR-0088,25.0,391.0,17.9,0.0,0.0,voltage,0.0
XFMR-030569,FDR-0088,250.0,0,166.7,169.3,89.1,voltage,89.1
XFMR-030570,FDR-0088,250.0,0,102.5,208.0,94.0,voltage,94.0
XFMR-030571,FDR-0088,333.0,0,119.3,287.7,192.1,voltage,192.1
XFMR-030572,FDR-0088,500.0,0,361.1,373.3,246.9,voltage,246.9
XFMR-030573,FDR-0088,37.5,18.7,27.0,13.4,9.1,voltage,9.1
XFMR-030574,FDR-0088,15.0,7.8,10.7,5.5,2.3,voltage,2.3
XFMR-030575,FDR-0088,10.0,444.3,3.4,0.0,0.0,voltage,0.0
XFMR-030576,FDR-0088,167.0,9.1,129.6,87.7,58.9,voltage,58.9
XFMR-030577,FDR-0088,167.0,11.9,87.2,97.0,52.8,voltage,52.8
XFMR-030578,FDR-0088,333.0,3.1,115.2,235.4,226.1,voltage,226.1
XFMR-030579,FDR-0088,500.0,7.4,236.2,362.3,238.2,voltage,238.2
XFMR-030580,FDR-0088,500.0,497.4,175.1,128.1,0.0,voltage,0.0
XFMR-030581,FDR-0088,37.5,0,27.5,22.5,22.9,thermal,22.5
XFMR-030582,FDR-0088,10.0,0,4.7,8.2,3.6,voltage,3.6
XFMR-030583,FDR-0088,37.5,43.2,27.7,1.6,0.0,voltage,0.0
XFMR-030584,FDR-0088,500.0,0,155.5,327.0,226.4,voltage,226.4
XFMR-030585,FDR-0088,25.0,31.8,10.3,2.4,0.0,voltage,0.0
XFMR-030586,FDR-0088,37.5,20.0,15.7,19.0,9.1,voltage,9.1
XFMR-030587,FDR-0088,75.0,7.4,48.8,51.2,32.4,voltage,32.4
XFMR-030588,FDR-0088,100.0,7.4,57.3,58.7,57.9,voltage,57.9
XFMR-030589,FDR-0088,250.0,0,162.3,191.4,112.1,voltage,112.1
XFMR-030590,FDR-0088,75.0,0,43.9,57.2,29.7,voltage,29.7
XFMR-030591,FDR-0088,500.0,20.1,347.2,352.8,185.1,voltage,185.1
XFMR-030592,FDR-0088,37.5,0,14.5,25.7,18.0,voltage,18.0
XFMR-030593,FDR-0088,37.5,5.5,21.6,24.0,12.3,voltage,12.3
XFMR-030594,FDR-0088,50.0,71.8,24.6,0.0,0.0,voltage,0.0
XFMR-030595,FDR-0088,15.0,327.1,7.7,0.0,0.0,voltage,0.0
XFMR-030596,FDR-0088,250.0,183.8,109.3,97.5,0.0,voltage,0.0
XFMR-030597,FDR-0088,50.0,8.1,34.2,28.3,18.6,voltage,18.6
XFMR-030598,FDR-0088,25.0,299.4,14.1,0.0,0.0,voltage,0.0
XFMR-030599,FDR-0088,10.0,0,7.1,6.7,5.0,voltage,5.0
XFMR-030600,FDR-0088,333.0,10.0,136.3,280.6,148.9,voltage,148.9
XFMR-030601,FDR-0088,75.0,11.8,42.9,47.2,31.2,voltage,31.2
XFMR-030602,FDR-0088,37.5,0,24.3,29.4,19.8,voltage,19.8
XFMR-030603,FDR-0088,100.0,248.5,75.0,0.0,0.0,voltage,0.0
XFMR-030604,FDR-0088,25.0,0,16.7,15.1,11.2,voltage,11.2
XFMR-030605,FDR-0088,25.0,5.8,18.0,10.9,6.9,voltage,6.9
XFMR-030606,FDR-0088,100.0,4.5,36.3,67.5,62.9,voltage,62.9
XFMR-030607,FDR-0088,37.5,9.1,14.1,18.6,12.1,voltage,12.1
XFMR-030608,FDR-0088,500.0,9.3,257.3,280.6,195.1,voltage,195.1
XFMR-030609,FDR-0088,500.0,354.8,163.4,166.2,59.8,voltage,59.8
XFMR-030610,FDR-0088,10.0,8.2,4.0,2.7,0.0,voltage,0.0
XFMR-030611,FDR-0088,75.0,7.2,59.9,45.0,19.8,voltage,19.8
XFMR-030612,FDR-0088,100.0,8.9,71.6,54.3,30.3,voltage,30.3
XFMR-030613,FDR-0088,25.0,462.9,15.7,0.0,0.0,voltage,0.0
XFMR-030614,FDR-0088,15.0,0,6.9,10.9,7.5,voltage,7.5
XFMR-030615,FDR-0088,25.0,184.9,14.7,0.0,0.0,voltage,0.0
XFMR-030616,FDR-0088,37.5,18.1,24.2,17.2,1.6,voltage,1.6
XFMR-030617,FDR-0088,500.0,0,178.8,409.9,255.0,voltage,255.0
XFMR-030618,FDR-0088,167.0,285.0,67.8,0.0,0.0,voltage,0.0
XFMR-030619,FDR-0088,25.0,9.6,12.4,14.1,9.8,voltage,9.8
XFMR-030620,FDR-0088,500.0,5.5,354.2,359.6,200.9,voltage,200.9
XFMR-030621,FDR-0088,75.0,363.8,55.1,0.0,0.0,voltage,0.0
XFMR-030622,FDR-0088,500.0,28.3,354.2,264.2,193.7,voltage,193.7
XFMR-030623,FDR-0088,100.0,0,79.6,69.3,55.2,voltage,55.2
XFMR-030624,FDR-0088,15.0,0,6.4,11.7,7.3,voltage,7.3
XFMR-030625,FDR-0088,10.0,0,3.7,7.8,4.4,voltage,4.4
XFMR-030626,FDR-0088,250.0,0,127.0,197.1,87.5,voltage,87.5
XFMR-030627,FDR-0088,100.0,4.2,69.0,70.0,42.1,voltage,42.1
XFMR-030628,FDR-0088,50.0,0,25.4,40.9,36.1,voltage,36.1
XFMR-030629,FDR-0088,10.0,19.5,5.5,0.0,0.0,voltage,0.0
XFMR-030630,FDR-0088,25.0,292.0,16.6,0.0,0.0,voltage,0.0
XFMR-030631,FDR-0088,25.0,0,12.3,20.2,9.3,voltage,9.3
XFMR-030632,FDR-0088,167.0,5.7,58.7,104.6,109.7,thermal,104.6
XFMR-030633,FDR-0088,15.0,0,8.0,8.9,8.3,voltage,8.3
XFMR-030634,FDR-0088,25.0,0,19.2,15.8,11.7,voltage,11.7
XFMR-030635,FDR-0088,500.0,0,219.1,318.8,214.3,voltage,214.3
XFMR-030636,FDR-0088,75.0,8.1,57.3,50.8,25.7,voltage,25.7
XFMR-030637,FDR-0088,500.0,6.6,346.1,330.8,212.5,voltage,212.5
XFMR-030638,FDR-0088,500.0,3.7,155.4,320.9,258.8,voltage,258.8
XFMR-030639,FDR-0088,10.0,6.6,3.7,4.9,0.0,voltage,0.0
XFMR-030640,FDR-0088,15.0,10.8,11.3,3.8,0.0,voltage,0.0
XFMR-030641,FDR-0088,167.0,91.6,103.4,65.7,20.8,voltage,20.8
XFMR-030642,FDR-0088,25.0,3.9,12.9,16.0,7.9,voltage,7.9
XFMR-030643,FDR-0088,500.0,6.2,170.2,317.5,244.4,voltage,244.4
XFMR-030644,FDR-0088,15.0,7.0,6.0,7.6,1.8,voltage,1.8
XFMR-030645,FDR-0088,37.5,8.7,18.2,21.6,15.1,voltage,15.1
XFMR-030646,FDR-0088,10.0,0,4.2,8.6,4.6,voltage,4.6
XFMR-030647,FDR-0088,37.5,0,28.5,18.9,21.6,thermal,18.9
XFMR-030648,FDR-0088,333.0,5.0,176.9,226.5,147.8,voltage,147.8
XFMR-030649,FDR-0088,50.0,0,30.0,36.5,25.1,voltage,25.1
XFMR-030650,FDR-0088,250.0,8.2,104.0,204.7,102.9,voltage,102.9
XFMR-030651,FDR-0088,25.0,0,18.1,17.6,13.3,voltage,13.3
XFMR-030652,FDR-0088,167.0,11.8,69.2,137.1,82.6,voltage,82.6
XFMR-030653,FDR-0088,500.0,133.7,302.5,249.4,98.0,voltage,98.0
XFMR-030654,FDR-0088,25.0,351.6,17.4,0.0,0.0,voltage,0.0
XFMR-030655,FDR-0088,500.0,0,390.6,255.2,202.4,voltage,202.4
XFMR-030656,FDR-0088,50.0,10.0,33.2,32.0,16.8,voltage,16.8
XFMR-030657,FDR-0088,15.0,0,5.5,9.8,7.8,voltage,7.8
XFMR-030658,FDR-0088,250.0,11.3,190.4,151.9,106.1,voltage,106.1
XFMR-030659,FDR-0088,100.0,12.0,46.7,54.4,52.4,voltage,52.4
XFMR-030660,FDR-0088,333.0,104.9,191.5,179.6,100.2,voltage,100.2
XFMR-030661,FDR-0088,15.0,5.4,10.6,7.6,3.8,voltage,3.8
XFMR-030662,FDR-0088,250.0,142.3,127.0,108.9,1.8,voltage,1.8
XFMR-030663,FDR-0088,100.0,0,37.7,83.6,70.9,voltage,70.9
