charger_id,customer_id,transformer_id,feeder_id,substation_id,latitude,longitude,charger_type,power_kw,connector,install_date,network,status
EV-013851,CUST-0174047,XFMR-026838,FDR-0080,SUB-018,33.434166,-112.218126,Level 2,11.5,J1772,2020-08-01,ChargePoint,active
EV-013852,CUST-0174051,XFMR-026838,FDR-0080,SUB-018,33.433575,-112.218001,Level 2,11.5,J1772,2024-12-01,Tesla,active
EV-013853,CUST-0174069,XFMR-026840,FDR-0080,SUB-018,33.434124,-112.21787,Level 2,19.2,J1772,2021-10-01,Tesla,active
EV-013854,CUST-0174072,XFMR-026841,FDR-0080,SUB-018,33.433745,-112.218209,Level 1,1.4,NEMA 5-15,2022-05-01,Tesla,active
EV-013855,CUST-0174076,XFMR-026841,FDR-0080,SUB-018,33.434265,-112.217924,Level 2,19.2,J1772,2021-09-01,EVgo,active
EV-013856,CUST-0174077,XFMR-026841,FDR-0080,SUB-018,33.434129,-112.218124,Level 2,11.5,J1772,2024-03-01,Tesla,active
EV-013857,CUST-0174101,XFMR-026844,FDR-0080,SUB-018,33.434115,-112.218044,DCFC,50,CCS,2023-11-01,Electrify America,active
EV-013858,CUST-0174102,XFMR-026844,FDR-0080,SUB-018,33.433861,-112.218594,Level 2,19.2,J1772,2023-05-01,EVgo,active
EV-013859,CUST-0174122,XFMR-026847,FDR-0080,SUB-018,33.434273,-112.218409,Level 2,11.5,J1772,2023-06-01,Electrify America,active
EV-013860,CUST-0174123,XFMR-026848,FDR-0080,SUB-018,33.434063,-112.218954,Level 2,11.5,J1772,2022-01-01,ChargePoint,active
EV-013861,CUST-0174126,XFMR-026849,FDR-0080,SUB-018,33.434286,-112.21902,Level 2,11.5,J1772,2021-03-01,Blink,active
EV-013862,CUST-0174127,XFMR-026849,FDR-0080,SUB-018,33.434108,-112.218685,Level 1,1.4,NEMA 5-15,2021-09-01,Tesla,active
EV-013863,CUST-0174130,XFMR-026850,FDR-0080,SUB-018,33.434109,-112.219216,Level 2,7.7,J1772,2022-09-01,ChargePoint,active
EV-013864,CUST-0174135,XFMR-026851,FDR-0080,SUB-018,33.433851,-112.218439,Level 2,19.2,J1772,2019-11-01,Blink,active
EV-013865,CUST-0174139,XFMR-026851,FDR-0080,SUB-018,33.433817,-112.218529,Level 2,11.5,J1772,2019-11-01,private,active
EV-013866,CUST-0174149,XFMR-026853,FDR-0080,SUB-018,33.433732,-112.219276,Level 1,1.4,NEMA 5-15,2022-09-01,Electrify America,active
EV-013867,CUST-0174179,XFMR-026857,FDR-0080,SUB-018,33.433547,-112.219429,Level 2,7.7,J1772,2020-04-01,EVgo,active
EV-013868,CUST-0174180,XFMR-026857,FDR-0080,SUB-018,33.433572,-112.219314,Level 2,19.2,J1772,2020-03-01,Tesla,active
EV-013869,CUST-0174224,XFMR-026862,FDR-0080,SUB-018,33.433743,-112.220093,Level 2,11.5,J1772,2020-01-01,Electrify America,active
EV-013870,CUST-0174251,XFMR-026866,FDR-0080,SUB-018,33.433727,-112.220306,DCFC,50,CCS,2020-02-01,Tesla,active
EV-013871,CUST-0174260,XFMR-026868,FDR-0080,SUB-018,33.433661,-112.220666,Level 1,1.4,NEMA 5-15,2021-02-01,Electrify America,active
EV-013872,CUST-0174262,XFMR-026868,FDR-0080,SUB-018,33.434219,-112.219973,Level 2,7.7,J1772,2019-05-01,Electrify America,active
EV-013873,CUST-0174272,XFMR-026869,FDR-0080,SUB-018,33.434153,-112.220897,Level 2,19.2,J1772,2022-02-01,Electrify America,active
EV-013874,CUST-0174319,XFMR-026876,FDR-0080,SUB-018,33.434187,-112.220823,Level 2,11.5,J1772,2023-03-01,Tesla,active
EV-013875,CUST-0174341,XFMR-026880,FDR-0080,SUB-018,33.434232,-112.221588,Level 1,1.4,NEMA 5-15,2021-07-01,ChargePoint,active
EV-013876,CUST-0174355,XFMR-026882,FDR-0080,SUB-018,33.434156,-112.221192,Level 1,1.4,NEMA 5-15,2019-06-01,Blink,active
EV-013877,CUST-0174389,XFMR-026888,FDR-0080,SUB-018,33.434138,-112.222557,Level 1,1.4,NEMA 5-15,2020-09-01,private,active
EV-013878,CUST-0174391,XFMR-026888,FDR-0080,SUB-018,33.434159,-112.222024,Level 2,19.2,J1772,2022-06-01,private,active
EV-013879,CUST-0174417,XFMR-026890,FDR-0080,SUB-018,33.434294,-112.222443,Level 2,7.7,J1772,2019-04-01,Blink,active
EV-013880,CUST-0174435,XFMR-026892,FDR-0080,SUB-018,33.433629,-112.222026,Level 2,11.5,J1772,2023-12-01,Tesla,active
EV-013881,CUST-0174454,XFMR-026895,FDR-0080,SUB-018,33.434181,-112.222421,Level 2,19.2,J1772,2021-07-01,ChargePoint,active
EV-013882,CUST-0174456,XFMR-026896,FDR-0080,SUB-018,33.433766,-112.222344,Level 2,19.2,J1772,2020-01-01,EVgo,active
EV-013883,CUST-0174459,XFMR-026896,FDR-0080,SUB-018,33.434309,-112.222491,Level 1,1.4,NEMA 5-15,2022-12-01,EVgo,offline
EV-013884,CUST-0174476,XFMR-026898,FDR-0080,SUB-018,33.43417,-112.22314,Level 1,1.4,NEMA 5-15,2022-12-01,Tesla,active
EV-013885,CUST-0174495,XFMR-026901,FDR-0080,SUB-018,33.434035,-112.222919,DCFC,150,CCS,2023-11-01,Electrify America,active
EV-013886,CUST-0174508,XFMR-026903,FDR-0080,SUB-018,33.433523,-112.223215,Level 2,7.7,J1772,2019-08-01,ChargePoint,active
EV-013887,CUST-0174523,XFMR-026906,FDR-0080,SUB-018,33.433539,-112.223777,Level 1,1.4,NEMA 5-15,2022-06-01,Electrify America,active
EV-013888,CUST-0174533,XFMR-026906,FDR-0080,SUB-018,33.433662,-112.223714,Level 2,11.5,J1772,2023-10-01,Blink,active
EV-013889,CUST-0174566,XFMR-026913,FDR-0080,SUB-018,33.434341,-112.224204,Level 2,19.2,J1772,2019-12-01,ChargePoint,active
EV-013890,CUST-0174567,XFMR-026913,FDR-0080,SUB-018,33.43379,-112.224137,DCFC,150,CCS,2021-03-01,ChargePoint,active
EV-013891,CUST-0174590,XFMR-026916,FDR-0080,SUB-018,33.433679,-112.224466,Level 2,19.2,J1772,2021-12-01,ChargePoint,active
EV-013892,CUST-0174600,XFMR-026917,FDR-0080,SUB-018,33.434064,-112.224719,DCFC,50,CCS,2024-07-01,private,active
EV-013893,CUST-0174601,XFMR-026917,FDR-0080,SUB-018,33.433646,-112.224365,Level 1,1.4,NEMA 5-15,2023-12-01,Electrify America,active
EV-013894,CUST-0174605,XFMR-026918,FDR-0080,SUB-018,33.433664,-112.224881,Level 2,11.5,J1772,2023-02-01,Electrify America,active
EV-013895,CUST-0174613,XFMR-026921,FDR-0080,SUB-018,33.434159,-112.225089,Level 2,11.5,J1772,2023-11-01,Tesla,active
EV-013896,CUST-0174643,XFMR-026925,FDR-0080,SUB-018,33.433945,-112.225094,Level 2,19.2,J1772,2023-10-01,Blink,active
EV-013897,CUST-0174644,XFMR-026925,FDR-0080,SUB-018,33.43356,-112.224947,Level 2,7.7,J1772,2019-02-01,Tesla,active
EV-013898,CUST-0174648,XFMR-026925,FDR-0080,SUB-018,33.433557,-112.225065,Level 2,19.2,J1772,2020-02-01,EVgo,active
EV-013899,CUST-0174650,XFMR-026925,FDR-0080,SUB-018,33.433611,-112.225011,Level 2,7.7,J1772,2020-07-01,Tesla,active
EV-013900,CUST-0174672,XFMR-026928,FDR-0080,SUB-018,33.433711,-112.225489,Level 2,11.5,J1772,2024-08-01,EVgo,active
EV-013901,CUST-0174686,XFMR-026932,FDR-0080,SUB-018,33.433584,-112.22563,Level 2,11.5,J1772,2019-07-01,Tesla,offline
EV-013902,CUST-0174694,XFMR-026933,FDR-0080,SUB-018,33.434116,-112.226409,Level 2,7.7,J1772,2024-06-01,private,active
EV-013903,CUST-0174780,XFMR-026949,FDR-0080,SUB-018,33.434241,-112.227423,Level 2,7.7,J1772,2019-11-01,Tesla,active
EV-013904,CUST-0174802,XFMR-026952,FDR-0080,SUB-018,33.434109,-112.228047,Level 2,11.5,J1772,2021-09-01,private,active
EV-013905,CUST-0174815,XFMR-026953,FDR-0080,SUB-018,33.434261,-112.227397,Level 2,11.5,J1772,2021-01-01,EVgo,active
EV-013906,CUST-0174824,XFMR-026955,FDR-0080,SUB-018,33.43379,-112.227602,Level 1,1.4,NEMA 5-15,2022-01-01,Electrify America,active
EV-013907,CUST-0174836,XFMR-026956,FDR-0080,SUB-018,33.433692,-112.228419,Level 1,1.4,NEMA 5-15,2022-05-01,private,active
EV-013908,CUST-0174873,XFMR-026962,FDR-0080,SUB-018,33.434338,-112.22814,Level 2,11.5,J1772,2022-03-01,Electrify America,active
EV-013909,CUST-0174895,XFMR-026965,FDR-0080,SUB-018,33.433716,-112.228809,Level 1,1.4,NEMA 5-15,2024-06-01,private,active
EV-013910,CUST-0174899,XFMR-026966,FDR-0080,SUB-018,33.434106,-112.22931,Level 1,1.4,NEMA 5-15,2019-04-01,ChargePoint,active
EV-013911,CUST-0174913,XFMR-026967,FDR-0080,SUB-018,33.433651,-112.22878,Level 2,11.5,J1772,2019-10-01,Blink,active
EV-013912,CUST-0174916,XFMR-026967,FDR-0080,SUB-018,33.434131,-112.228774,Level 2,19.2,J1772,2023-09-01,Electrify America,active
EV-013913,CUST-0174926,XFMR-026968,FDR-0080,SUB-018,33.433477,-112.229508,Level 2,19.2,J1772,2019-01-01,Electrify America,active
EV-013914,CUST-0174931,XFMR-026969,FDR-0080,SUB-018,33.434007,-112.229024,DCFC,50,CCS,2024-05-01,EVgo,active
EV-013915,CUST-0174933,XFMR-026969,FDR-0080,SUB-018,33.433689,-112.229316,Level 2,19.2,J1772,2019-07-01,Tesla,active
EV-013916,CUST-0174934,XFMR-026969,FDR-0080,SUB-018,33.433611,-112.229136,Level 1,1.4,NEMA 5-15,2019-08-01,Electrify America,active
EV-013917,CUST-0174973,XFMR-026976,FDR-0080,SUB-018,33.43415,-112.229224,Level 1,1.4,NEMA 5-15,2024-03-01,EVgo,active
EV-013918,CUST-0174981,XFMR-026976,FDR-0080,SUB-018,33.433916,-112.230025,Level 2,7.7,J1772,2021-05-01,ChargePoint,active
EV-013919,CUST-0174985,XFMR-026977,FDR-0080,SUB-018,33.434137,-112.230155,Level 1,1.4,NEMA 5-15,2019-09-01,EVgo,active
EV-013920,CUST-0174994,XFMR-026978,FDR-0080,SUB-018,33.433485,-112.229712,Level 2,11.5,J1772,2021-06-01,Electrify America,active
EV-013921,CUST-0175011,XFMR-026981,FDR-0080,SUB-018,33.433751,-112.230269,Level 1,1.4,NEMA 5-15,2019-04-01,ChargePoint,active
EV-013922,CUST-0175023,XFMR-026982,FDR-0080,SUB-018,33.433761,-112.229734,DCFC,150,CCS,2024-11-01,Electrify America,active
EV-013923,CUST-0175024,XFMR-026982,FDR-0080,SUB-018,33.434318,-112.229815,Level 2,19.2,J1772,2020-05-01,Blink,active
EV-013924,CUST-0175041,XFMR-026984,FDR-0080,SUB-018,33.433897,-112.230453,Level 2,7.7,J1772,2024-08-01,EVgo,active
EV-013925,CUST-0175058,XFMR-026986,FDR-0080,SUB-018,33.433998,-112.230532,Level 1,1.4,NEMA 5-15,2023-07-01,EVgo,active
EV-013926,CUST-0175059,XFMR-026986,FDR-0080,SUB-018,33.433667,-112.230859,Level 2,7.7,J1772,2019-07-01,Blink,active
EV-013927,CUST-0175074,XFMR-026989,FDR-0080,SUB-018,33.43362,-112.230671,Level 2,11.5,J1772,2023-11-01,ChargePoint,active
EV-013928,CUST-0175082,XFMR-026991,FDR-0080,SUB-018,33.433944,-112.231509,Level 1,1.4,NEMA 5-15,2021-03-01,Blink,active
EV-013929,CUST-0175096,XFMR-026993,FDR-0080,SUB-018,33.434096,-112.231504,Level 1,1.4,NEMA 5-15,2023-09-01,Blink,active
EV-013930,CUST-0175105,XFMR-026994,FDR-0080,SUB-018,33.434099,-112.230971,Level 2,11.5,J1772,2023-03-01,private,active
EV-013931,CUST-0175111,XFMR-026995,FDR-0080,SUB-018,33.433738,-112.231823,Level 1,1.4,NEMA 5-15,2024-01-01,Electrify America,active
EV-013932,CUST-0175119,XFMR-026996,FDR-0080,SUB-018,33.433974,-112.23174,Level 1,1.4,NEMA 5-15,2023-07-01,Blink,active
EV-013933,CUST-0175127,XFMR-026997,FDR-0080,SUB-018,33.433502,-112.231828,Level 2,7.7,J1772,2024-07-01,Electrify America,active
EV-013934,CUST-0175130,XFMR-026997,FDR-0080,SUB-018,33.433534,-112.231077,Level 2,11.5,J1772,2023-05-01,Electrify America,active
EV-013935,CUST-0175144,XFMR-026998,FDR-0080,SUB-018,33.434077,-112.231892,Level 2,11.5,J1772,2022-10-01,private,active
EV-013936,CUST-0175189,XFMR-027008,FDR-0081,SUB-018,33.432879,-112.195126,Level 1,1.4,NEMA 5-15,2024-03-01,ChargePoint,active
EV-013937,CUST-0175222,XFMR-027014,FDR-0081,SUB-018,33.431369,-112.195263,Level 1,1.4,NEMA 5-15,2022-02-01,EVgo,active
EV-013938,CUST-0175225,XFMR-027014,FDR-0081,SUB-018,33.431125,-112.195712,DCFC,150,CCS,2019-02-01,ChargePoint,active
EV-013939,CUST-0175227,XFMR-027015,FDR-0081,SUB-018,33.431367,-112.195759,Level 2,19.2,J1772,2024-08-01,Electrify America,active
EV-013940,CUST-0175231,XFMR-027016,FDR-0081,SUB-018,33.430697,-112.195534,Level 2,11.5,J1772,2023-08-01,Electrify America,active
EV-013941,CUST-0175236,XFMR-027016,FDR-0081,SUB-018,33.430665,-112.196033,Level 2,19.2,J1772,2019-05-01,private,active
EV-013942,CUST-0175240,XFMR-027016,FDR-0081,SUB-018,33.43055,-112.195539,Level 2,7.7,J1772,2021-01-01,Electrify America,active
EV-013943,CUST-0175242,XFMR-027017,FDR-0081,SUB-018,33.430869,-112.195836,Level 2,19.2,J1772,2023-03-01,Blink,active
EV-013944,CUST-0175243,XFMR-027017,FDR-0081,SUB-018,33.430573,-112.19562,Level 2,19.2,J1772,2022-01-01,Blink,active
EV-013945,CUST-0175253,XFMR-027018,FDR-0081,SUB-018,33.430595,-112.195757,Level 2,19.2,J1772,2020-08-01,EVgo,active
EV-013946,CUST-0175254,XFMR-027018,FDR-0081,SUB-018,33.430595,-112.195174,Level 2,19.2,J1772,2020-02-01,ChargePoint,active
EV-013947,CUST-0175259,XFMR-027018,FDR-0081,SUB-018,33.430255,-112.195654,DCFC,350,CCS,2023-12-01,private,active
EV-013948,CUST-0175273,XFMR-027022,FDR-0081,SUB-018,33.42952,-112.195993,Level 2,7.7,J1772,2022-12-01,Blink,active
EV-013949,CUST-0175278,XFMR-027022,FDR-0081,SUB-018,33.429232,-112.196016,Level 2,7.7,J1772,2021-04-01,Blink,active
EV-013950,CUST-0175288,XFMR-027025,FDR-0081,SUB-018,33.42862,-112.195334,Level 2,19.2,J1772,2020-06-01,ChargePoint,active
EV-013951,CUST-0175293,XFMR-027025,FDR-0081,SUB-018,33.428803,-112.195614,Level 2,19.2,J1772,2019-05-01,Blink,active
EV-013952,CUST-0175300,XFMR-027027,FDR-0081,SUB-018,33.428523,-112.196001,Level 2,7.7,J1772,2021-06-01,Electrify America,active
EV-013953,CUST-0175307,XFMR-027028,FDR-0081,SUB-018,33.427761,-112.195453,Level 2,7.7,J1772,2019-11-01,ChargePoint,active
EV-013954,CUST-0175311,XFMR-027028,FDR-0081,SUB-018,33.428333,-112.195855,Level 2,11.5,J1772,2023-06-01,EVgo,active
EV-013955,CUST-0175315,XFMR-027029,FDR-0081,SUB-018,33.427973,-112.195997,Level 2,7.7,J1772,2024-04-01,private,active
EV-013956,CUST-0175319,XFMR-027029,FDR-0081,SUB-018,33.428262,-112.195875,Level 2,11.5,J1772,2024-12-01,Tesla,active
EV-013957,CUST-0175350,XFMR-027033,FDR-0081,SUB-018,33.426869,-112.195451,Level 1,1.4,NEMA 5-15,2021-02-01,EVgo,offline
EV-013958,CUST-0175367,XFMR-027035,FDR-0081,SUB-018,33.426774,-112.195907,Level 2,11.5,J1772,2020-06-01,EVgo,active
EV-013959,CUST-0175388,XFMR-027037,FDR-0081,SUB-018,33.426319,-112.195386,Level 2,11.5,J1772,2020-09-01,EVgo,active
EV-013960,CUST-0175403,XFMR-027041,FDR-0081,SUB-018,33.425321,-112.195972,Level 2,7.7,J1772,2023-08-01,Blink,active
EV-013961,CUST-0175409,XFMR-027042,FDR-0081,SUB-018,33.424924,-112.19588,Level 2,11.5,J1772,2022-09-01,ChargePoint,active
EV-013962,CUST-0175419,XFMR-027044,FDR-0081,SUB-018,33.424085,-112.195312,Level 2,11.5,J1772,2024-02-01,ChargePoint,active
EV-013963,CUST-0175434,XFMR-027046,FDR-0081,SUB-018,33.424455,-112.195353,Level 1,1.4,NEMA 5-15,2021-12-01,Tesla,active
EV-013964,CUST-0175437,XFMR-027047,FDR-0081,SUB-018,33.424159,-112.195385,Level 2,19.2,J1772,2020-01-01,private,active
EV-013965,CUST-0175442,XFMR-027047,FDR-0081,SUB-018,33.42368,-112.196009,Level 1,1.4,NEMA 5-15,2019-06-01,private,offline
EV-013966,CUST-0175485,XFMR-027054,FDR-0081,SUB-018,33.42255,-112.196104,Level 2,11.5,J1772,2019-01-01,Blink,active
EV-013967,CUST-0175494,XFMR-027055,FDR-0081,SUB-018,33.422367,-112.195276,Level 2,19.2,J1772,2024-01-01,Tesla,active
EV-013968,CUST-0175507,XFMR-027058,FDR-0081,SUB-018,33.421138,-112.19538,Level 2,11.5,J1772,2019-05-01,Electrify America,active
EV-013969,CUST-0175525,XFMR-027060,FDR-0081,SUB-018,33.421286,-112.195915,Level 2,11.5,J1772,2020-09-01,ChargePoint,active
EV-013970,CUST-0175529,XFMR-027062,FDR-0081,SUB-018,33.42024,-112.195214,Level 2,11.5,J1772,2020-02-01,Tesla,active
EV-013971,CUST-0175538,XFMR-027064,FDR-0081,SUB-018,33.420329,-112.195862,Level 2,19.2,J1772,2021-08-01,Blink,active
EV-013972,CUST-0175542,XFMR-027064,FDR-0081,SUB-018,33.420161,-112.195532,Level 2,7.7,J1772,2023-06-01,Blink,active
EV-013973,CUST-0175560,XFMR-027066,FDR-0081,SUB-018,33.419899,-112.195999,Level 2,19.2,J1772,2021-04-01,private,active
EV-013974,CUST-0175571,XFMR-027067,FDR-0081,SUB-018,33.419403,-112.19585,Level 1,1.4,NEMA 5-15,2019-04-01,Blink,active
EV-013975,CUST-0175577,XFMR-027067,FDR-0081,SUB-018,33.419115,-112.19539,Level 1,1.4,NEMA 5-15,2021-02-01,Blink,active
EV-013976,CUST-0175589,XFMR-027070,FDR-0081,SUB-018,33.41834,-112.195497,Level 1,1.4,NEMA 5-15,2023-12-01,Tesla,offline
EV-013977,CUST-0175596,XFMR-027071,FDR-0081,SUB-018,33.418704,-112.195867,Level 2,19.2,J1772,2020-09-01,private,active
EV-013978,CUST-0175601,XFMR-027072,FDR-0081,SUB-018,33.418351,-112.195235,DCFC,150,CCS,2020-06-01,ChargePoint,active
EV-013979,CUST-0175608,XFMR-027072,FDR-0081,SUB-018,33.418236,-112.195116,Level 1,1.4,NEMA 5-15,2022-07-01,Blink,active
EV-013980,CUST-0175624,XFMR-027076,FDR-0081,SUB-018,33.416928,-112.195707,Level 2,7.7,J1772,2022-08-01,Blink,active
EV-013981,CUST-0175627,XFMR-027078,FDR-0081,SUB-018,33.416623,-112.195673,Level 1,1.4,NEMA 5-15,2022-11-01,Electrify America,active
EV-013982,CUST-0175633,XFMR-027078,FDR-0081,SUB-018,33.417034,-112.195226,Level 2,7.7,J1772,2024-02-01,Tesla,active
EV-013983,CUST-0175638,XFMR-027079,FDR-0081,SUB-018,33.416921,-112.196016,Level 2,7.7,J1772,2023-09-01,EVgo,active
EV-013984,CUST-0175641,XFMR-027079,FDR-0081,SUB-018,33.416622,-112.195393,Level 2,19.2,J1772,2023-11-01,Tesla,active
EV-013985,CUST-0175647,XFMR-027080,FDR-0081,SUB-018,33.416564,-112.195256,Level 2,19.2,J1772,2020-06-01,ChargePoint,active
EV-013986,CUST-0175653,XFMR-027080,FDR-0081,SUB-018,33.416287,-112.195247,Level 1,1.4,NEMA 5-15,2022-06-01,private,active
EV-013987,CUST-0175675,XFMR-027083,FDR-0081,SUB-018,33.416144,-112.195722,Level 2,19.2,J1772,2020-08-01,Tesla,active
EV-013988,CUST-0175694,XFMR-027086,FDR-0081,SUB-018,33.415203,-112.195135,Level 2,19.2,J1772,2022-08-01,ChargePoint,active
EV-013989,CUST-0175719,XFMR-027090,FDR-0081,SUB-018,33.413798,-112.195465,Level 2,7.7,J1772,2023-03-01,private,active
EV-013990,CUST-0175728,XFMR-027092,FDR-0081,SUB-018,33.414021,-112.19592,DCFC,50,CCS,2024-11-01,Blink,active
EV-013991,CUST-0175736,XFMR-027093,FDR-0081,SUB-018,33.413413,-112.195139,Level 2,11.5,J1772,2019-08-01,Electrify America,active
EV-013992,CUST-0175744,XFMR-027094,FDR-0081,SUB-018,33.412999,-112.195267,Level 2,19.2,J1772,2022-09-01,Electrify America,active
EV-013993,CUST-0175751,XFMR-027095,FDR-0081,SUB-018,33.413278,-112.196019,Level 2,19.2,J1772,2022-11-01,Electrify America,active
EV-013994,CUST-0175755,XFMR-027097,FDR-0081,SUB-018,33.412952,-112.195349,Level 1,1.4,NEMA 5-15,2020-08-01,Electrify America,active
EV-013995,CUST-0175763,XFMR-027097,FDR-0081,SUB-018,33.412699,-112.19597,Level 2,7.7,J1772,2023-12-01,Tesla,active
EV-013996,CUST-0175783,XFMR-027101,FDR-0081,SUB-018,33.411976,-112.195458,Level 2,11.5,J1772,2024-10-01,Tesla,active
EV-013997,CUST-0175803,XFMR-027104,FDR-0081,SUB-018,33.410768,-112.195879,DCFC,350,CCS,2020-02-01,EVgo,active
EV-013998,CUST-0175816,XFMR-027105,FDR-0081,SUB-018,33.41062,-112.195109,DCFC,150,CCS,2019-07-01,Tesla,active
EV-013999,CUST-0175818,XFMR-027106,FDR-0081,SUB-018,33.410606,-112.195617,Level 2,7.7,J1772,2021-01-01,Blink,active
EV-014000,CUST-0175819,XFMR-027106,FDR-0081,SUB-018,33.41032,-112.195075,Level 2,11.5,J1772,2019-10-01,Tesla,active
EV-014001,CUST-0175825,XFMR-027108,FDR-0081,SUB-018,33.410197,-112.195321,Level 2,7.7,J1772,2023-03-01,ChargePoint,active
EV-014002,CUST-0175846,XFMR-027111,FDR-0081,SUB-018,33.409032,-112.195802,Level 2,11.5,J1772,2021-10-01,Electrify America,active
EV-014003,CUST-0175850,XFMR-027112,FDR-0081,SUB-018,33.40878,-112.195341,Level 2,11.5,J1772,2023-01-01,Electrify America,active
EV-014004,CUST-0175869,XFMR-027114,FDR-0081,SUB-018,33.408793,-112.195367,Level 2,11.5,J1772,2021-12-01,ChargePoint,active
EV-014005,CUST-0175870,XFMR-027114,FDR-0081,SUB-018,33.408817,-112.195915,Level 1,1.4,NEMA 5-15,2021-11-01,Electrify America,active
EV-014006,CUST-0175881,XFMR-027115,FDR-0081,SUB-018,33.40811,-112.19602,Level 2,7.7,J1772,2021-10-01,ChargePoint,active
EV-014007,CUST-0175882,XFMR-027115,FDR-0081,SUB-018,33.408452,-112.196078,Level 1,1.4,NEMA 5-15,2024-02-01,Blink,active
EV-014008,CUST-0175897,XFMR-027117,FDR-0081,SUB-018,33.408356,-112.195327,Level 2,19.2,J1772,2020-10-01,EVgo,active
EV-014009,CUST-0175912,XFMR-027121,FDR-0081,SUB-018,33.406793,-112.195342,Level 1,1.4,NEMA 5-15,2024-12-01,EVgo,active
EV-014010,CUST-0175916,XFMR-027121,FDR-0081,SUB-018,33.407131,-112.195839,Level 2,11.5,J1772,2022-09-01,ChargePoint,active
EV-014011,CUST-0175928,XFMR-027122,FDR-0081,SUB-018,33.407082,-112.196017,Level 2,11.5,J1772,2020-03-01,EVgo,active
EV-014012,CUST-0175929,XFMR-027122,FDR-0081,SUB-018,33.406789,-112.195582,Level 2,7.7,J1772,2022-11-01,ChargePoint,active
EV-014013,CUST-0175940,XFMR-027123,FDR-0081,SUB-018,33.406718,-112.195976,Level 2,19.2,J1772,2024-11-01,Electrify America,active
EV-014014,CUST-0175945,XFMR-027125,FDR-0081,SUB-018,33.406558,-112.195284,Level 2,7.7,J1772,2019-04-01,private,active
EV-014015,CUST-0175960,XFMR-027128,FDR-0081,SUB-018,33.405686,-112.195736,Level 2,19.2,J1772,2024-10-01,ChargePoint,active
EV-014016,CUST-0175994,XFMR-027134,FDR-0081,SUB-018,33.40404,-112.195429,Level 2,11.5,J1772,2022-10-01,ChargePoint,active
EV-014017,CUST-0175995,XFMR-027134,FDR-0081,SUB-018,33.404386,-112.195421,Level 2,11.5,J1772,2021-06-01,Blink,active
EV-014018,CUST-0176025,XFMR-027138,FDR-0081,SUB-018,33.402927,-112.195217,Level 2,11.5,J1772,2024-12-01,Electrify America,active
EV-014019,CUST-0176028,XFMR-027138,FDR-0081,SUB-018,33.403013,-112.195169,Level 1,1.4,NEMA 5-15,2022-01-01,ChargePoint,active
EV-014020,CUST-0176039,XFMR-027139,FDR-0081,SUB-018,33.403316,-112.195284,Level 1,1.4,NEMA 5-15,2024-08-01,ChargePoint,active
EV-014021,CUST-0176042,XFMR-027139,FDR-0081,SUB-018,33.402833,-112.195979,Level 1,1.4,NEMA 5-15,2022-09-01,Electrify America,active
EV-014022,CUST-0176050,XFMR-027141,FDR-0081,SUB-018,33.402821,-112.195978,Level 2,19.2,J1772,2022-08-01,ChargePoint,active
EV-014023,CUST-0176052,XFMR-027141,FDR-0081,SUB-018,33.402625,-112.195426,Level 2,19.2,J1772,2021-01-01,Electrify America,active
EV-014024,CUST-0176056,XFMR-027142,FDR-0081,SUB-018,33.402685,-112.195883,Level 2,19.2,J1772,2024-05-01,ChargePoint,active
EV-014025,CUST-0176092,XFMR-027148,FDR-0081,SUB-018,33.400875,-112.195389,Level 2,19.2,J1772,2022-07-01,private,active
EV-014026,CUST-0176094,XFMR-027148,FDR-0081,SUB-018,33.400842,-112.195927,DCFC,50,CCS,2023-01-01,ChargePoint,active
EV-014027,CUST-0176115,XFMR-027150,FDR-0081,SUB-018,33.401062,-112.195801,Level 2,7.7,J1772,2022-12-01,Blink,active
EV-014028,CUST-0176119,XFMR-027151,FDR-0081,SUB-018,33.400302,-112.195429,Level 2,11.5,J1772,2024-05-01,Tesla,active
EV-014029,CUST-0176135,XFMR-027152,FDR-0081,SUB-018,33.400237,-112.195498,Level 1,1.4,NEMA 5-15,2020-07-01,EVgo,active
EV-014030,CUST-0176154,XFMR-027155,FDR-0081,SUB-018,33.399864,-112.195818,Level 1,1.4,NEMA 5-15,2023-01-01,EVgo,active
EV-014031,CUST-0176175,XFMR-027158,FDR-0081,SUB-018,33.398787,-112.195859,Level 2,11.5,J1772,2021-05-01,ChargePoint,active
EV-014032,CUST-0176184,XFMR-027160,FDR-0081,SUB-018,33.398672,-112.1951,Level 2,7.7,J1772,2021-08-01,Tesla,active
EV-014033,CUST-0176198,XFMR-027163,FDR-0081,SUB-018,33.397993,-112.195503,Level 1,1.4,NEMA 5-15,2022-05-01,EVgo,active
