feeder_id,timestamp,load_mw,load_mvar,voltage_pu,power_factor
FDR-0042,2024-07-21 17:00,13.231,5.676,0.9693,0.919
FDR-0042,2024-07-21 18:00,12.24,5.214,1.0359,0.92
FDR-0042,2024-07-21 19:00,11.119,4.903,0.9909,0.915
FDR-0042,2024-07-21 20:00,9.148,3.499,0.9638,0.934
FDR-0042,2024-07-21 21:00,8.742,4.406,1.0248,0.893
FDR-0042,2024-07-21 22:00,7.38,2.181,1.0071,0.959
FDR-0042,2024-07-21 23:00,7.588,2.626,1.0304,0.945
FDR-0042,2024-10-15 00:00,4.057,1.362,1.0122,0.948
FDR-0042,2024-10-15 01:00,4.38,0.977,0.9684,0.976
FDR-0042,2024-10-15 02:00,4.935,1.258,0.9891,0.969
FDR-0042,2024-10-15 03:00,4.737,2.453,0.9802,0.888
FDR-0042,2024-10-15 04:00,4.468,1.822,1.0471,0.926
FDR-0042,2024-10-15 05:00,4.712,1.118,0.9815,0.973
FDR-0042,2024-10-15 06:00,5.021,1.191,0.9654,0.973
FDR-0042,2024-10-15 07:00,5.307,2.734,0.9803,0.889
FDR-0042,2024-10-15 08:00,6.631,1.829,1.0382,0.964
FDR-0042,2024-10-15 09:00,7.129,3.692,0.9935,0.888
FDR-0042,2024-10-15 10:00,7.859,2.037,0.953,0.968
FDR-0042,2024-10-15 11:00,8.278,3.476,0.9808,0.922
FDR-0042,2024-10-15 12:00,8.737,4.403,0.9806,0.893
FDR-0042,2024-10-15 13:00,7.448,2.578,1.0082,0.945
FDR-0042,2024-10-15 14:00,7.15,1.943,0.9588,0.965
FDR-0042,2024-10-15 15:00,7.275,2.688,0.9679,0.938
FDR-0042,2024-10-15 16:00,8.603,3.895,1.0043,0.911
FDR-0042,2024-10-15 17:00,9.192,2.855,0.9907,0.955
FDR-0042,2024-10-15 18:00,9.263,3.918,0.9865,0.921
FDR-0042,2024-10-15 19:00,9.421,4.8,1.0172,0.891
FDR-0042,2024-10-15 20:00,6.298,2.286,0.9777,0.94
FDR-0042,2024-10-15 21:00,5.916,2.448,1.0068,0.924
FDR-0042,2024-10-15 22:00,6.299,2.815,1.0272,0.913
FDR-0042,2024-10-15 23:00,5.239,1.194,0.9582,0.975
FDR-0042,2024-10-16 00:00,4.584,2.462,0.9595,0.881
FDR-0042,2024-10-16 01:00,4.278,1.015,1.0011,0.973
FDR-0042,2024-10-16 02:00,4.704,1.354,0.988,0.961
FDR-0042,2024-10-16 03:00,4.47,1.904,0.9608,0.92
FDR-0042,2024-10-16 04:00,4.834,1.274,0.967,0.967
FDR-0042,2024-10-16 05:00,4.203,1.915,1.0311,0.91
FDR-0042,2024-10-16 06:00,5.088,2.392,1.0046,0.905
FDR-0042,2024-10-16 07:00,5.237,2.037,0.9721,0.932
FDR-0042,2024-10-16 08:00,5.876,1.523,1.0061,0.968
FDR-0042,2024-10-16 09:00,6.642,2.869,0.9807,0.918
FDR-0042,2024-10-16 10:00,7.728,2.701,0.9645,0.944
FDR-0042,2024-10-16 11:00,8.146,4.286,0.9543,0.885
FDR-0042,2024-10-16 12:00,8.278,2.382,1.0313,0.961
FDR-0042,2024-10-16 13:00,7.807,2.185,1.0331,0.963
FDR-0042,2024-10-16 14:00,7.587,3.631,0.9557,0.902
FDR-0042,2024-10-16 15:00,8.13,4.052,1.0036,0.895
FDR-0042,2024-10-16 16:00,8.376,4.08,1.0438,0.899
FDR-0042,2024-10-16 17:00,9.75,2.881,1.0447,0.959
FDR-0042,2024-10-16 18:00,9.646,4.644,0.9917,0.901
FDR-0042,2024-10-16 19:00,8.725,4.176,1.0241,0.902
FDR-0042,2024-10-16 20:00,7.201,3.323,1.0398,0.908
FDR-0042,2024-10-16 21:00,6.474,2.476,1.0408,0.934
FDR-0042,2024-10-16 22:00,6.078,2.626,1.0432,0.918
FDR-0042,2024-10-16 23:00,5.905,2.533,1.0331,0.919
FDR-0042,2024-10-17 00:00,4.588,1.695,0.961,0.938
FDR-0042,2024-10-17 01:00,4.235,1.867,0.9612,0.915
FDR-0042,2024-10-17 02:00,5.057,1.223,1.0279,0.972
FDR-0042,2024-10-17 03:00,5.131,2.368,1.0133,0.908
FDR-0042,2024-10-17 04:00,4.667,2.207,1.0202,0.904
FDR-0042,2024-10-17 05:00,4.308,1.675,0.9742,0.932
FDR-0042,2024-10-17 06:00,4.621,1.096,1.0405,0.973
FDR-0042,2024-10-17 07:00,5.724,2.404,1.0024,0.922
FDR-0042,2024-10-17 08:00,6.191,1.321,1.0223,0.978
FDR-0042,2024-10-17 09:00,6.741,2.192,1.0215,0.951
FDR-0042,2024-10-17 10:00,7.655,3.33,1.0079,0.917
FDR-0042,2024-10-17 11:00,7.736,3.725,1.0209,0.901
FDR-0042,2024-10-17 12:00,7.564,1.929,1.0013,0.969
FDR-0042,2024-10-17 13:00,8.44,3.174,0.9506,0.936
FDR-0042,2024-10-17 14:00,7.66,2.463,1.0073,0.952
FDR-0042,2024-10-17 15:00,7.062,3.48,0.9744,0.897
FDR-0042,2024-10-17 16:00,8.353,3.141,0.9508,0.936
FDR-0042,2024-10-17 17:00,10.17,3.343,1.0023,0.95
FDR-0042,2024-10-17 18:00,10.029,3.932,1.0164,0.931
FDR-0042,2024-10-17 19:00,8.58,1.955,1.0032,0.975
FDR-0042,2024-10-17 20:00,6.866,2.4,0.9869,0.944
FDR-0042,2024-10-17 21:00,5.831,1.585,0.9902,0.965
FDR-0042,2024-10-17 22:00,6.118,1.761,0.9936,0.961
FDR-0042,2024-10-17 23:00,5.934,1.637,1.0063,0.964
FDR-0042,2024-10-18 00:00,4.442,1.811,0.9597,0.926
FDR-0042,2024-10-18 01:00,4.814,1.097,1.0454,0.975
FDR-0042,2024-10-18 02:00,4.962,2.332,1.0053,0.905
FDR-0042,2024-10-18 03:00,4.82,1.685,1.0268,0.944
FDR-0042,2024-10-18 04:00,5.032,2.128,1.022,0.921
FDR-0042,2024-10-18 05:00,4.896,2.115,1.0237,0.918
FDR-0042,2024-10-18 06:00,4.687,2.362,0.953,0.893
FDR-0042,2024-10-18 07:00,5.186,1.533,0.9703,0.959
FDR-0042,2024-10-18 08:00,5.923,2.699,0.9563,0.91
FDR-0042,2024-10-18 09:00,6.595,2.437,0.9966,0.938
FDR-0042,2024-10-18 10:00,7.962,1.995,1.043,0.97
FDR-0042,2024-10-18 11:00,7.381,3.533,1.0028,0.902
FDR-0042,2024-10-18 12:00,8.346,3.555,1.0127,0.92
FDR-0042,2024-10-18 13:00,7.923,3.949,1.0032,0.895
FDR-0042,2024-10-18 14:00,7.344,2.388,0.9681,0.951
FDR-0042,2024-10-18 15:00,7.329,3.714,1.0144,0.892
FDR-0042,2024-10-18 16:00,8.957,3.339,1.0107,0.937
FDR-0042,2024-10-18 17:00,9.182,4.704,0.9514,0.89
FDR-0042,2024-10-18 18:00,10.06,2.855,0.9935,0.962
FDR-0042,2024-10-18 19:00,8.85,4.632,1.0298,0.886
FDR-0042,2024-10-18 20:00,6.986,2.271,1.0494,0.951
FDR-0042,2024-10-18 21:00,6.305,3.018,1.0289,0.902
FDR-0042,2024-10-18 22:00,6.149,1.459,0.9894,0.973
FDR-0042,2024-10-18 23:00,5.427,2.535,1.029,0.906
FDR-0042,2024-10-19 00:00,3.853,1.078,1.0255,0.963
FDR-0042,2024-10-19 01:00,3.721,1.085,1.041,0.96
FDR-0042,2024-10-19 02:00,4.02,1.901,0.9826,0.904
FDR-0042,2024-10-19 03:00,3.999,1.691,0.9809,0.921
FDR-0042,2024-10-19 04:00,4.251,1.849,0.9765,0.917
FDR-0042,2024-10-19 05:00,4.142,0.963,0.994,0.974
FDR-0042,2024-10-19 06:00,3.791,0.983,1.0309,0.968
FDR-0042,2024-10-19 07:00,4.391,1.443,0.9671,0.95
FDR-0042,2024-10-19 08:00,5.811,1.506,0.9551,0.968
FDR-0042,2024-10-19 09:00,5.739,2.479,0.9646,0.918
FDR-0042,2024-10-19 10:00,6.041,3.128,1.0048,0.888
FDR-0042,2024-10-19 11:00,7.085,2.428,0.9747,0.946
FDR-0042,2024-10-19 12:00,6.517,2.119,0.9834,0.951
FDR-0042,2024-10-19 13:00,6.818,2.586,1.0053,0.935
FDR-0042,2024-10-19 14:00,6.563,3.179,1.0209,0.9
FDR-0042,2024-10-19 15:00,5.991,1.99,0.9609,0.949
FDR-0042,2024-10-19 16:00,7.333,1.806,0.9837,0.971
FDR-0042,2024-10-19 17:00,8.288,3.223,1.0069,0.932
FDR-0042,2024-10-19 18:00,7.521,3.338,1.0008,0.914
FDR-0042,2024-10-19 19:00,7.75,3.087,1.0182,0.929
FDR-0042,2024-10-19 20:00,5.358,2.625,1.0192,0.898
FDR-0042,2024-10-19 21:00,5.461,1.775,1.045,0.951
FDR-0042,2024-10-19 22:00,5.397,2.537,0.9959,0.905
FDR-0042,2024-10-19 23:00,5.057,2.633,1.0208,0.887
FDR-0042,2024-10-20 00:00,3.725,1.389,1.006,0.937
FDR-0042,2024-10-20 01:00,3.941,1.038,1.0288,0.967
FDR-0042,2024-10-20 02:00,3.857,1.944,0.9535,0.893
FDR-0042,2024-10-20 03:00,3.853,1.239,1.0369,0.952
FDR-0042,2024-10-20 04:00,3.987,0.909,1.0492,0.975
FDR-0042,2024-10-20 05:00,3.941,1.495,1.0156,0.935
FDR-0042,2024-10-20 06:00,3.802,1.765,0.9928,0.907
FDR-0042,2024-10-20 07:00,5.021,1.12,0.9824,0.976
FDR-0042,2024-10-20 08:00,5.506,2.312,0.9663,0.922
FDR-0042,2024-10-20 09:00,6.249,2.098,1.0257,0.948
FDR-0042,2024-10-20 10:00,6.981,2.44,0.9778,0.944
FDR-0042,2024-10-20 11:00,6.429,3.382,1.0399,0.885
FDR-0042,2024-10-20 12:00,7.077,1.613,1.0205,0.975
FDR-0042,2024-10-20 13:00,6.886,3.257,1.0229,0.904
FDR-0042,2024-10-20 14:00,6.313,2.03,0.9996,0.952
FDR-0042,2024-10-20 15:00,6.271,3.351,1.0145,0.882
FDR-0042,2024-10-20 16:00,8.041,2.05,1.0076,0.969
FDR-0042,2024-10-20 17:00,8.049,3.429,1.0432,0.92
FDR-0042,2024-10-20 18:00,8.262,2.745,0.9983,0.949
FDR-0042,2024-10-20 19:00,7.04,3.781,0.98,0.881
FDR-0042,2024-10-20 20:00,5.804,2.087,1.0259,0.941
FDR-0042,2024-10-20 21:00,5.198,2.473,0.9664,0.903
FDR-0042,2024-10-20 22:00,4.842,1.642,0.9613,0.947
FDR-0042,2024-10-20 23:00,4.656,2.385,0.9923,0.89
FDR-0042,2024-10-21 00:00,4.108,0.917,1.0047,0.976
FDR-0042,2024-10-21 01:00,4.177,1.611,0.9788,0.933
FDR-0042,2024-10-21 02:00,4.997,2.434,1.0252,0.899
FDR-0042,2024-10-21 03:00,5.007,1.233,1.0416,0.971
FDR-0042,2024-10-21 04:00,4.516,0.986,1.0002,0.977
FDR-0042,2024-10-21 05:00,4.899,1.351,0.9749,0.964
FDR-0042,2024-10-21 06:00,5.004,1.898,0.9509,0.935
FDR-0042,2024-10-21 07:00,5.286,1.278,1.0234,0.972
FDR-0042,2024-10-21 08:00,5.874,2.977,1.0473,0.892
FDR-0042,2024-10-21 09:00,7.635,3.018,1.0014,0.93
FDR-0042,2024-10-21 10:00,7.782,3.431,1.0253,0.915
FDR-0042,2024-10-21 11:00,8.435,2.712,0.96,0.952
FDR-0042,2024-10-21 12:00,8.103,4.039,0.9917,0.895
FDR-0042,2024-10-21 13:00,8.258,3.858,0.9891,0.906
FDR-0042,2024-10-21 14:00,8.061,2.09,1.0028,0.968
FDR-0042,2024-10-21 15:00,8.107,3.502,1.0369,0.918
FDR-0042,2024-10-21 16:00,8.913,2.768,0.9569,0.955
FDR-0042,2024-10-21 17:00,8.724,4.176,0.9696,0.902
FDR-0042,2024-10-21 18:00,9.508,4.05,0.9562,0.92
FDR-0042,2024-10-21 19:00,8.4,2.384,0.9874,0.962
FDR-0042,2024-10-21 20:00,6.97,3.552,1.0323,0.891
FDR-0042,2024-10-21 21:00,5.998,1.749,1.0134,0.96
FDR-0042,2024-10-21 22:00,6.044,2.008,0.9555,0.949
FDR-0042,2024-10-21 23:00,5.491,1.824,0.9981,0.949
FDR-0043,2024-01-15 00:00,3.933,1.265,1.0481,0.952
FDR-0043,2024-01-15 01:00,3.781,1.216,0.988,0.952
FDR-0043,2024-01-15 02:00,3.757,1.841,1.0175,0.898
FDR-0043,2024-01-15 03:00,3.844,1.969,1.0133,0.89
FDR-0043,2024-01-15 04:00,4.34,2.247,1.045,0.888
FDR-0043,2024-01-15 05:00,3.986,2.151,0.9578,0.88
FDR-0043,2024-01-15 06:00,4.376,2.181,0.98,0.895
FDR-0043,2024-01-15 07:00,4.957,1.032,0.9608,0.979
FDR-0043,2024-01-15 08:00,5.334,2.703,0.999,0.892
FDR-0043,2024-01-15 09:00,6.272,2.235,0.9995,0.942
FDR-0043,2024-01-15 10:00,6.208,2.882,1.0192,0.907
FDR-0043,2024-01-15 11:00,6.673,2.679,1.0093,0.928
FDR-0043,2024-01-15 12:00,7.377,3.759,1.009,0.891
FDR-0043,2024-01-15 13:00,7.158,2.669,0.9626,0.937
FDR-0043,2024-01-15 14:00,6.54,2.264,0.9801,0.945
FDR-0043,2024-01-15 15:00,6.536,1.776,0.9955,0.965
FDR-0043,2024-01-15 16:00,7.087,3.806,0.9841,0.881
FDR-0043,2024-01-15 17:00,8.363,3.859,0.9788,0.908
FDR-0043,2024-01-15 18:00,8.017,2.369,0.9642,0.959
FDR-0043,2024-01-15 19:00,6.976,2.757,0.9519,0.93
FDR-0043,2024-01-15 20:00,5.81,2.51,0.995,0.918
FDR-0043,2024-01-15 21:00,5.263,1.555,1.0128,0.959
FDR-0043,2024-01-15 22:00,4.956,1.646,1.0137,0.949
FDR-0043,2024-01-15 23:00,4.792,2.334,1.0493,0.899
FDR-0043,2024-01-16 00:00,3.796,1.077,0.9778,0.962
FDR-0043,2024-01-16 01:00,3.788,1.014,1.0034,0.966
FDR-0043,2024-01-16 02:00,3.898,1.075,0.957,0.964
FDR-0043,2024-01-16 03:00,3.911,1.125,1.0087,0.961
FDR-0043,2024-01-16 04:00,3.9,1.731,1.0042,0.914
FDR-0043,2024-01-16 05:00,4.074,1.107,1.0114,0.965
FDR-0043,2024-01-16 06:00,3.886,0.809,0.994,0.979
FDR-0043,2024-01-16 07:00,4.434,1.031,0.9606,0.974
FDR-0043,2024-01-16 08:00,5.643,2.538,1.0005,0.912
FDR-0043,2024-01-16 09:00,5.702,2.729,0.9817,0.902
FDR-0043,2024-01-16 10:00,6.89,3.472,0.9662,0.893
FDR-0043,2024-01-16 11:00,6.964,2.619,0.9922,0.936
FDR-0043,2024-01-16 12:00,6.877,2.804,0.9865,0.926
FDR-0043,2024-01-16 13:00,6.598,2.85,0.9885,0.918
FDR-0043,2024-01-16 14:00,6.988,3.04,0.9734,0.917
FDR-0043,2024-01-16 15:00,6.419,2.177,0.9701,0.947
FDR-0043,2024-01-16 16:00,7.344,2.084,0.9997,0.962
FDR-0043,2024-01-16 17:00,8.253,3.104,1.0455,0.936
FDR-0043,2024-01-16 18:00,8.154,3.013,1.0056,0.938
FDR-0043,2024-01-16 19:00,7.019,3.419,1.0146,0.899
FDR-0043,2024-01-16 20:00,5.485,1.683,0.9989,0.956
FDR-0043,2024-01-16 21:00,5.211,2.188,0.9589,0.922
FDR-0043,2024-01-16 22:00,4.864,2.188,1.0032,0.912
FDR-0043,2024-01-16 23:00,4.661,1.915,0.9717,0.925
FDR-0043,2024-01-17 00:00,3.824,1.31,0.9961,0.946
FDR-0043,2024-01-17 01:00,4.188,1.707,0.995,0.926
FDR-0043,2024-01-17 02:00,4.257,2.157,1.0248,0.892
FDR-0043,2024-01-17 03:00,4.356,2.268,1.0271,0.887
FDR-0043,2024-01-17 04:00,4.265,1.855,0.9836,0.917
FDR-0043,2024-01-17 05:00,3.659,1.875,1.0332,0.89
FDR-0043,2024-01-17 06:00,4.365,2.114,0.9958,0.9
FDR-0043,2024-01-17 07:00,5.136,2.744,1.0107,0.882
FDR-0043,2024-01-17 08:00,5.379,1.417,1.0444,0.967
FDR-0043,2024-01-17 09:00,6.604,3.254,0.9901,0.897
FDR-0043,2024-01-17 10:00,6.571,3.145,0.9766,0.902
FDR-0043,2024-01-17 11:00,6.674,1.521,0.9796,0.975
FDR-0043,2024-01-17 12:00,6.791,2.28,0.9883,0.948
FDR-0043,2024-01-17 13:00,7.257,2.462,0.9713,0.947
FDR-0043,2024-01-17 14:00,6.197,1.553,0.9538,0.97
FDR-0043,2024-01-17 15:00,6.657,3.52,0.9894,0.884
FDR-0043,2024-01-17 16:00,7.568,3.247,1.0346,0.919
FDR-0043,2024-01-17 17:00,8.266,4.416,1.0289,0.882
FDR-0043,2024-01-17 18:00,8.065,3.085,1.049,0.934
FDR-0043,2024-01-17 19:00,7.211,3.513,1.0088,0.899
FDR-0043,2024-01-17 20:00,5.548,2.158,1.0069,0.932
FDR-0043,2024-01-17 21:00,5.456,2.308,0.967,0.921
FDR-0043,2024-01-17 22:00,5.415,1.155,1.0086,0.978
FDR-0043,2024-01-17 23:00,4.945,1.66,0.9674,0.948
FDR-0043,2024-01-18 00:00,3.894,1.864,0.9877,0.902
FDR-0043,2024-01-18 01:00,3.879,1.767,1.0276,0.91
FDR-0043,2024-01-18 02:00,3.891,1.727,1.0232,0.914
FDR-0043,2024-01-18 03:00,4.339,2.175,0.9825,0.894
FDR-0043,2024-01-18 04:00,4.338,1.782,1.015,0.925
FDR-0043,2024-01-18 05:00,3.616,1.11,0.9859,0.956
FDR-0043,2024-01-18 06:00,4.14,2.052,0.9913,0.896
FDR-0043,2024-01-18 07:00,4.808,1.839,0.984,0.934
FDR-0043,2024-01-18 08:00,5.722,1.819,1.0088,0.953
FDR-0043,2024-01-18 09:00,5.853,1.567,1.0398,0.966
FDR-0043,2024-01-18 10:00,6.813,3.677,1.0426,0.88
FDR-0043,2024-01-18 11:00,7.06,3.419,0.9656,0.9
FDR-0043,2024-01-18 12:00,7.087,3.611,1.0307,0.891
FDR-0043,2024-01-18 13:00,6.62,2.223,0.9548,0.948
FDR-0043,2024-01-18 14:00,6.671,2.552,1.0148,0.934
FDR-0043,2024-01-18 15:00,6.538,2.522,1.0496,0.933
FDR-0043,2024-01-18 16:00,8.028,4.135,1.0086,0.889
FDR-0043,2024-01-18 17:00,8.261,3.716,1.0424,0.912
FDR-0043,2024-01-18 18:00,7.968,3.746,1.0301,0.905
FDR-0043,2024-01-18 19:00,7.141,2.138,1.0048,0.958
FDR-0043,2024-01-18 20:00,6.1,2.153,0.9774,0.943
FDR-0043,2024-01-18 21:00,5.465,2.616,1.0453,0.902
FDR-0043,2024-01-18 22:00,5.361,1.222,0.9959,0.975
FDR-0043,2024-01-18 23:00,4.906,1.431,0.9626,0.96
FDR-0043,2024-01-19 00:00,3.522,1.511,0.9649,0.919
FDR-0043,2024-01-19 01:00,4.022,2.027,0.971,0.893
FDR-0043,2024-01-19 02:00,4.057,1.086,0.9807,0.966
FDR-0043,2024-01-19 03:00,4.203,1.553,1.0324,0.938
FDR-0043,2024-01-19 04:00,4.353,2.302,1.0403,0.884
FDR-0043,2024-01-19 05:00,3.865,1.377,0.9519,0.942
FDR-0043,2024-01-19 06:00,4.215,2.264,0.993,0.881
FDR-0043,2024-01-19 07:00,4.644,1.372,1.0283,0.959
FDR-0043,2024-01-19 08:00,5.408,1.66,0.9527,0.956
FDR-0043,2024-01-19 09:00,6.561,3.14,0.994,0.902
FDR-0043,2024-01-19 10:00,6.259,2.354,1.0305,0.936
FDR-0043,2024-01-19 11:00,6.417,3.234,0.986,0.893
FDR-0043,2024-01-19 12:00,6.716,1.959,1.0486,0.96
FDR-0043,2024-01-19 13:00,7.314,3.706,1.0115,0.892
FDR-0043,2024-01-19 14:00,6.773,2.226,0.966,0.95
FDR-0043,2024-01-19 15:00,6.678,2.945,1.0164,0.915
FDR-0043,2024-01-19 16:00,7.973,4.04,0.9633,0.892
FDR-0043,2024-01-19 17:00,7.913,2.308,1.0381,0.96
FDR-0043,2024-01-19 18:00,7.862,2.499,0.9742,0.953
FDR-0043,2024-01-19 19:00,7.469,2.178,1.0457,0.96
FDR-0043,2024-01-19 20:00,5.855,2.046,1.0372,0.944
FDR-0043,2024-01-19 21:00,5.674,2.519,0.9937,0.914
FDR-0043,2024-01-19 22:00,5.218,2.159,0.9676,0.924
FDR-0043,2024-01-19 23:00,4.66,1.564,1.0059,0.948
FDR-0043,2024-01-20 00:00,2.981,0.747,0.9736,0.97
FDR-0043,2024-01-20 01:00,3.251,1.136,1.0385,0.944
FDR-0043,2024-01-20 02:00,3.556,1.037,0.9555,0.96
FDR-0043,2024-01-20 03:00,3.659,1.772,0.9543,0.9
FDR-0043,2024-01-20 04:00,3.671,1.63,0.9891,0.914
FDR-0043,2024-01-20 05:00,3.515,1.422,0.9839,0.927
FDR-0043,2024-01-20 06:00,3.547,1.728,0.9691,0.899
FDR-0043,2024-01-20 07:00,4.243,1.136,0.9604,0.966
FDR-0043,2024-01-20 08:00,4.645,2.289,0.9979,0.897
FDR-0043,2024-01-20 09:00,5.53,2.909,1.0343,0.885
FDR-0043,2024-01-20 10:00,5.32,1.711,0.963,0.952
FDR-0043,2024-01-20 11:00,5.365,2.837,0.9975,0.884
FDR-0043,2024-01-20 12:00,5.657,2.41,1.0001,0.92
FDR-0043,2024-01-20 13:00,5.559,2.418,1.0017,0.917
FDR-0043,2024-01-20 14:00,5.666,2.448,1.005,0.918
FDR-0043,2024-01-20 15:00,5.338,2.11,0.9939,0.93
FDR-0043,2024-01-20 16:00,6.597,1.924,0.9887,0.96
FDR-0043,2024-01-20 17:00,7.281,1.727,1.0244,0.973
FDR-0043,2024-01-20 18:00,7.209,2.075,1.0087,0.961
FDR-0043,2024-01-20 19:00,6.366,3.436,0.9931,0.88
FDR-0043,2024-01-20 20:00,5.13,1.394,1.0471,0.965
FDR-0043,2024-01-20 21:00,4.811,1.026,0.9871,0.978
FDR-0043,2024-01-20 22:00,4.179,2.199,1.0485,0.885
FDR-0043,2024-01-20 23:00,4.248,1.101,0.9707,0.968
FDR-0043,2024-01-21 00:00,2.946,1.183,1.0491,0.928
FDR-0043,2024-01-21 01:00,3.174,1.474,0.986,0.907
FDR-0043,2024-01-21 02:00,3.234,1.278,1.0343,0.93
FDR-0043,2024-01-21 03:00,3.51,1.129,0.9815,0.952
FDR-0043,2024-01-21 04:00,3.348,1.486,1.0412,0.914
FDR-0043,2024-01-21 05:00,3.226,1.355,1.0417,0.922
FDR-0043,2024-01-21 06:00,3.302,1.209,1.0253,0.939
FDR-0043,2024-01-21 07:00,4.336,2.038,1.0455,0.905
FDR-0043,2024-01-21 08:00,4.551,1.274,1.032,0.963
FDR-0043,2024-01-21 09:00,5.219,2.112,0.9893,0.927
FDR-0043,2024-01-21 10:00,5.555,2.195,1.0039,0.93
FDR-0043,2024-01-21 11:00,5.725,2.837,0.9826,0.896
FDR-0043,2024-01-21 12:00,5.806,2.894,1.023,0.895
FDR-0043,2024-01-21 13:00,6.284,2.696,1.0419,0.919
FDR-0043,2024-01-21 14:00,5.789,1.964,1.0432,0.947
FDR-0043,2024-01-21 15:00,5.919,2.697,1.0492,0.91
FDR-0043,2024-01-21 16:00,6.86,2.467,1.0398,0.941
FDR-0043,2024-01-21 17:00,7.25,3.449,1.0197,0.903
FDR-0043,2024-01-21 18:00,6.421,2.793,1.0479,0.917
FDR-0043,2024-01-21 19:00,5.976,1.498,0.975,0.97
FDR-0043,2024-01-21 20:00,5.164,2.646,0.959,0.89
FDR-0043,2024-01-21 21:00,4.832,1.519,0.996,0.954
FDR-0043,2024-01-21 22:00,4.273,2.057,1.0359,0.901
FDR-0043,2024-01-21 23:00,4.387,2.199,1.0344,0.894
FDR-0043,2024-04-15 00:00,3.126,0.948,0.9744,0.957
FDR-0043,2024-04-15 01:00,3.56,1.157,0.9617,0.951
FDR-0043,2024-04-15 02:00,3.696,1.608,0.9743,0.917
FDR-0043,2024-04-15 03:00,3.502,1.666,1.0077,0.903
FDR-0043,2024-04-15 04:00,3.598,1.208,0.9775,0.948
FDR-0043,2024-04-15 05:00,3.094,1.559,0.9841,0.893
FDR-0043,2024-04-15 06:00,3.563,1.317,0.9974,0.938
FDR-0043,2024-04-15 07:00,4.074,1.424,0.9988,0.944
FDR-0043,2024-04-15 08:00,4.828,1.482,0.9553,0.956
FDR-0043,2024-04-15 09:00,5.408,1.816,0.9974,0.948
FDR-0043,2024-04-15 10:00,5.374,2.886,0.9875,0.881
FDR-0043,2024-04-15 11:00,5.987,2.831,1.0485,0.904
FDR-0043,2024-04-15 12:00,5.966,2.923,1.0008,0.898
FDR-0043,2024-04-15 13:00,6.245,1.332,1.0314,0.978
FDR-0043,2024-04-15 14:00,5.632,1.968,0.9982,0.944
FDR-0043,2024-04-15 15:00,5.467,2.262,1.0157,0.924
FDR-0043,2024-04-15 16:00,5.986,2.831,0.9802,0.904
FDR-0043,2024-04-15 17:00,7.373,2.093,1.0427,0.962
FDR-0043,2024-04-15 18:00,6.564,2.615,0.9517,0.929
FDR-0043,2024-04-15 19:00,6.893,3.569,0.9534,0.888
FDR-0043,2024-04-15 20:00,4.604,2.191,0.9952,0.903
FDR-0043,2024-04-15 21:00,4.859,2.2,1.046,0.911
FDR-0043,2024-04-15 22:00,4.59,2.465,1.0453,0.881
FDR-0043,2024-04-15 23:00,3.969,1.922,0.9955,0.9
FDR-0043,2024-04-16 00:00,3.165,1.051,1.0498,0.949
FDR-0043,2024-04-16 01:00,3.525,1.055,0.9973,0.958
FDR-0043,2024-04-16 02:00,3.282,0.851,1.0341,0.968
FDR-0043,2024-04-16 03:00,3.587,1.696,0.9509,0.904
FDR-0043,2024-04-16 04:00,3.214,1.492,1.0171,0.907
FDR-0043,2024-04-16 05:00,3.128,1.461,0.9539,0.906
FDR-0043,2024-04-16 06:00,3.482,1.365,0.9675,0.931
FDR-0043,2024-04-16 07:00,4.419,2.178,0.9519,0.897
FDR-0043,2024-04-16 08:00,4.419,1.289,0.9932,0.96
FDR-0043,2024-04-16 09:00,4.893,2.356,1.0233,0.901
FDR-0043,2024-04-16 10:00,5.349,2.114,1.0358,0.93
FDR-0043,2024-04-16 11:00,6.033,1.225,1.0079,0.98
FDR-0043,2024-04-16 12:00,6.212,1.952,0.9694,0.954
FDR-0043,2024-04-16 13:00,6.151,2.73,1.021,0.914
FDR-0043,2024-04-16 14:00,5.979,1.944,1.0068,0.951
FDR-0043,2024-04-16 15:00,5.972,2.79,0.973,0.906
FDR-0043,2024-04-16 16:00,6.792,2.79,1.0018,0.925
FDR-0043,2024-04-16 17:00,6.686,2.471,1.0291,0.938
FDR-0043,2024-04-16 18:00,7.229,2.6,0.9924,0.941
FDR-0043,2024-04-16 19:00,6.185,1.38,1.0256,0.976
FDR-0043,2024-04-16 20:00,4.537,1.586,1.0234,0.944
FDR-0043,2024-04-16 21:00,5.007,1.401,1.0441,0.963
FDR-0043,2024-04-16 22:00,4.355,1.881,0.9597,0.918
FDR-0043,2024-04-16 23:00,3.885,1.815,0.9998,0.906
FDR-0043,2024-04-17 00:00,2.921,1.488,1.0274,0.891
FDR-0043,2024-04-17 01:00,3.548,1.837,0.9921,0.888
FDR-0043,2024-04-17 02:00,3.567,1.364,0.9555,0.934
FDR-0043,2024-04-17 03:00,3.7,1.52,1.0082,0.925
FDR-0043,2024-04-17 04:00,3.608,1.321,0.9635,0.939
FDR-0043,2024-04-17 05:00,3.151,1.361,1.0167,0.918
FDR-0043,2024-04-17 06:00,3.396,0.707,1.0164,0.979
FDR-0043,2024-04-17 07:00,4.043,0.94,1.035,0.974
FDR-0043,2024-04-17 08:00,5.041,1.621,0.9716,0.952
