transformer_id,inspection_date,work_order_id,inspection_type,condition_before,condition_after
XFMR-020697,2017-05-11 18:36:36.186040,WO-009242,routine,2,3
XFMR-020697,2020-01-24 18:36:36.186050,WO-009243,routine,2,3
XFMR-011499,2018-08-26 18:36:36.186071,WO-009244,preventive,5,4
XFMR-010978,2019-07-20 18:36:36.186091,WO-009245,routine,3,2
XFMR-010978,2025-07-02 18:36:36.186101,WO-009246,routine,2,2
XFMR-010978,2023-12-23 18:36:36.186111,WO-009247,routine,2,2
XFMR-015160,2019-09-26 18:36:36.186130,WO-009248,routine,2,3
XFMR-000550,2025-01-06 18:36:36.186150,WO-009249,preventive,2,3
XFMR-000550,2024-11-22 18:36:36.186161,WO-009250,emergency,2,3
XFMR-005355,2021-02-05 18:36:36.186180,WO-009251,routine,2,2
XFMR-005355,2019-11-12 18:36:36.186190,WO-009252,routine,3,2
XFMR-002910,2019-11-01 18:36:36.186211,WO-009253,routine,1,2
XFMR-002910,2016-05-20 18:36:36.186221,WO-009254,routine,3,2
XFMR-002910,2017-08-29 18:36:36.186231,WO-009255,routine,3,2
XFMR-017061,2016-08-31 18:36:36.186250,WO-009256,preventive,3,3
XFMR-017061,2021-11-18 18:36:36.186260,WO-009257,routine,3,3
XFMR-018358,2020-06-03 18:36:36.186280,WO-009258,routine,3,2
XFMR-020392,2023-10-29 18:36:36.186300,WO-009259,routine,1,1
XFMR-020392,2023-12-26 18:36:36.186310,WO-009260,preventive,1,1
XFMR-020392,2018-10-12 18:36:36.186320,WO-009261,preventive,2,1
XFMR-003049,2017-05-25 18:36:36.186339,WO-009262,routine,3,3
XFMR-003049,2024-06-30 18:36:36.186349,WO-009263,routine,2,3
XFMR-003049,2018-01-23 18:36:36.186359,WO-009264,preventive,2,3
XFMR-017063,2019-02-24 18:36:36.186378,WO-009265,preventive,4,4
XFMR-005285,2018-09-14 18:36:36.186398,WO-009266,routine,4,4
XFMR-003754,2017-06-22 18:36:36.186418,WO-009267,routine,2,3
XFMR-020813,2019-11-04 18:36:36.186437,WO-009268,routine,3,3
XFMR-020813,2016-04-12 18:36:36.186447,WO-009269,routine,3,3
XFMR-020813,2018-06-16 18:36:36.186457,WO-009270,preventive,4,3
XFMR-004047,2024-06-06 18:36:36.186476,WO-009271,routine,5,5
XFMR-005911,2023-10-21 18:36:36.186496,WO-009272,routine,1,2
XFMR-008797,2018-12-15 18:36:36.186516,WO-009273,routine,1,1
XFMR-008797,2018-04-08 18:36:36.186526,WO-009274,routine,2,1
XFMR-002453,2020-12-29 18:36:36.186546,WO-009275,preventive,1,2
XFMR-013043,2021-05-21 18:36:36.186565,WO-009276,routine,4,4
XFMR-013043,2025-10-30 18:36:36.186576,WO-009277,routine,5,4
XFMR-001980,2016-10-28 18:36:36.186595,WO-009278,routine,3,2
XFMR-018507,2016-06-30 18:36:36.186615,WO-009279,preventive,4,3
XFMR-002068,2017-05-18 18:36:36.186635,WO-009280,routine,3,2
XFMR-016058,2018-06-28 18:36:36.186655,WO-009281,preventive,2,3
XFMR-016058,2017-05-15 18:36:36.186666,WO-009282,routine,2,3
XFMR-016058,2020-08-23 18:36:36.186676,WO-009283,emergency,3,3
XFMR-019054,2017-10-04 18:36:36.186695,WO-009284,routine,4,4
XFMR-019054,2019-07-24 18:36:36.186705,WO-009285,emergency,5,4
XFMR-019054,2021-11-09 18:36:36.186717,WO-009286,routine,3,4
XFMR-008411,2016-04-06 18:36:36.186736,WO-009287,routine,2,2
XFMR-008411,2022-08-18 18:36:36.186746,WO-009288,preventive,2,2
XFMR-008411,2021-05-20 18:36:36.186756,WO-009289,routine,3,2
XFMR-010992,2019-04-20 18:36:36.186775,WO-009290,routine,2,2
XFMR-010992,2020-12-03 18:36:36.186785,WO-009291,routine,2,2
XFMR-010400,2016-10-16 18:36:36.186805,WO-009292,routine,4,5
XFMR-004446,2023-10-04 18:36:36.186825,WO-009293,preventive,3,3
XFMR-012907,2021-12-05 18:36:36.186844,WO-009294,routine,2,1
XFMR-012907,2016-12-06 18:36:36.186855,WO-009295,routine,1,1
XFMR-012085,2021-11-19 18:36:36.186874,WO-009296,emergency,1,2
XFMR-012085,2024-12-13 18:36:36.186884,WO-009297,preventive,2,2
XFMR-008493,2018-07-08 18:36:36.186904,WO-009298,preventive,3,4
XFMR-008493,2016-12-02 18:36:36.186914,WO-009299,preventive,3,4
XFMR-018933,2017-12-03 18:36:36.186933,WO-009300,routine,4,3
XFMR-018933,2025-12-24 18:36:36.186943,WO-009301,routine,4,3
XFMR-018933,2021-05-06 18:36:36.186953,WO-009302,routine,2,3
XFMR-017416,2017-05-25 18:36:36.186972,WO-009303,routine,5,5
XFMR-017416,2024-08-15 18:36:36.186983,WO-009304,emergency,4,5
XFMR-007069,2025-02-06 18:36:36.187002,WO-009305,routine,4,3
XFMR-007069,2018-04-19 18:36:36.187012,WO-009306,routine,2,3
XFMR-006271,2022-11-01 18:36:36.187033,WO-009307,routine,3,3
XFMR-017620,2020-12-19 18:36:36.187054,WO-009308,preventive,1,1
XFMR-017620,2022-07-15 18:36:36.187064,WO-009309,routine,2,1
XFMR-011310,2021-10-11 18:36:36.187084,WO-009310,routine,4,3
XFMR-009536,2020-06-10 18:36:36.187110,WO-009311,preventive,3,2
XFMR-006731,2022-11-02 18:36:36.187136,WO-009312,routine,2,2
XFMR-006731,2017-02-17 18:36:36.187150,WO-009313,routine,3,2
XFMR-006731,2018-11-04 18:36:36.187162,WO-009314,routine,1,2
XFMR-013443,2025-08-06 18:36:36.187186,WO-009315,routine,5,4
XFMR-007503,2017-06-19 18:36:36.187209,WO-009316,emergency,1,1
XFMR-007503,2020-05-08 18:36:36.187220,WO-009317,routine,2,1
XFMR-007503,2025-07-13 18:36:36.187230,WO-009318,routine,1,1
XFMR-016115,2020-12-15 18:36:36.187257,WO-009319,preventive,1,1
XFMR-008914,2022-06-15 18:36:36.187281,WO-009320,routine,3,3
XFMR-008914,2025-11-22 18:36:36.187296,WO-009321,routine,3,3
XFMR-009072,2021-05-02 18:36:36.187323,WO-009322,routine,3,2
XFMR-009072,2022-11-30 18:36:36.187337,WO-009323,emergency,2,2
XFMR-016803,2022-02-20 18:36:36.187361,WO-009324,preventive,2,3
XFMR-016803,2024-09-01 18:36:36.187373,WO-009325,preventive,2,3
XFMR-008828,2023-08-06 18:36:36.187398,WO-009326,routine,4,4
XFMR-018166,2024-09-28 18:36:36.187425,WO-009327,routine,1,2
XFMR-018166,2020-05-05 18:36:36.187440,WO-009328,routine,3,2
XFMR-018166,2022-03-18 18:36:36.187450,WO-009329,emergency,1,2
XFMR-012871,2022-08-14 18:36:36.187469,WO-009330,routine,3,4
XFMR-004982,2025-07-12 18:36:36.187492,WO-009331,routine,5,4
XFMR-004982,2017-04-17 18:36:36.187503,WO-009332,emergency,3,4
XFMR-012332,2017-04-22 18:36:36.187523,WO-009333,routine,3,4
XFMR-012332,2023-04-04 18:36:36.187533,WO-009334,routine,4,4
XFMR-006686,2021-10-17 18:36:36.187553,WO-009335,routine,2,2
XFMR-003756,2024-10-28 18:36:36.187573,WO-009336,routine,3,2
XFMR-018623,2018-06-23 18:36:36.187593,WO-009337,routine,2,1
XFMR-018623,2021-02-01 18:36:36.187604,WO-009338,routine,1,1
XFMR-015137,2020-02-03 18:36:36.187623,WO-009339,routine,3,4
XFMR-009648,2022-12-19 18:36:36.187644,WO-009340,routine,2,2
XFMR-013637,2018-10-03 18:36:36.187664,WO-009341,emergency,1,2
XFMR-013637,2017-05-29 18:36:36.187675,WO-009342,preventive,1,2
XFMR-013637,2024-04-08 18:36:36.187685,WO-009343,routine,3,2
XFMR-004022,2018-01-09 18:36:36.187705,WO-009344,routine,1,2
XFMR-004022,2023-09-12 18:36:36.187715,WO-009345,preventive,3,2
XFMR-006718,2024-08-12 18:36:36.187735,WO-009346,routine,2,3
XFMR-006718,2018-01-01 18:36:36.187745,WO-009347,routine,4,3
XFMR-011076,2020-04-04 18:36:36.187765,WO-009348,preventive,3,3
XFMR-002967,2017-03-09 18:36:36.187785,WO-009349,routine,3,3
XFMR-002967,2016-08-07 18:36:36.187796,WO-009350,preventive,4,3
XFMR-002967,2025-07-01 18:36:36.187806,WO-009351,routine,3,3
XFMR-017965,2025-01-30 18:36:36.187826,WO-009352,routine,4,3
XFMR-017965,2024-06-18 18:36:36.187836,WO-009353,routine,3,3
XFMR-017965,2019-01-11 18:36:36.187846,WO-009354,routine,2,3
XFMR-010659,2024-09-17 18:36:36.187866,WO-009355,preventive,1,2
XFMR-010659,2025-05-05 18:36:36.187877,WO-009356,routine,3,2
XFMR-010659,2021-04-13 18:36:36.187887,WO-009357,routine,1,2
XFMR-020732,2023-07-09 18:36:36.187907,WO-009358,emergency,2,3
XFMR-012485,2018-10-15 18:36:36.187927,WO-009359,routine,3,3
XFMR-012485,2017-10-25 18:36:36.187938,WO-009360,routine,4,3
XFMR-001304,2019-07-12 18:36:36.187957,WO-009361,routine,3,4
XFMR-020451,2021-08-02 18:36:36.187978,WO-009362,routine,1,2
XFMR-020451,2025-03-29 18:36:36.187988,WO-009363,routine,2,2
XFMR-020451,2021-12-18 18:36:36.187998,WO-009364,routine,2,2
XFMR-008543,2020-03-04 18:36:36.188018,WO-009365,preventive,2,3
XFMR-006276,2020-06-15 18:36:36.188039,WO-009366,preventive,2,2
XFMR-017545,2025-01-29 18:36:36.188059,WO-009367,routine,4,4
XFMR-001374,2024-12-09 18:36:36.188085,WO-009368,routine,5,4
XFMR-009017,2022-02-01 18:36:36.188107,WO-009369,routine,3,4
XFMR-015695,2022-02-25 18:36:36.188129,WO-009370,routine,3,2
XFMR-015695,2023-04-15 18:36:36.188141,WO-009371,routine,2,2
XFMR-008475,2020-06-17 18:36:36.188164,WO-009372,emergency,3,3
XFMR-008475,2021-01-25 18:36:36.188175,WO-009373,routine,3,3
XFMR-008475,2016-09-05 18:36:36.188184,WO-009374,emergency,3,3
XFMR-001136,2019-07-11 18:36:36.188204,WO-009375,routine,2,3
XFMR-001136,2019-08-12 18:36:36.188214,WO-009376,routine,4,3
XFMR-001136,2021-06-23 18:36:36.188224,WO-009377,routine,2,3
XFMR-005573,2022-12-24 18:36:36.188243,WO-009378,routine,2,2
XFMR-000427,2016-12-02 18:36:36.188263,WO-009379,routine,4,3
XFMR-000427,2016-06-16 18:36:36.188273,WO-009380,routine,4,3
XFMR-006435,2019-10-06 18:36:36.188292,WO-009381,emergency,2,2
XFMR-006435,2017-01-04 18:36:36.188303,WO-009382,routine,1,2
XFMR-006435,2021-02-11 18:36:36.188313,WO-009383,routine,3,2
XFMR-006941,2020-02-07 18:36:36.188332,WO-009384,routine,2,2
XFMR-006941,2025-08-31 18:36:36.188342,WO-009385,preventive,2,2
XFMR-018050,2026-01-13 18:36:36.188361,WO-009386,preventive,3,3
XFMR-018050,2016-05-30 18:36:36.188372,WO-009387,routine,3,3
XFMR-000340,2025-07-12 18:36:36.188391,WO-009388,routine,3,2
XFMR-007807,2016-10-31 18:36:36.188411,WO-009389,preventive,2,2
XFMR-007807,2021-08-07 18:36:36.188421,WO-009390,preventive,1,2
XFMR-019305,2020-09-18 18:36:36.188440,WO-009391,routine,4,4
XFMR-017004,2018-10-10 18:36:36.188460,WO-009392,routine,5,4
XFMR-017004,2025-12-07 18:36:36.188470,WO-009393,preventive,5,4
XFMR-014798,2024-08-25 18:36:36.188490,WO-009394,preventive,5,4
XFMR-003315,2021-10-08 18:36:36.188509,WO-009395,routine,2,2
XFMR-008629,2018-12-10 18:36:36.188529,WO-009396,routine,3,2
XFMR-008629,2025-01-24 18:36:36.188539,WO-009397,routine,1,2
XFMR-008629,2019-03-31 18:36:36.188549,WO-009398,routine,3,2
XFMR-013593,2020-02-26 18:36:36.188569,WO-009399,routine,2,3
XFMR-013593,2019-12-31 18:36:36.188579,WO-009400,preventive,4,3
XFMR-007114,2017-01-17 18:36:36.188599,WO-009401,routine,4,3
XFMR-005863,2023-11-20 18:36:36.188619,WO-009402,routine,2,1
XFMR-005863,2018-02-16 18:36:36.188629,WO-009403,emergency,1,1
XFMR-005863,2021-04-11 18:36:36.188639,WO-009404,routine,1,1
XFMR-008820,2021-04-21 18:36:36.188658,WO-009405,routine,1,2
XFMR-008820,2024-06-09 18:36:36.188669,WO-009406,routine,2,2
XFMR-003650,2016-08-09 18:36:36.188688,WO-009407,routine,2,3
XFMR-003650,2021-09-01 18:36:36.188698,WO-009408,routine,4,3
XFMR-005864,2023-03-20 18:36:36.188719,WO-009409,routine,5,5
XFMR-005864,2018-05-29 18:36:36.188730,WO-009410,routine,5,5
XFMR-005864,2025-12-11 18:36:36.188739,WO-009411,routine,4,5
XFMR-002974,2018-04-18 18:36:36.188759,WO-009412,preventive,4,3
XFMR-005999,2023-03-09 18:36:36.188778,WO-009413,routine,2,2
XFMR-005999,2025-03-27 18:36:36.188789,WO-009414,routine,1,2
XFMR-002960,2020-04-19 18:36:36.188810,WO-009415,emergency,4,3
XFMR-002960,2019-08-03 18:36:36.188820,WO-009416,routine,2,3
XFMR-004372,2019-04-07 18:36:36.188839,WO-009417,routine,2,2
XFMR-004372,2020-04-28 18:36:36.188850,WO-009418,routine,1,2
XFMR-015496,2020-04-26 18:36:36.188869,WO-009419,routine,5,4
XFMR-000130,2025-11-03 18:36:36.188889,WO-009420,routine,4,4
XFMR-011254,2024-06-24 18:36:36.188908,WO-009421,routine,4,3
XFMR-011254,2019-07-14 18:36:36.188919,WO-009422,routine,3,3
XFMR-000402,2022-07-15 18:36:36.188938,WO-009423,routine,4,5
XFMR-006713,2018-12-03 18:36:36.188958,WO-009424,emergency,4,5
XFMR-006713,2025-05-10 18:36:36.188968,WO-009425,preventive,5,5
XFMR-006713,2020-01-12 18:36:36.188978,WO-009426,preventive,4,5
XFMR-012023,2024-04-07 18:36:36.188997,WO-009427,emergency,3,2
XFMR-012023,2025-01-25 18:36:36.189008,WO-009428,routine,3,2
XFMR-012023,2017-07-17 18:36:36.189017,WO-009429,routine,2,2
XFMR-012528,2025-07-20 18:36:36.189036,WO-009430,preventive,1,1
XFMR-012528,2018-07-19 18:36:36.189047,WO-009431,preventive,2,1
XFMR-005980,2017-09-30 18:36:36.189066,WO-009432,routine,4,3
XFMR-005980,2019-08-14 18:36:36.189077,WO-009433,routine,4,3
XFMR-016016,2022-08-04 18:36:36.189096,WO-009434,routine,5,4
XFMR-016016,2022-08-22 18:36:36.189106,WO-009435,preventive,3,4
XFMR-003009,2024-11-20 18:36:36.189126,WO-009436,preventive,2,2
XFMR-006872,2018-01-21 18:36:36.189145,WO-009437,preventive,2,3
XFMR-007592,2017-11-09 18:36:36.189165,WO-009438,emergency,2,2
XFMR-007592,2024-04-17 18:36:36.189176,WO-009439,routine,2,2
XFMR-007592,2024-09-04 18:36:36.189185,WO-009440,routine,1,2
XFMR-018592,2021-11-15 18:36:36.189204,WO-009441,routine,2,2
XFMR-010982,2024-04-23 18:36:36.189224,WO-009442,routine,2,2
XFMR-010982,2019-05-17 18:36:36.189235,WO-009443,routine,2,2
XFMR-010982,2022-11-29 18:36:36.189244,WO-009444,routine,2,2
XFMR-014225,2020-03-24 18:36:36.189264,WO-009445,routine,2,2
XFMR-012974,2021-08-05 18:36:36.189283,WO-009446,routine,3,3
XFMR-019149,2025-08-13 18:36:36.189303,WO-009447,preventive,3,2
XFMR-019780,2018-02-20 18:36:36.189323,WO-009448,routine,3,2
XFMR-003270,2024-05-07 18:36:36.189342,WO-009449,routine,3,3
XFMR-003270,2022-09-23 18:36:36.189353,WO-009450,routine,4,3
XFMR-019318,2019-04-23 18:36:36.189372,WO-009451,preventive,3,3
XFMR-006391,2019-02-02 18:36:36.189392,WO-009452,routine,3,4
XFMR-006391,2016-11-29 18:36:36.189402,WO-009453,routine,5,4
XFMR-007364,2021-09-16 18:36:36.189422,WO-009454,routine,2,2
XFMR-017489,2024-02-01 18:36:36.189442,WO-009455,emergency,4,3
XFMR-009823,2024-05-20 18:36:36.189461,WO-009456,preventive,3,3
XFMR-009823,2023-01-29 18:36:36.189472,WO-009457,routine,3,3
XFMR-009823,2024-09-26 18:36:36.189482,WO-009458,routine,2,3
XFMR-005020,2019-04-19 18:36:36.189500,WO-009459,routine,5,5
XFMR-005020,2025-04-21 18:36:36.189511,WO-009460,routine,5,5
XFMR-005020,2023-10-23 18:36:36.189520,WO-009461,routine,4,5
XFMR-014645,2016-06-01 18:36:36.189540,WO-009462,emergency,3,3
XFMR-005465,2025-04-12 18:36:36.189559,WO-009463,routine,2,2
XFMR-005465,2024-04-23 18:36:36.189570,WO-009464,routine,2,2
XFMR-005465,2016-12-27 18:36:36.189579,WO-009465,routine,1,2
XFMR-014130,2021-05-06 18:36:36.189598,WO-009466,routine,1,1
XFMR-020208,2023-10-24 18:36:36.189618,WO-009467,preventive,2,2
XFMR-020208,2023-06-07 18:36:36.189628,WO-009468,preventive,2,2
XFMR-020208,2025-12-12 18:36:36.189638,WO-009469,routine,3,2
XFMR-000609,2023-07-15 18:36:36.189657,WO-009470,routine,4,5
XFMR-000609,2017-12-02 18:36:36.189667,WO-009471,routine,5,5
XFMR-010270,2022-02-25 18:36:36.189686,WO-009472,emergency,2,3
XFMR-010270,2016-11-26 18:36:36.189697,WO-009473,emergency,4,3
XFMR-011454,2022-05-19 18:36:36.189716,WO-009474,routine,4,3
XFMR-011454,2018-12-01 18:36:36.189726,WO-009475,routine,4,3
XFMR-000020,2024-06-18 18:36:36.189745,WO-009476,routine,3,3
XFMR-000020,2022-03-14 18:36:36.189756,WO-009477,preventive,4,3
XFMR-000020,2024-10-27 18:36:36.189765,WO-009478,routine,4,3
XFMR-010981,2021-08-30 18:36:36.189784,WO-009479,routine,1,2
XFMR-010981,2018-01-20 18:36:36.189795,WO-009480,routine,2,2
XFMR-011011,2020-05-12 18:36:36.189814,WO-009481,routine,3,4
XFMR-011011,2025-10-06 18:36:36.189824,WO-009482,routine,5,4
XFMR-016637,2016-06-09 18:36:36.189843,WO-009483,routine,3,2
XFMR-016637,2018-12-25 18:36:36.189854,WO-009484,routine,3,2
XFMR-015413,2023-01-05 18:36:36.189873,WO-009485,routine,2,3
XFMR-015413,2016-08-05 18:36:36.189883,WO-009486,preventive,4,3
XFMR-008689,2023-12-03 18:36:36.189904,WO-009487,routine,4,3
XFMR-020652,2025-09-08 18:36:36.189924,WO-009488,routine,1,2
XFMR-020652,2016-08-30 18:36:36.189934,WO-009489,preventive,1,2
XFMR-020652,2021-10-08 18:36:36.189944,WO-009490,preventive,1,2
XFMR-002488,2018-08-05 18:36:36.189963,WO-009491,routine,5,5
XFMR-002488,2018-11-30 18:36:36.189974,WO-009492,routine,4,5
XFMR-017354,2023-10-23 18:36:36.189993,WO-009493,routine,5,4
XFMR-017354,2016-10-29 18:36:36.190003,WO-009494,emergency,4,4
XFMR-008452,2022-03-06 18:36:36.190022,WO-009495,routine,2,3
XFMR-011130,2020-07-12 18:36:36.190042,WO-009496,routine,4,5
XFMR-011130,2020-04-27 18:36:36.190052,WO-009497,routine,5,5
XFMR-006915,2016-02-28 18:36:36.190072,WO-009498,emergency,3,4
XFMR-006915,2020-07-25 18:36:36.190082,WO-009499,routine,4,4
XFMR-006915,2024-01-24 18:36:36.190091,WO-009500,routine,3,4
XFMR-010820,2025-06-23 18:36:36.190112,WO-009501,routine,2,3
XFMR-010820,2016-11-24 18:36:36.190123,WO-009502,routine,3,3
XFMR-010820,2018-07-10 18:36:36.190132,WO-009503,routine,2,3
XFMR-010885,2016-11-24 18:36:36.190151,WO-009504,routine,2,3
XFMR-010885,2016-04-15 18:36:36.190162,WO-009505,routine,2,3
XFMR-010835,2025-05-29 18:36:36.190181,WO-009506,routine,2,3
XFMR-004848,2025-12-17 18:36:36.190201,WO-009507,routine,2,3
XFMR-004848,2024-07-22 18:36:36.190211,WO-009508,routine,3,3
XFMR-004848,2022-06-12 18:36:36.190221,WO-009509,routine,4,3
XFMR-014285,2016-06-11 18:36:36.190240,WO-009510,routine,3,4
XFMR-014285,2021-10-06 18:36:36.190250,WO-009511,routine,4,4
XFMR-014285,2022-11-18 18:36:36.190260,WO-009512,emergency,5,4
XFMR-005072,2019-04-22 18:36:36.190279,WO-009513,routine,4,3
XFMR-001967,2021-07-27 18:36:36.190299,WO-009514,routine,1,1
XFMR-001967,2017-05-07 18:36:36.190309,WO-009515,routine,1,1
XFMR-001776,2023-10-30 18:36:36.190328,WO-009516,preventive,2,3
XFMR-001776,2022-01-30 18:36:36.190339,WO-009517,routine,4,3
XFMR-001776,2021-03-03 18:36:36.190349,WO-009518,routine,4,3
XFMR-014059,2019-03-12 18:36:36.190368,WO-009519,routine,3,2
XFMR-014059,2023-06-29 18:36:36.190378,WO-009520,routine,2,2
XFMR-018468,2019-11-21 18:36:36.190397,WO-009521,routine,1,1
XFMR-018468,2023-08-03 18:36:36.190408,WO-009522,routine,2,1
XFMR-003801,2016-02-25 18:36:36.190427,WO-009523,routine,5,4
XFMR-003801,2016-07-07 18:36:36.190437,WO-009524,emergency,3,4
XFMR-011629,2024-08-06 18:36:36.190457,WO-009525,routine,2,3
XFMR-011629,2025-03-09 18:36:36.190467,WO-009526,emergency,4,3
XFMR-010364,2024-06-12 18:36:36.190486,WO-009527,routine,4,3
XFMR-015248,2020-06-14 18:36:36.190506,WO-009528,routine,3,4
XFMR-015248,2022-08-12 18:36:36.190516,WO-009529,preventive,5,4
XFMR-010898,2020-12-18 18:36:36.190535,WO-009530,preventive,4,4
XFMR-010898,2019-10-28 18:36:36.190545,WO-009531,routine,3,4
XFMR-006063,2016-10-29 18:36:36.190565,WO-009532,routine,4,4
XFMR-006063,2018-08-14 18:36:36.190575,WO-009533,routine,3,4
XFMR-016599,2017-10-17 18:36:36.190594,WO-009534,preventive,4,3
XFMR-016599,2025-11-06 18:36:36.190604,WO-009535,routine,3,3
XFMR-016599,2025-04-23 18:36:36.190614,WO-009536,routine,4,3
XFMR-014808,2019-11-29 18:36:36.190633,WO-009537,routine,4,3
XFMR-014808,2025-03-29 18:36:36.190643,WO-009538,routine,2,3
XFMR-001984,2023-06-04 18:36:36.190663,WO-009539,routine,1,2
XFMR-001984,2020-10-01 18:36:36.190673,WO-009540,routine,3,2
XFMR-008127,2023-03-16 18:36:36.190692,WO-009541,preventive,2,2
XFMR-008127,2018-09-16 18:36:36.190702,WO-009542,routine,2,2
XFMR-013090,2021-08-09 18:36:36.190722,WO-009543,routine,3,2
XFMR-013090,2022-07-28 18:36:36.190732,WO-009544,routine,3,2
XFMR-006040,2025-12-05 18:36:36.190751,WO-009545,preventive,5,5
XFMR-006040,2021-07-04 18:36:36.190762,WO-009546,preventive,4,5
XFMR-006627,2019-03-14 18:36:36.190781,WO-009547,preventive,2,2
XFMR-006627,2020-03-10 18:36:36.190791,WO-009548,routine,1,2
XFMR-006627,2021-09-18 18:36:36.190801,WO-009549,routine,1,2
XFMR-006226,2025-07-19 18:36:36.190820,WO-009550,preventive,4,4
XFMR-006226,2021-10-05 18:36:36.190830,WO-009551,routine,5,4
XFMR-014758,2024-07-06 18:36:36.190850,WO-009552,preventive,3,3
XFMR-014758,2018-04-30 18:36:36.190860,WO-009553,routine,3,3
XFMR-000658,2024-05-25 18:36:36.190879,WO-009554,routine,5,5
XFMR-015321,2022-04-03 18:36:36.190899,WO-009555,routine,5,5
XFMR-000752,2019-10-08 18:36:36.190919,WO-009556,emergency,4,3
XFMR-000752,2025-04-01 18:36:36.190929,WO-009557,routine,4,3
XFMR-002082,2025-09-09 18:36:36.190949,WO-009558,routine,2,1
XFMR-014183,2017-11-04 18:36:36.190968,WO-009559,preventive,2,2
XFMR-014183,2016-12-13 18:36:36.190979,WO-009560,routine,1,2
XFMR-008740,2022-10-10 18:36:36.191000,WO-009561,routine,3,3
XFMR-008740,2016-07-05 18:36:36.191010,WO-009562,routine,3,3
XFMR-015136,2017-07-30 18:36:36.191030,WO-009563,preventive,1,1
XFMR-015136,2022-06-15 18:36:36.191040,WO-009564,routine,2,1
XFMR-015136,2023-10-28 18:36:36.191050,WO-009565,routine,2,1
XFMR-006798,2018-10-18 18:36:36.191072,WO-009566,preventive,3,2
XFMR-006798,2017-04-16 18:36:36.191083,WO-009567,routine,1,2
XFMR-006798,2021-11-26 18:36:36.191093,WO-009568,routine,1,2
XFMR-013650,2022-02-09 18:36:36.191112,WO-009569,routine,3,3
XFMR-013650,2024-07-25 18:36:36.191123,WO-009570,routine,2,3
XFMR-011694,2019-08-27 18:36:36.191142,WO-009571,routine,5,4
XFMR-011694,2018-07-14 18:36:36.191153,WO-009572,preventive,4,4
XFMR-011694,2018-08-19 18:36:36.191163,WO-009573,routine,3,4
XFMR-008953,2021-03-03 18:36:36.191183,WO-009574,routine,2,2
XFMR-008953,2021-07-17 18:36:36.191194,WO-009575,routine,3,2
XFMR-014680,2024-04-04 18:36:36.191214,WO-009576,emergency,2,3
XFMR-014680,2020-02-05 18:36:36.191224,WO-009577,emergency,4,3
XFMR-003411,2021-08-02 18:36:36.191244,WO-009578,routine,2,2
XFMR-003411,2020-12-23 18:36:36.191255,WO-009579,routine,3,2
XFMR-008046,2016-09-12 18:36:36.191275,WO-009580,routine,2,2
XFMR-005113,2016-11-05 18:36:36.191295,WO-009581,routine,4,3
XFMR-005113,2024-06-24 18:36:36.191306,WO-009582,preventive,4,3
XFMR-006310,2021-12-11 18:36:36.191325,WO-009583,routine,3,3
XFMR-006310,2016-12-02 18:36:36.191336,WO-009584,emergency,4,3
XFMR-006310,2022-04-13 18:36:36.191346,WO-009585,preventive,4,3
XFMR-003653,2023-11-13 18:36:36.191366,WO-009586,routine,2,3
XFMR-003653,2019-11-04 18:36:36.191377,WO-009587,routine,3,3
XFMR-003653,2024-08-02 18:36:36.191387,WO-009588,preventive,2,3
XFMR-007560,2019-01-10 18:36:36.191406,WO-009589,routine,3,2
XFMR-007560,2022-03-29 18:36:36.191417,WO-009590,routine,3,2
XFMR-005006,2018-12-16 18:36:36.191436,WO-009591,preventive,3,3
XFMR-005006,2022-08-18 18:36:36.191447,WO-009592,routine,2,3
XFMR-005006,2022-06-17 18:36:36.191457,WO-009593,routine,3,3
XFMR-017104,2019-03-19 18:36:36.191477,WO-009594,preventive,5,5
XFMR-017104,2023-12-10 18:36:36.191487,WO-009595,routine,5,5
XFMR-017104,2018-08-18 18:36:36.191497,WO-009596,preventive,4,5
